Claim Date,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,School Year,State-Reporting,Unique ID,Zip Code,BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,NCES ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days-Lunch Only,Operating Days-Breakfast Only,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Claim Year,Claim Month,Universal Free (Y/N),Provision 3 (Y/N),Provision 2 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,State-Physical,County,School Type-Original,District ID,School ID,Operating Days,Enrollment-Free,Enrollment-Reduced,Enrollment-Paid,Enrollment-Total,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,District Name,School Name,City,CEP (Y/N),Breakfast Delivery Model from State Agency Tracking-Original
6/1/2018,379,81,97,SY17-18,RI,RI@16111@16190,2919,,,Cafeteria,,,,Public,,0.444720497,358,,,35.384615385,460,217.846153846,2832,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,16190,16111,13,282,76,447,805,2221,611,1947,JOHNSTON PUBLIC SCHOOLS,Nicholas A. Ferri Middle School,Johnston,N,*Cafeteria
6/1/2018,476,53,104,SY17-18,RI,RI@16112@16190,2919,,,Cafeteria,,,,Public,,0.432754881,399,,,44.083333333,529,114.833333333,1378,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,16190,16112,12,315,84,523,922,1077,301,861,JOHNSTON PUBLIC SCHOOLS,Johnston Senior High School,Johnston,N,*Cafeteria
6/1/2018,405,48,107,SY17-18,RI,RI@16114@16190,2919,,,Cafeteria,,,,Public,,0.458333333,88,,,34.846153846,453,56.769230769,738,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,16190,16114,13,77,11,104,192,626,112,362,JOHNSTON PUBLIC SCHOOLS,Early Childhood Center,Johnston,N,*Cafeteria
6/1/2018,56,0,173,SY17-18,RI,RI@16115@16190,2919,,,Cafeteria,,,,Public,,0.340909091,45,,,4.307692308,56,4.230769231,55,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,16190,16115,13,38,7,87,132,55,0,149,JOHNSTON PUBLIC SCHOOLS,Graniteville School (ECC Annex),Johnston,N,*Cafeteria
6/1/2018,191,3,159,SY17-18,RI,RI@17106@17190,2865,,,Cafeteria,,,,Public,,0.293706294,84,,,14.923076923,194,55.307692308,719,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,17190,17106,13,69,15,202,286,622,97,784,LINCOLN PUBLIC SCHOOLS,Lonsdale Elementary School,Lincoln,N,*Cafeteria
6/1/2018,7,3,47,SY17-18,RI,RI@17109@17190,2865,,,Cafeteria,,,,Public,,0.080862534,30,,,0.769230769,10,14.230769231,185,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,17190,17109,13,22,8,341,371,120,65,1244,LINCOLN PUBLIC SCHOOLS,Lincoln Central Elementary School,Lincoln,N,*Cafeteria
6/1/2018,216,26,34,SY17-18,RI,RI@17110@17190,2865,,,Cafeteria,,,,Public,,0.225730994,193,,,18.615384615,242,56.923076923,740,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,17190,17110,13,157,36,662,855,576,164,956,LINCOLN PUBLIC SCHOOLS,Lincoln Senior High School,Lincoln,N,*Cafeteria
6/1/2018,179,66,219,SY17-18,RI,RI@17112@17190,2865,,,Cafeteria,,,,Public,,0.276515152,73,,,18.846153846,245,48.615384615,632,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,17190,17112,13,56,17,191,264,475,157,763,LINCOLN PUBLIC SCHOOLS,Saylesville Elementary School,Lincoln,N,*Cafeteria
6/1/2018,860,70,227,SY17-18,RI,RI@17113@17190,2838,,,GNG,,,,Public,,0.436594203,241,,,71.538461538,930,145.538461538,1892,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,17190,17113,13,207,34,311,552,1619,273,797,LINCOLN PUBLIC SCHOOLS,Northern Lincoln Elementary School,Mainville,N,Kiosk with Grab n' Go Option
6/1/2018,389,48,35,SY17-18,RI,RI@17115@17190,2838,,,Cafeteria,,,,Public,,0.881578947,67,,,31.214285714,437,41.571428571,582,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,17190,17115,14,56,11,9,76,506,76,37,LINCOLN PUBLIC SCHOOLS,St. James School,Mainville,N,*Cafeteria
6/1/2018,265,26,90,SY17-18,RI,RI@17117@17190,2865,,,Cafeteria,,,,Public,,0.262613195,203,,,22.384615385,291,93.076923077,1210,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,17190,17117,13,168,35,570,773,973,237,1205,LINCOLN PUBLIC SCHOOLS,Lincoln Middle School,Lincoln,N,*Cafeteria
6/1/2018,78,40,44,SY17-18,RI,RI@17336@17190,2865,,,Cafeteria,,,,Public,,0.647058824,22,,,11.8,118,17.4,174,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,17190,17336,10,15,7,12,34,122,52,60,LINCOLN PUBLIC SCHOOLS,The Spurwink School II,Lincoln,N,*Cafeteria
6/1/2018,45,0,7,SY17-18,RI,RI@18101@18190,2837,,,Cafeteria,,,,Public,,0.149068323,48,,,3.214285714,45,27.642857143,387,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,18190,18101,14,44,4,274,322,355,32,868,LITTLE COMPTON SCHOOLS,Wilbur and McMahon Schools,Little Compton,N,*Cafeteria
6/1/2018,167,37,135,SY17-18,RI,RI@19106@19190,2842,,,Cafeteria,,,,Public,,0.207977208,73,,,12,204,42.470588235,722,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,19190,19106,17,58,15,278,351,557,165,2080,MIDDLETOWN PUBLIC SCHOOLS,Aquidneck School,Middletown,N,*Cafeteria
6/1/2018,359,51,95,SY17-18,RI,RI@19107@19190,2842,,,Cafeteria,,,,Public,,0.375358166,131,,,24.117647059,410,88.941176471,1512,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,19190,19107,17,102,29,218,349,1207,305,1387,MIDDLETOWN PUBLIC SCHOOLS,Forest Avenue School,Middletown,N,*Cafeteria
6/1/2018,247,115,176,SY17-18,RI,RI@19111@19190,2842,,,Cafeteria,,,,Public,,0.258764608,155,,,22.625,362,54.5625,873,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,19190,19111,16,127,28,444,599,680,193,1344,MIDDLETOWN PUBLIC SCHOOLS,Middletown High School,Middletown,N,Breakfast in Cafeteria
6/1/2018,606,113,143,SY17-18,RI,RI@19114@19190,2842,,,Cafeteria,,,,Public,,0.317348378,225,,,42.294117647,719,145.882352941,2480,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,19190,19114,17,180,45,484,709,2004,476,3085,MIDDLETOWN PUBLIC SCHOOLS,Joseph H. Gaudet School,Middletown,N,Breakfast in Cafeteria
6/1/2018,0,0,0,SY17-18,RI,RI@19117@19190,2842,,,Cafeteria,,,,Public,,0.291666667,42,,,0,0,29.3125,469,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,19190,19117,16,35,7,102,144,401,68,584,MIDDLETOWN PUBLIC SCHOOLS,Joseph H. Gaudet Learning Academy,Middletown,N,*Cafeteria
6/1/2018,341,39,255,SY17-18,RI,RI@20102@20190,2882,,,Cafeteria,,,,Public,,0.248322148,111,,,21.111111111,380,65.888888889,1186,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,20190,20102,18,99,12,336,447,1079,107,1773,NARRAGANSETT PUBLIC SCHOOLS,Narragansett Elementary School,Narragansett,N,*Cafeteria
6/1/2018,185,10,94,SY17-18,RI,RI@20103@20190,2882,,,Cafeteria,,,,Public,,0.215777262,93,,,10.833333333,195,57.5,1035,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,20190,20103,18,79,14,338,431,883,152,1648,NARRAGANSETT PUBLIC SCHOOLS,Narragansett Pier School,Narragansett,N,*Cafeteria
6/1/2018,168,47,189,SY17-18,RI,RI@20104@20190,2882,,,Cafeteria,,,,Public,,0.162735849,69,,,12.647058824,215,25,425,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,20190,20104,17,58,11,355,424,338,87,1184,NARRAGANSETT PUBLIC SCHOOLS,Narragansett High School,Narragansett,N,*Cafeteria
6/1/2018,1337,32,24,SY17-18,RI,RI@21106@21190,2860,,,Cafeteria,,,,Public,,0.679802956,414,,,76.055555556,1369,296.333333333,5334,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,21190,21106,18,377,37,195,609,4876,458,1094,NEWPORT PUBLIC SCHOOLS,Frank E. Thompson Middle School,Newport,N,Breakfast in Cafeteria
6/1/2018,1068,45,54,SY17-18,RI,RI@21111@21190,2860,,,Cafeteria,,,,Public,,0.545722714,370,,,61.833333333,1113,108.166666667,1947,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,21190,21111,18,344,26,308,678,1806,141,556,NEWPORT PUBLIC SCHOOLS,Rogers High School,Newport,N,Breakfast in Cafeteria
6/1/2018,3868,303,1350,SY17-18,RI,RI@21116@21190,2860,,,Other,,,,Public,,0.669841270,633,,,231.722222222,4171,460.5,8289,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,21190,21116,18,591,42,312,945,7764,525,1711,NEWPORT PUBLIC SCHOOLS,Pell School,Newport,N,"Breakfast in Cafeteria, Breakfast in the Classroom"
6/1/2018,92,22,109,SY17-18,RI,RI@22101@22190,2807,,,Cafeteria,,,,Public,,0.174603175,22,,,7.125,114,14.1875,227,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,22190,22101,16,18,4,104,126,190,37,475,NEW SHOREHAM PUBLIC SCHOOLS,Block Island School,Block Island,N,*Cafeteria
6/1/2018,54,0,30,SY17-18,RI,RI@23105@23190,2852,,,Cafeteria,,,,Public,,0.132124352,51,,,3.857142857,54,25.5,357,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,23190,23105,14,47,4,335,386,333,24,537,N. KINGSTOWN PUBLIC SCHOOLS,Wickford Middle School,North Kingstown,N,*Cafeteria
6/1/2018,269,11,236,SY17-18,RI,RI@23108@23190,2852,,,Other,,,,Public,,0.141226819,198,,,20,280,60.642857143,849,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,23190,23108,14,172,26,1204,1402,753,96,1231,N. KINGSTOWN PUBLIC SCHOOLS,North Kingstown Senior High School,North Kingstown,N,"Breakfast in Cafeteria, other"
6/1/2018,537,19,115,SY17-18,RI,RI@23109@23190,2852,,,Cafeteria,,,,Public,,0.372654155,139,,,37.066666667,556,72.533333333,1088,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,23190,23109,15,128,11,234,373,975,113,692,N. KINGSTOWN PUBLIC SCHOOLS,Fishing Cove Elementary School,North Kingstown,N,Breakfast in Cafeteria
6/1/2018,151,6,46,SY17-18,RI,RI@23110@23190,2852,,,Cafeteria,,,,Public,,0.207627119,49,,,10.466666667,157,37.066666667,556,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,23190,23110,15,44,5,187,236,524,32,765,N. KINGSTOWN PUBLIC SCHOOLS,Forest Park Elementary School,North Kingstown,N,*Cafeteria
6/1/2018,125,10,22,SY17-18,RI,RI@23111@23190,2852,,,Cafeteria,,,,Public,,0.155619597,54,,,9.642857143,135,35.214285714,493,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,23190,23111,14,48,6,293,347,438,55,819,N. KINGSTOWN PUBLIC SCHOOLS,Hamilton Elementary School,North Kingstown,N,*Cafeteria
6/1/2018,207,6,39,SY17-18,RI,RI@23112@23190,2852,,,Cafeteria,,,,Public,,0.232774674,125,,,15.214285714,213,70.571428571,988,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,23190,23112,14,113,12,412,537,923,65,582,N. KINGSTOWN PUBLIC SCHOOLS,Davisville Middle School,North Kingstown,N,*Cafeteria
6/1/2018,1560,62,183,SY17-18,RI,RI@23113@23190,2852,,,Cafeteria,,,,Public,,0.667883212,183,,,115.857142857,1622,136.928571429,1917,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,23190,23113,14,177,6,91,274,1846,71,244,N. KINGSTOWN PUBLIC SCHOOLS,Suzanne M. Henseler Quidnessett Elementary School,North Kingstown,N,*Cafeteria
6/1/2018,49,0,115,SY17-18,RI,RI@23114@23190,2852,,,Cafeteria,,,,Public,,0.087719298,35,,,3.266666667,49,19,285,,,,,,,,,,,,,2018,6,,,,,,,,,Washington County,LEA,23190,23114,15,29,6,364,399,222,63,980,N. KINGSTOWN PUBLIC SCHOOLS,Stony Lane Elementary School,North Kingstown,N,*Cafeteria
6/1/2018,749,164,377,SY17-18,RI,RI@24103@24190,2904,,,Other,,,,Public,,0.607692308,158,,,76.083333333,913,104.916666667,1259,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24103,12,131,27,102,260,1051,208,361,N. PROVIDENCE SCHOOL DEPARTMENT,Marieville Elementary School,North Providence,N,"Breakfast in Cafeteria, Breakfast in the Classroom"
6/1/2018,724,80,329,SY17-18,RI,RI@24105@24190,2904,,,Other,,,,Public,,0.377649326,392,,,67,804,112.166666667,1346,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24105,12,338,54,646,1038,1134,212,1103,N. PROVIDENCE SCHOOL DEPARTMENT,North Providence High School,North Providence,N,"Breakfast in Cafeteria, Cart with Grab n' Go"
6/1/2018,284,55,211,SY17-18,RI,RI@24106@24190,2904,,,Cafeteria,,,,Public,,0.398601399,114,,,28.25,339,68.25,819,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24106,12,92,22,172,286,665,154,568,N. PROVIDENCE SCHOOL DEPARTMENT,Stephen Olney School,North Providence,N,Breakfast in Cafeteria
6/1/2018,194,11,176,SY17-18,RI,RI@24107@24190,2904,,,Cafeteria,,,,Public,,0.395555556,89,,,17.083333333,205,53.833333333,646,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24107,12,81,8,136,225,604,42,584,N. PROVIDENCE SCHOOL DEPARTMENT,James L. McGuire School,North Providence,N,Breakfast in Cafeteria
6/1/2018,195,31,220,SY17-18,RI,RI@24108@24190,2904,,,Cafeteria,,,,Public,,0.350943396,93,,,18.833333333,226,71.583333333,859,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24108,12,72,21,172,265,674,185,862,N. PROVIDENCE SCHOOL DEPARTMENT,Dr. Joseph A Whelan Elementary School,North Providence,N,Breakfast in Cafeteria
6/1/2018,683,130,427,SY17-18,RI,RI@24109@24190,2904,,,Other,,,,Public,,0.546099291,154,,,67.75,813,98.5,1182,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24109,12,133,21,128,282,998,184,488,N. PROVIDENCE SCHOOL DEPARTMENT,Centredale School,North Providence,N,"Breakfast in Cafeteria, Breakfast in the Classroom"
6/1/2018,215,18,116,SY17-18,RI,RI@24110@24190,2904,,,Cafeteria,,,,Public,,0.463022508,144,,,19.416666667,233,84.166666667,1010,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24110,12,126,18,167,311,893,117,756,N. PROVIDENCE SCHOOL DEPARTMENT,Greystone School,North Providence,N,Breakfast in Cafeteria
6/1/2018,556,57,174,SY17-18,RI,RI@24111@24190,2904,,,Cafeteria,,,,Public,,0.479028698,217,,,51.083333333,613,120.75,1449,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24111,12,187,30,236,453,1262,187,876,N. PROVIDENCE SCHOOL DEPARTMENT,Dr. Edward A. Ricci Middle School,North Providence,N,Breakfast in Cafeteria
6/1/2018,638,144,199,SY17-18,RI,RI@24112@24190,2904,,,Cafeteria,,,,Public,,0.446389497,204,,,65.166666667,782,127.666666667,1532,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,24190,24112,12,165,39,253,457,1252,280,916,N. PROVIDENCE SCHOOL DEPARTMENT,Birchwood Middle School,North Providence,N,Breakfast in Cafeteria
6/1/2018,99,4,72,SY17-18,RI,RI@25106@25190,2876,,,Cafeteria,,,,Public,,0.214788732,61,,,6.058823529,103,27.470588235,467,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,25190,25106,17,48,13,223,284,350,117,633,N. SMITHFIELD SCHOOLS,Dr. Harry L. Halliwell Memorial School,Slatersville,N,*Cafeteria
6/1/2018,101,24,30,SY17-18,RI,RI@25108@25190,2896,,,Cafeteria,,,,Public,,0.137651822,68,,,7.352941176,125,35.117647059,597,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,25190,25108,17,55,13,426,494,453,144,1375,N. SMITHFIELD SCHOOLS,North Smithfield High School,North Smithfield,N,*Cafeteria
6/1/2018,281,54,160,SY17-18,RI,RI@25109@25190,2896,,,Cafeteria,,,,Public,,0.182926829,75,,,19.705882353,335,47.882352941,814,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,25190,25109,17,56,19,335,410,603,211,1651,N. SMITHFIELD SCHOOLS,North Smithfield Middle School,North Smithfield,N,*Cafeteria
6/1/2018,265,4,260,SY17-18,RI,RI@25110@25190,2896,,,Cafeteria,,,,Public,,0.209433962,111,,,15.823529412,269,58.294117647,991,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,25190,25110,17,97,14,419,530,868,123,1698,N. SMITHFIELD SCHOOLS,North Smithfield Elementary School,North Smithfield,N,*Cafeteria
6/1/2018,2316,410,661,SY17-18,RI,RI@26103@26190,2860,,,Cafeteria,,,,Public,,,500,,,170.375,2726,350.1875,5603,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26103,16,432,68,114,614,4748,855,984,PAWTUCKET PUBLIC SCHOOLS,Joseph Jenks Junior High School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,1201,161,421,SY17-18,RI,RI@26105@26190,2860,,,Cafeteria,,,,Public,,,579,,,104.769230769,1362,185.461538462,2411,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26105,13,512,67,275,854,2131,280,566,PAWTUCKET PUBLIC SCHOOLS,William E Tolman Senior High School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,735,83,127,SY17-18,RI,RI@26106@26190,2860,,,Cafeteria,,,,Public,,0.888549009,695,,,54.533333333,818,497.933333333,7469,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26106,15,625,70,113,808,6681,788,838,PAWTUCKET PUBLIC SCHOOLS,Samuel Slater Junior High School,Pawtucket,Y,Breakfast in Cafeteria
6/1/2018,1068,250,435,SY17-18,RI,RI@26107@26190,2860,,,Cafeteria,,,,Public,,,500,,,101.384615385,1318,365.307692308,4749,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26107,13,405,95,243,743,3877,872,1485,PAWTUCKET PUBLIC SCHOOLS,Goff Junior High School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,911,179,970,SY17-18,RI,RI@26110@26190,2860,,,Cafeteria,,,,Public,,,252,,,72.666666667,1090,187.8,2817,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26110,15,217,35,210,462,2408,409,1839,PAWTUCKET PUBLIC SCHOOLS,Potter-Burns School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,1011,96,398,SY17-18,RI,RI@26111@26190,2860,,,Cafeteria,,,,Public,,,274,,,85.153846154,1107,220.846153846,2871,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26111,13,247,27,110,384,2596,275,891,PAWTUCKET PUBLIC SCHOOLS,Nathanael Greene School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,1683,225,586,SY17-18,RI,RI@26113@26190,2860,,,Cafeteria,,,,Public,,,427,,,146.769230769,1908,342,4446,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26113,13,372,55,216,643,3888,558,1462,PAWTUCKET PUBLIC SCHOOLS,Fallon Memorial School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,625,213,594,SY17-18,RI,RI@26115@26190,2860,,,Cafeteria,,,,Public,,,200,,,64.461538462,838,118.461538462,1540,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26115,13,144,56,189,389,1118,422,753,PAWTUCKET PUBLIC SCHOOLS,Flora S. Curtis Memorial School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,1178,137,315,SY17-18,RI,RI@26116@26190,2860,,,Cafeteria,,,,Public,,,347,,,87.666666667,1315,262.466666667,3937,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26116,15,297,50,112,459,3390,547,995,PAWTUCKET PUBLIC SCHOOLS,Curvin-McCabe School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,1410,171,240,SY17-18,RI,RI@26118@26190,2860,,,Cafeteria,,,,Public,,,671,,,121.615384615,1581,247.923076923,3223,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26118,13,614,57,143,814,2953,270,295,PAWTUCKET PUBLIC SCHOOLS,Shea Senior High School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,1301,135,111,SY17-18,RI,RI@26119@26190,2860,,,Cafeteria,,,,Public,,0.901847575,369,,,102.571428571,1436,304.214285714,4259,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26119,14,339,30,43,412,3905,354,425,PAWTUCKET PUBLIC SCHOOLS,Henry J. Winters School,Pawtucket,Y,Breakfast in Cafeteria
6/1/2018,6077,0,155,SY17-18,RI,RI@26120@26190,2860,,,Cafeteria,,,,Public,,0.974683544,605,,,467.461538462,6077,568.615384615,7392,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26120,13,605,0,16,621,7392,0,192,PAWTUCKET PUBLIC SCHOOLS,Elizabeth Baldwin School,Pawtucket,Y,Breakfast in Cafeteria
6/1/2018,1430,0,38,SY17-18,RI,RI@26121@26190,2860,,,Cafeteria,,,,Public,,0.975306540,442,,,102.142857143,1430,409.071428571,5727,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26121,14,442,0,11,453,5727,0,145,PAWTUCKET PUBLIC SCHOOLS,M. Virginia Cunningham School,Pawtucket,Y,Breakfast in Cafeteria
6/1/2018,1142,190,339,SY17-18,RI,RI@26122@26190,2860,,,Cafeteria,,,,Public,,,303,,,102.461538462,1332,229.384615385,2982,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26122,13,272,31,99,402,2649,333,816,PAWTUCKET PUBLIC SCHOOLS,Agnes E. Little School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,1063,195,306,SY17-18,RI,RI@26125@26190,2860,,,Cafeteria,,,,Public,,,278,,,96.769230769,1258,210,2730,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,26125,13,230,48,104,382,2252,478,654,PAWTUCKET PUBLIC SCHOOLS,Francis J. Varieur School,Pawtucket,,Breakfast in Cafeteria
6/1/2018,166,20,104,SY17-18,RI,RI@268C3@26190,2860,,,Cafeteria,,,,Public,,0.515957447,97,,,11.625,186,48.125,770,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,26190,268C3,16,80,17,91,188,625,145,349,PAWTUCKET PUBLIC SCHOOLS,Jacqueline M. Walsh School/Performing and Vis. Art,Pawtucket,N,Breakfast in Cafeteria
6/1/2018,171,16,98,SY17-18,RI,RI@27104@27190,2871,,,Cafeteria,,,,Public,,0.187919463,84,,,12.466666667,187,65.866666667,988,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,27190,27104,15,67,17,363,447,799,189,1816,PORTSMOUTH PUBLIC SCHOOLS,Howard Hathaway School,Portsmouth,N,*Cafeteria
6/1/2018,63,25,27,SY17-18,RI,RI@27106@27190,2871,,,Cafeteria,,,,Public,,0.147597254,129,,,8.8,88,69,690,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,27190,27106,10,109,20,745,874,545,145,1713,PORTSMOUTH PUBLIC SCHOOLS,Portsmouth High Schoo,Portsmouth,N,*Cafeteria
6/1/2018,224,40,103,SY17-18,RI,RI@27111@27190,2871,,,Cafeteria,,,,Public,,0.197142857,69,,,17.6,264,46.6,699,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,27190,27111,15,52,17,281,350,579,120,1392,PORTSMOUTH PUBLIC SCHOOLS,Melville Elementary School,Portsmouth,N,*Cafeteria
6/1/2018,201,26,232,SY17-18,RI,RI@27112@27190,2871,,,Cafeteria,,,,Public,,0.163661581,118,,,15.133333333,227,74.933333333,1124,,,,,,,,,,,,,2018,6,,,,,,,,,Newport County,LEA,27190,27112,15,99,19,603,721,918,206,2703,PORTSMOUTH PUBLIC SCHOOLS,Portsmouth Middle School,Portsmouth,N,*Cafeteria
6/1/2018,290,0,0,SY17-18,RI,RI@048B2@28190,2863,,,Cafeteria,,,,Public,,,63,,,18.125,290,32.9375,527,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,28190,048B2,16,61,2,8,71,527,0,0,PROVIDENCE PUBLIC SCHOOLS,Nowell Leadership Academy - Central Falls Campus,Central Falls,,*Cafeteria
6/1/2018,2841,0,751,SY17-18,RI,RI@28103@28190,2907,,,BIC,,,,Public,,0.791248391,220,,,177.5625,2841,192.125,3074,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,28190,28103,16,220,0,58,278,3074,0,811,PROVIDENCE PUBLIC SCHOOLS,Alfred Lima Sr. Elementary Annex,Providence,Y,Breakfast in the Classroom
6/1/2018,2074,0,189,SY17-18,RI,RI@28106@28190,2909,,,BIC,,,,Public,,0.917892738,163,,,129.625,2074,120.875,1934,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,28190,28106,16,163,0,15,178,1934,0,173,PROVIDENCE PUBLIC SCHOOLS,Frank D. Spaziano Elementary School Annex,Providence,Y,Breakfast in the Classroom
6/1/2018,1645,146,324,SY17-18,RI,RI@28113@28190,2909,,,Cafeteria,,,,Public,,,556,,,105.352941176,1791,288.411764706,4903,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,28190,28113,17,519,37,126,682,4485,418,986,PROVIDENCE PUBLIC SCHOOLS,Dr. Jorge Alvarez High School,Providence,,Breakfast in Cafeteria
6/1/2018,6525,0,750,SY17-18,RI,RI@28115@28190,2909,,,Cafeteria,,,,Public,,0.896769457,514,,,407.8125,6525,381.6875,6107,,,,,,,,,,,,,2018,6,,,,,,,,,Providence County,LEA,28190,28115,16,514,0,59,573,6107,0,703,PROVIDENCE PUBLIC SCHOOLS,Asa Messer Elementary School,Providence,Y,*Cafeteria
