District Name,District ID,School ID,School Name,Claim Date,School ID-1,School Name-1,Claim Date-1,Operating Days-Lunch Only,Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,State-Reporting,Operating Days-Breakfast Only,Enrollment-Total-1,Enrollment-Free-1,Enrollment-Reduced-1,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original
Fort Jackson Elementary,5678,002,Pinckney School,2/1/2017,002,Pinckney School,2/1/2017,19,326,64,96,1197,1006,1461,SC,19,326,64,96,202,491,459,Richland County,Private
Fort Jackson Elementary,5678,002,Pinckney School,3/1/2017,002,Pinckney School,3/1/2017,22,321,67,95,1342,1229,1650,SC,22,321,67,95,181,595,552,Richland County,Private
Fort Jackson Elementary,5678,002,Pinckney School,4/1/2017,002,Pinckney School,4/1/2017,14,322,69,101,776,782,1103,SC,14,322,69,101,92,356,330,Richland County,Private
Fort Jackson Elementary,5678,002,Pinckney School,5/1/2017,002,Pinckney School,5/1/2017,22,320,69,99,1243,1342,1808,SC,22,320,69,99,170,651,534,Richland County,Private
Fort Jackson Elementary,5678,002,Pinckney School,6/1/2017,002,Pinckney School,6/1/2017,2,314,69,99,105,104,163,SC,2,314,69,99,12,42,43,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,7/1/2016,628,Full Gospel Christian Academy,7/1/2016,19,53,18,5,444,275,70,SC,19,53,18,5,333,154,66,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,8/1/2016,628,Full Gospel Christian Academy,8/1/2016,21,60,19,10,386,243,66,SC,21,60,19,10,311,174,52,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,9/1/2016,628,Full Gospel Christian Academy,9/1/2016,22,45,15,5,400,199,79,SC,22,45,15,5,344,160,60,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,10/1/2016,628,Full Gospel Christian Academy,10/1/2016,18,50,21,2,330,247,31,SC,18,50,21,2,275,205,16,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,11/1/2016,628,Full Gospel Christian Academy,11/1/2016,20,46,20,2,360,262,35,SC,20,46,20,2,306,229,18,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,12/1/2016,628,Full Gospel Christian Academy,12/1/2016,20,48,21,2,297,251,32,SC,20,48,21,2,232,198,22,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,1/1/2017,628,Full Gospel Christian Academy,1/1/2017,20,49,24,2,326,301,37,SC,20,49,24,2,277,270,35,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,2/1/2017,628,Full Gospel Christian Academy,2/1/2017,20,51,25,2,349,291,25,SC,20,51,25,2,316,254,24,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,3/1/2017,628,Full Gospel Christian Academy,3/1/2017,23,51,25,2,392,404,35,SC,23,51,25,2,348,355,26,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,4/1/2017,628,Full Gospel Christian Academy,4/1/2017,20,50,25,2,346,340,24,SC,20,50,25,2,281,296,20,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,5/1/2017,628,Full Gospel Christian Academy,5/1/2017,22,49,23,1,416,387,21,SC,22,49,23,1,345,354,21,Richland County,Private
Full Gospel Christian Academy,6028,628,Full Gospel Christian Academy,6/1/2017,628,Full Gospel Christian Academy,6/1/2017,20,58,26,3,460,421,38,SC,20,58,26,3,269,327,24,Richland County,Private
Georgetown 01,2201,008,Andrews Elementary,8/1/2016,008,Andrews Elementary,8/1/2016,11,803,728,0,622,6069,0,SC,11,803,728,0,635,6188,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,9/1/2016,008,Andrews Elementary,9/1/2016,20,809,734,0,1165,11364,0,SC,20,809,734,0,1240,12096,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,10/1/2016,008,Andrews Elementary,10/1/2016,13,810,735,0,715,6974,0,SC,13,810,735,0,742,7239,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,11/1/2016,008,Andrews Elementary,11/1/2016,18,807,732,0,1023,9979,0,SC,18,807,732,0,1052,10258,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,12/1/2016,008,Andrews Elementary,12/1/2016,12,800,726,0,669,6521,0,SC,12,800,726,0,668,6514,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,1/1/2017,008,Andrews Elementary,1/1/2017,20,806,731,0,1122,10947,0,SC,20,806,731,0,1185,11558,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,2/1/2017,008,Andrews Elementary,2/1/2017,19,808,733,0,1030,10040,0,SC,19,808,733,0,1049,10226,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,3/1/2017,008,Andrews Elementary,3/1/2017,22,806,731,0,1145,11171,0,SC,22,806,731,0,1205,11751,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,4/1/2017,008,Andrews Elementary,4/1/2017,14,806,731,0,766,7473,0,SC,14,806,731,0,782,7624,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,5/1/2017,008,Andrews Elementary,5/1/2017,22,804,729,0,1096,10686,0,SC,22,804,729,0,1190,11611,0,Georgetown County,Public
Georgetown 01,2201,008,Andrews Elementary,6/1/2017,008,Andrews Elementary,6/1/2017,2,804,729,0,15,146,0,SC,2,804,729,0,8,78,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,8/1/2016,001,Andrews High,8/1/2016,11,591,536,0,324,3162,0,SC,11,591,536,0,98,958,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,9/1/2016,001,Andrews High,9/1/2016,20,584,530,0,621,6055,0,SC,20,584,530,0,231,2248,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,10/1/2016,001,Andrews High,10/1/2016,13,582,528,0,381,3721,0,SC,13,582,528,0,150,1460,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,11/1/2016,001,Andrews High,11/1/2016,18,582,528,0,562,5478,0,SC,18,582,528,0,235,2295,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,12/1/2016,001,Andrews High,12/1/2016,12,580,526,0,371,3616,0,SC,12,580,526,0,150,1462,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,1/1/2017,001,Andrews High,1/1/2017,20,585,531,0,581,5669,0,SC,20,585,531,0,225,2192,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,2/1/2017,001,Andrews High,2/1/2017,19,584,530,0,551,5369,0,SC,19,584,530,0,228,2223,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,3/1/2017,001,Andrews High,3/1/2017,22,583,529,0,628,6127,0,SC,22,583,529,0,255,2487,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,4/1/2017,001,Andrews High,4/1/2017,14,578,524,0,378,3686,0,SC,14,578,524,0,162,1576,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,5/1/2017,001,Andrews High,5/1/2017,22,577,523,0,543,5294,0,SC,22,577,523,0,246,2398,0,Georgetown County,Public
Georgetown 01,2201,001,Andrews High,6/1/2017,001,Andrews High,6/1/2017,2,577,523,0,8,77,0,SC,2,577,523,0,5,53,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,8/1/2016,009,Browns Ferry Elementary,8/1/2016,11,167,151,0,152,1478,0,SC,11,167,151,0,153,1494,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,9/1/2016,009,Browns Ferry Elementary,9/1/2016,20,169,153,0,291,2833,0,SC,20,169,153,0,311,3038,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,10/1/2016,009,Browns Ferry Elementary,10/1/2016,13,169,153,0,192,1868,0,SC,13,169,153,0,197,1924,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,11/1/2016,009,Browns Ferry Elementary,11/1/2016,18,169,153,0,260,2541,0,SC,18,169,153,0,273,2658,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,12/1/2016,009,Browns Ferry Elementary,12/1/2016,12,170,154,0,169,1649,0,SC,12,170,154,0,180,1754,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,1/1/2017,009,Browns Ferry Elementary,1/1/2017,20,163,148,0,280,2727,0,SC,20,163,148,0,295,2872,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,2/1/2017,009,Browns Ferry Elementary,2/1/2017,19,166,151,0,269,2625,0,SC,19,166,151,0,272,2654,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,3/1/2017,009,Browns Ferry Elementary,3/1/2017,22,168,152,0,313,3054,0,SC,22,168,152,0,315,3072,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,4/1/2017,009,Browns Ferry Elementary,4/1/2017,14,175,159,0,203,1983,0,SC,14,175,159,0,212,2064,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,5/1/2017,009,Browns Ferry Elementary,5/1/2017,22,176,160,0,328,3203,0,SC,22,176,160,0,341,3328,0,Georgetown County,Public
Georgetown 01,2201,009,Browns Ferry Elementary,6/1/2017,009,Browns Ferry Elementary,6/1/2017,2,176,160,0,13,124,0,SC,2,176,160,0,19,180,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,8/1/2016,026,Carvers Bay High,8/1/2016,11,395,358,0,244,2376,0,SC,11,395,358,0,99,970,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,9/1/2016,026,Carvers Bay High,9/1/2016,20,390,354,0,445,4339,0,SC,20,390,354,0,229,2229,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,10/1/2016,026,Carvers Bay High,10/1/2016,13,390,354,0,274,2675,0,SC,13,390,354,0,139,1356,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,11/1/2016,026,Carvers Bay High,11/1/2016,18,392,356,0,416,4053,0,SC,18,392,356,0,210,2048,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,12/1/2016,026,Carvers Bay High,12/1/2016,12,394,357,0,274,2671,0,SC,12,394,357,0,139,1358,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,1/1/2017,026,Carvers Bay High,1/1/2017,20,392,356,0,464,4525,0,SC,20,392,356,0,225,2192,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,2/1/2017,026,Carvers Bay High,2/1/2017,19,387,351,0,432,4217,0,SC,19,387,351,0,209,2033,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,3/1/2017,026,Carvers Bay High,3/1/2017,22,385,349,0,501,4884,0,SC,22,385,349,0,244,2375,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,4/1/2017,026,Carvers Bay High,4/1/2017,14,384,348,0,306,2983,0,SC,14,384,348,0,146,1429,0,Georgetown County,Public
Georgetown 01,2201,026,Carvers Bay High,5/1/2017,026,Carvers Bay High,5/1/2017,22,380,345,0,471,4592,0,SC,22,380,345,0,237,2307,0,Georgetown County,Public
Georgetown 01,2201,,,,026,Carvers Bay High,6/1/2017,,,,,,,,,2,380,345,0,14,133,0,Georgetown County,Public
