CEP (Y/N),Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,State-Physical,Enrollment-Total,Enrollment-Reduced,School Name,School ID,District Name,District ID,Claim Date,State-Reporting,NCES ID,Operating Days-Lunch Only,Enrollment-Free,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original,ISP
N,,,,,,,Public,,0.375581395,646,,SY18-19,SC@014@2101,106.181818182,2336,310.136363636,6823,,,,,,,,,,,,,,2018,10,,,,,,,,,,,1720,64,West Florence High,014,Florence 01,2101,10/1/2018,SC,450213000443,22,582,6134,6073,750,22,709,2120,216,Florence County,Public,0.2551
N,,,,,,,Public,,0.387040280,663,,SY18-19,SC@014@2101,122.5,2205,284.666666667,5124,,,,,,,,,,,,,,2018,11,,,,,,,,,,,1713,67,West Florence High,014,Florence 01,2101,11/1/2018,SC,450213000443,18,596,3984,4574,550,18,428,1991,214,Florence County,Public,0.2551
N,,,,,,,Public,,0.389148191,667,,SY18-19,SC@014@2101,140,1680,318,3816,,,,,,,,,,,,,,2018,12,,,,,,,,,,,1714,68,West Florence High,014,Florence 01,2101,12/1/2018,SC,450213000443,12,599,2875,3424,392,12,292,1515,165,Florence County,Public,0.2551
N,,,,,,,Public,,0.393779343,671,,SY18-19,SC@014@2101,105.777777778,1904,269.611111111,4853,,,,,,,,,,,,,,2019,1,,,,,,,,,,,1704,68,West Florence High,014,Florence 01,2101,1/1/2019,SC,450213000443,18,603,3072,4295,558,18,233,1697,207,Florence County,Public,0.2551
N,,,,,,,Public,,0.399762046,672,,SY18-19,SC@014@2101,112.8,2256,281.8,5636,,,,,,,,,,,,,,2019,2,,,,,,,,,,,1681,71,West Florence High,014,Florence 01,2101,2/1/2019,SC,450213000443,20,601,3552,4946,690,20,280,2018,238,Florence County,Public,0.2551
N,,,,,,,Public,,0.401673640,672,,SY18-19,SC@014@2101,106.25,2125,289.8,5796,,,,,,,,,,,,,,2019,3,,,,,,,,,,,1673,70,West Florence High,014,Florence 01,2101,3/1/2019,SC,450213000443,20,602,3492,5086,710,20,301,1892,233,Florence County,Public,0.2551
N,,,,,,,Public,,0.402519496,671,,SY18-19,SC@014@2101,134.125,2146,311.3125,4981,,,,,,,,,,,,,,2019,4,,,,,,,,,,,1667,65,West Florence High,014,Florence 01,2101,4/1/2019,SC,450213000443,16,606,3235,4389,592,16,326,1954,192,Florence County,Public,0.2551
N,,,,,,,Public,,0.401871981,1331,,SY18-19,SC@014@2101,130.875,3141,288.416666667,6922,,,,,,,,,,,,,,2019,5,,,,,,,,,,,3312,132,West Florence High,014,Florence 01,2101,5/1/2019,SC,450213000443,24,1199,4098,6101,821,24,512,2832,309,Florence County,Public,0.2551
N,,,,,,,Public,,0.734776725,543,,SY18-19,SC@005@2101,296.3,2963,388.7,3887,,,,,,,,,,,,,,2018,8,,,,,,,,,,,739,39,Williams Middle,005,Florence 01,2101,8/1/2018,SC,450213000441,10,504,791,3693,194,10,190,2896,67,Florence County,Public,0.5147
N,,,,,,,Public,,0.699861687,506,,SY18-19,SC@005@2101,283.785714286,3973,405.357142857,5675,,,,,,,,,,,,,,2018,9,,,,,,,,,,,723,31,Williams Middle,005,Florence 01,2101,9/1/2018,SC,450213000441,14,475,903,5403,272,14,269,3854,119,Florence County,Public,0.5147
N,,,,,,,Public,,0.632454924,456,,SY18-19,SC@005@2101,263.045454545,5787,359.681818182,7913,,,,,,,,,,,,,,2018,10,,,,,,,,,,,721,22,Williams Middle,005,Florence 01,2101,10/1/2018,SC,450213000441,22,434,2668,7617,296,22,942,5650,137,Florence County,Public,0.5147
N,,,,,,,Public,,0.645833333,465,,SY18-19,SC@005@2101,230.5,4149,378.722222222,6817,,,,,,,,,,,,,,2018,11,,,,,,,,,,,720,25,Williams Middle,005,Florence 01,2101,11/1/2018,SC,450213000441,18,440,1875,6525,292,18,682,3993,156,Florence County,Public,0.5147
N,,,,,,,Public,,0.647711512,467,,SY18-19,SC@005@2101,235.916666667,2831,360.333333333,4324,,,,,,,,,,,,,,2018,12,,,,,,,,,,,721,25,Williams Middle,005,Florence 01,2101,12/1/2018,SC,450213000441,12,442,1177,4137,187,12,437,2730,101,Florence County,Public,0.5147
N,,,,,,,Public,,0.661134163,478,,SY18-19,SC@005@2101,220.277777778,3965,373.944444444,6731,,,,,,,,,,,,,,2019,1,,,,,,,,,,,723,30,Williams Middle,005,Florence 01,2101,1/1/2019,SC,450213000441,18,448,1768,6411,320,18,530,3801,164,Florence County,Public,0.5147
N,,,,,,,Public,,0.670360111,484,,SY18-19,SC@005@2101,220,4400,359.05,7181,,,,,,,,,,,,,,2019,2,,,,,,,,,,,722,30,Williams Middle,005,Florence 01,2101,2/1/2019,SC,450213000441,20,454,1705,6813,368,20,481,4224,176,Florence County,Public,0.5147
N,,,,,,,Public,,0.678670360,490,,SY18-19,SC@005@2101,231.25,4625,354.4,7088,,,,,,,,,,,,,,2019,3,,,,,,,,,,,722,29,Williams Middle,005,Florence 01,2101,3/1/2019,SC,450213000441,20,461,1572,6749,339,20,428,4486,139,Florence County,Public,0.5147
N,,,,,,,Public,,0.68,493,,SY18-19,SC@005@2101,252,4032,367.625,5882,,,,,,,,,,,,,,2019,4,,,,,,,,,,,725,28,Williams Middle,005,Florence 01,2101,4/1/2019,SC,450213000441,16,465,1232,5599,283,16,282,3906,126,Florence County,Public,0.5147
N,,,,,,,Public,,0.682137834,970,,SY18-19,SC@005@2101,270.583333333,6494,363.041666667,8713,,,,,,,,,,,,,,2019,5,,,,,,,,,,,1422,57,Williams Middle,005,Florence 01,2101,5/1/2019,SC,450213000441,24,913,1875,8289,424,24,470,6305,189,Florence County,Public,0.5147
N,,,,,,,Public,,0.679700499,817,,SY18-19,SC@006@2101,86.8,868,418.6,4186,,,,,,,,,,,,,,2018,8,,,,,,,,,,,1202,55,Wilson High,006,Florence 01,2101,8/1/2018,SC,450213000442,10,762,965,3937,249,10,60,833,35,Florence County,Public,0.4228
N,,,,,,,Public,,0.670761671,819,,SY18-19,SC@006@2101,122.384615385,1591,418.615384615,5442,,,,,,,,,,,,,,2018,9,,,,,,,,,,,1221,54,Wilson High,006,Florence 01,2101,9/1/2018,SC,450213000442,13,765,1039,5123,319,13,104,1530,61,Florence County,Public,0.4228
N,,,,,,,Public,,0.625607780,772,,SY18-19,SC@006@2101,114.954545455,2529,398.818181818,8774,,,,,,,,,,,,,,2018,10,,,,,,,,,,,1234,47,Wilson High,006,Florence 01,2101,10/1/2018,SC,450213000442,22,725,2261,8278,496,22,332,2396,133,Florence County,Public,0.4228
N,,,,,,,Public,,0.628246753,774,,SY18-19,SC@006@2101,113.833333333,2049,371.111111111,6680,,,,,,,,,,,,,,2018,11,,,,,,,,,,,1232,48,Wilson High,006,Florence 01,2101,11/1/2018,SC,450213000442,18,726,1505,6299,381,18,219,1932,117,Florence County,Public,0.4228
N,,,,,,,Public,,0.634803922,777,,SY18-19,SC@006@2101,124.25,1491,372.416666667,4469,,,,,,,,,,,,,,2018,12,,,,,,,,,,,1224,48,Wilson High,006,Florence 01,2101,12/1/2018,SC,450213000442,12,729,980,4217,252,12,144,1432,59,Florence County,Public,0.4228
N,,,,,,,Public,,0.641152263,779,,SY18-19,SC@006@2101,98.833333333,1779,326.111111111,5870,,,,,,,,,,,,,,2019,1,,,,,,,,,,,1215,49,Wilson High,006,Florence 01,2101,1/1/2019,SC,450213000442,18,730,1335,5543,327,18,184,1699,80,Florence County,Public,0.4228
N,,,,,,,Public,,0.646559048,761,,SY18-19,SC@006@2101,97.85,1957,347.2,6944,,,,,,,,,,,,,,2019,2,,,,,,,,,,,1177,50,Wilson High,006,Florence 01,2101,2/1/2019,SC,450213000442,20,711,1517,6548,396,20,195,1870,87,Florence County,Public,0.4228
N,,,,,,,Public,,0.646655232,754,,SY18-19,SC@006@2101,100.5,2010,349.25,6985,,,,,,,,,,,,,,2019,3,,,,,,,,,,,1166,50,Wilson High,006,Florence 01,2101,3/1/2019,SC,450213000442,20,704,1464,6597,388,20,200,1909,101,Florence County,Public,0.4228
N,,,,,,,Public,,0.650902837,757,,SY18-19,SC@006@2101,98.8125,1581,364.75,5836,,,,,,,,,,,,,,2019,4,,,,,,,,,,,1163,50,Wilson High,006,Florence 01,2101,4/1/2019,SC,450213000442,16,707,1229,5461,375,16,140,1519,62,Florence County,Public,0.4228
N,,,,,,,Public,,0.647058824,1485,,SY18-19,SC@006@2101,105.166666667,2524,339.708333333,8153,,,,,,,,,,,,,,2019,5,,,,,,,,,,,2295,97,Wilson High,006,Florence 01,2101,5/1/2019,SC,450213000442,24,1388,1709,7657,496,24,198,2434,90,Florence County,Public,0.4228
N,,,,,,,Public,,0.651364764,525,,SY18-19,SC@028@2102,207.8,2078,386.5,3865,,,,,,,,,,,,,,2018,8,,,,,,,,,,,806,39,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,8/1/2018,SC,450216001409,10,486,1048,3655,210,10,275,2054,24,Florence County,Public,0.4809
N,,,,,,,Public,,0.680693069,550,,SY18-19,SC@028@2102,220.5,3528,392.875,6286,,,,,,,,,,,,,,2018,9,,,,,,,,,,,808,44,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,9/1/2018,SC,450216001409,16,506,1433,5911,375,16,297,3462,66,Florence County,Public,0.4809
N,,,,,,,Public,,0.665441176,543,,SY18-19,SC@028@2102,241.333333333,5068,447.190476190,9391,,,,,,,,,,,,,,2018,10,,,,,,,,,,,816,39,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,10/1/2018,SC,450216001409,21,504,2264,8838,553,21,371,4929,139,Florence County,Public,0.4809
N,,,,,,,Public,,0.672816728,547,,SY18-19,SC@028@2102,239.625,3834,432.25,6916,,,,,,,,,,,,,,2018,11,,,,,,,,,,,813,40,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,11/1/2018,SC,450216001409,16,507,1660,6493,423,16,254,3712,122,Florence County,Public,0.4809
N,,,,,,,Public,,0.612359551,545,,SY18-19,SC@028@2102,226.285714286,3168,421.928571429,5907,,,,,,,,,,,,,,2018,12,,,,,,,,,,,890,39,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,12/1/2018,SC,450216001409,14,506,1425,5539,368,14,165,3057,111,Florence County,Public,0.4809
N,,,,,,,Public,,0.674046740,548,,SY18-19,SC@028@2102,235.65,4713,421.55,8431,,,,,,,,,,,,,,2019,1,,,,,,,,,,,813,40,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,1/1/2019,SC,450216001409,20,508,2099,7884,547,20,284,4539,174,Florence County,Public,0.4809
N,,,,,,,Public,,0.671990172,547,,SY18-19,SC@028@2102,246.473684211,4683,423.736842105,8051,,,,,,,,,,,,,,2019,2,,,,,,,,,,,814,42,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,2/1/2019,SC,450216001409,19,505,1983,7529,522,19,252,4529,154,Florence County,Public,0.4809
N,,,,,,,Public,,0.713168188,547,,SY18-19,SC@028@2102,245.523809524,5156,419.857142857,8817,,,,,,,,,,,,,,2019,3,,,,,,,,,,,767,42,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,3/1/2019,SC,450216001409,21,505,2088,8200,617,21,284,4976,180,Florence County,Public,0.4809
N,,,,,,,Public,,0.676073620,551,,SY18-19,SC@028@2102,249.375,3990,414.75,6636,,,,,,,,,,,,,,2019,4,,,,,,,,,,,815,43,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,4/1/2019,SC,450216001409,16,508,1546,6195,441,16,232,3837,153,Florence County,Public,0.4809
N,,,,,,,Public,,0.661800487,544,,SY18-19,SC@028@2102,250.818181818,5518,431.909090909,9502,,,,,,,,,,,,,,2019,5,,,,,,,,,,,822,43,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,5/1/2019,SC,450216001409,22,501,2234,8834,668,22,297,5289,229,Florence County,Public,0.4809
N,,,,,,,Public,,0.680048662,559,,SY18-19,SC@028@2102,185.5,742,274.75,1099,,,,,,,,,,,,,,2019,6,,,,,,,,,,,822,43,Hannah-Pamplico Elem/Middle,028,Florence 02,2102,6/1/2019,SC,450216001409,4,516,223,1033,66,4,34,718,24,Florence County,Public,0.4809
N,,,,,,,Public,,0.635897436,248,,SY18-19,SC@024@2102,64.9,649,163.5,1635,,,,,,,,,,,,,,2018,8,,,,,,,,,,,390,25,Hannah-Pamplico High,024,Florence 02,2102,8/1/2018,SC,450216000450,10,223,584,1475,160,10,52,615,34,Florence County,Public,0.3833
N,,,,,,,Public,,0.663185379,254,,SY18-19,SC@024@2102,64.5625,1033,152.3125,2437,,,,,,,,,,,,,,2018,9,,,,,,,,,,,383,28,Hannah-Pamplico High,024,Florence 02,2102,9/1/2018,SC,450216000450,16,226,919,2207,230,16,84,981,52,Florence County,Public,0.3833
N,,,,,,,Public,,0.585858586,232,,SY18-19,SC@024@2102,65.095238095,1367,156.047619048,3277,,,,,,,,,,,,,,2018,10,,,,,,,,,,,396,26,Hannah-Pamplico High,024,Florence 02,2102,10/1/2018,SC,450216000450,21,206,1562,2945,332,21,187,1268,99,Florence County,Public,0.3833
N,,,,,,,Public,,0.610256410,238,,SY18-19,SC@024@2102,67.3125,1077,157.1875,2515,,,,,,,,,,,,,,2018,11,,,,,,,,,,,390,26,Hannah-Pamplico High,024,Florence 02,2102,11/1/2018,SC,450216000450,16,212,1109,2260,255,16,138,1018,59,Florence County,Public,0.3833
N,,,,,,,Public,,0.605128205,236,,SY18-19,SC@024@2102,69.285714286,970,143.285714286,2006,,,,,,,,,,,,,,2018,12,,,,,,,,,,,390,25,Hannah-Pamplico High,024,Florence 02,2102,12/1/2018,SC,450216000450,14,211,797,1796,210,14,96,921,49,Florence County,Public,0.3833
N,,,,,,,Public,,0.604534005,240,,SY18-19,SC@024@2102,70.3,1406,144.05,2881,,,,,,,,,,,,,,2019,1,,,,,,,,,,,397,25,Hannah-Pamplico High,024,Florence 02,2102,1/1/2019,SC,450216000450,20,215,1214,2576,305,20,136,1333,73,Florence County,Public,0.3833
N,,,,,,,Public,,0.594805195,229,,SY18-19,SC@024@2102,71.421052632,1357,142.947368421,2716,,,,,,,,,,,,,,2019,2,,,,,,,,,,,385,26,Hannah-Pamplico High,024,Florence 02,2102,2/1/2019,SC,450216000450,19,203,1183,2428,288,19,141,1296,61,Florence County,Public,0.3833
N,,,,,,,Public,,0.6,228,,SY18-19,SC@024@2102,69.142857143,1452,132.476190476,2782,,,,,,,,,,,,,,2019,3,,,,,,,,,,,380,26,Hannah-Pamplico High,024,Florence 02,2102,3/1/2019,SC,450216000450,21,202,1278,2447,335,21,133,1372,80,Florence County,Public,0.3833
N,,,,,,,Public,,0.596256684,223,,SY18-19,SC@024@2102,65.6875,1051,123.625,1978,,,,,,,,,,,,,,2019,4,,,,,,,,,,,374,26,Hannah-Pamplico High,024,Florence 02,2102,4/1/2019,SC,450216000450,16,197,872,1743,235,16,90,999,52,Florence County,Public,0.3833
N,,,,,,,Public,,0.597855228,223,,SY18-19,SC@024@2102,63.545454545,1398,121.772727273,2679,,,,,,,,,,,,,,2019,5,,,,,,,,,,,373,26,Hannah-Pamplico High,024,Florence 02,2102,5/1/2019,SC,450216000450,22,197,1047,2362,317,22,99,1332,66,Florence County,Public,0.3833
N,,,,,,,Public,,0.599462366,223,,SY18-19,SC@024@2102,52.25,209,78.5,314,,,,,,,,,,,,,,2019,6,,,,,,,,,,,372,26,Hannah-Pamplico High,024,Florence 02,2102,6/1/2019,SC,450216000450,4,197,107,281,33,4,11,198,11,Florence County,Public,0.3833
Y,,,,,,,Public,,1,448,,SY18-19,SC@036@2103,148.1,1481,269.8,2698,,,,,,,,,,,,,,2018,8,,,,,,,,,,,448,0,J. C. Lynch Elementary,036,Florence 03,2103,8/1/2018,SC,450219000453,10,448,0,2698,0,10,0,1481,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,437,,SY18-19,SC@036@2103,155.857142857,2182,282.285714286,3952,,,,,,,,,,,,,,2018,9,,,,,,,,,,,437,0,J. C. Lynch Elementary,036,Florence 03,2103,9/1/2018,SC,450219000453,14,437,0,3952,0,14,0,2182,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,4400,,SY18-19,SC@036@2103,146.818181818,3230,281.5,6193,,,,,,,,,,,,,,2018,10,,,,,,,,,,,4400,0,J. C. Lynch Elementary,036,Florence 03,2103,10/1/2018,SC,450219000453,22,4400,0,6193,0,22,0,3230,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,441,,SY18-19,SC@036@2103,157.333333333,2832,299.888888889,5398,,,,,,,,,,,,,,2018,11,,,,,,,,,,,441,0,J. C. Lynch Elementary,036,Florence 03,2103,11/1/2018,SC,450219000453,18,441,0,5398,0,18,0,2832,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,439,,SY18-19,SC@036@2103,139.428571429,1952,293.285714286,4106,,,,,,,,,,,,,,2018,12,,,,,,,,,,,439,0,J. C. Lynch Elementary,036,Florence 03,2103,12/1/2018,SC,450219000453,14,439,0,4106,0,14,0,1952,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,445,,SY18-19,SC@036@2103,149.5,2990,294.45,5889,,,,,,,,,,,,,,2019,1,,,,,,,,,,,445,0,J. C. Lynch Elementary,036,Florence 03,2103,1/1/2019,SC,450219000453,20,445,0,5889,0,20,0,2990,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,443,,SY18-19,SC@036@2103,146.8,2936,301,6020,,,,,,,,,,,,,,2019,2,,,,,,,,,,,443,0,J. C. Lynch Elementary,036,Florence 03,2103,2/1/2019,SC,450219000453,20,443,0,6020,0,20,0,2936,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,445,,SY18-19,SC@036@2103,148.571428571,3120,300.952380952,6320,,,,,,,,,,,,,,2019,3,,,,,,,,,,,445,0,J. C. Lynch Elementary,036,Florence 03,2103,3/1/2019,SC,450219000453,21,445,0,6320,0,21,0,3120,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,443,,SY18-19,SC@036@2103,142.176470588,2417,294.411764706,5005,,,,,,,,,,,,,,2019,4,,,,,,,,,,,443,0,J. C. Lynch Elementary,036,Florence 03,2103,4/1/2019,SC,450219000453,17,443,0,5005,0,17,0,2417,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,440,,SY18-19,SC@036@2103,137.956521739,3173,276.565217391,6361,,,,,,,,,,,,,,2019,5,,,,,,,,,,,440,0,J. C. Lynch Elementary,036,Florence 03,2103,5/1/2019,SC,450219000453,23,440,0,6361,0,23,0,3173,0,Florence County,Public,0.5793
Y,,,,,,,Public,,1,258,,SY18-19,SC@054@2103,47.5,475,184.9,1849,,,,,,,,,,,,,,2018,8,,,,,,,,,,,258,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,8/1/2018,SC,,10,258,0,1849,0,10,0,475,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,257,,SY18-19,SC@054@2103,52.642857143,737,199.428571429,2792,,,,,,,,,,,,,,2018,9,,,,,,,,,,,257,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,9/1/2018,SC,,14,257,0,2792,0,14,0,737,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,256,,SY18-19,SC@054@2103,50.090909091,1102,188.727272727,4152,,,,,,,,,,,,,,2018,10,,,,,,,,,,,256,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,10/1/2018,SC,,22,256,0,4152,0,22,0,1102,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,256,,SY18-19,SC@054@2103,65.722222222,1183,182.944444444,3293,,,,,,,,,,,,,,2018,11,,,,,,,,,,,256,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,11/1/2018,SC,,18,256,0,3293,0,18,0,1183,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,255,,SY18-19,SC@054@2103,63.142857143,884,177.785714286,2489,,,,,,,,,,,,,,2018,12,,,,,,,,,,,255,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,12/1/2018,SC,,14,255,0,2489,0,14,0,884,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,2550,,SY18-19,SC@054@2103,69.3,1386,181.75,3635,,,,,,,,,,,,,,2019,1,,,,,,,,,,,2550,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,1/1/2019,SC,,20,2550,0,3635,0,20,0,1386,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,255,,SY18-19,SC@054@2103,75.3,1506,180.75,3615,,,,,,,,,,,,,,2019,2,,,,,,,,,,,255,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,2/1/2019,SC,,20,255,0,3615,0,20,0,1506,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,253,,SY18-19,SC@054@2103,77.333333333,1624,175.142857143,3678,,,,,,,,,,,,,,2019,3,,,,,,,,,,,253,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,3/1/2019,SC,,21,253,0,3678,0,21,0,1624,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,253,,SY18-19,SC@054@2103,77.588235294,1319,182.882352941,3109,,,,,,,,,,,,,,2019,4,,,,,,,,,,,253,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,4/1/2019,SC,,17,253,0,3109,0,17,0,1319,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,354,,SY18-19,SC@054@2103,85.826086957,1974,164.173913043,3776,,,,,,,,,,,,,,2019,5,,,,,,,,,,,354,0,J. Paul Truluck Creative Arts and Science Magnet,054,Florence 03,2103,5/1/2019,SC,,23,354,0,3776,0,23,0,1974,0,Florence County,Public,0.7689
Y,,,,,,,Public,,1,377,,SY18-19,SC@050@2103,224.1,2241,319.7,3197,,,,,,,,,,,,,,2018,8,,,,,,,,,,,377,0,Lake City Early Childhood Center,050,Florence 03,2103,8/1/2018,SC,450219001641,10,377,0,3197,0,10,0,2241,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,377,,SY18-19,SC@050@2103,196.5,2751,323.642857143,4531,,,,,,,,,,,,,,2018,9,,,,,,,,,,,377,0,Lake City Early Childhood Center,050,Florence 03,2103,9/1/2018,SC,450219001641,14,377,0,4531,0,14,0,2751,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,384,,SY18-19,SC@050@2103,201.181818182,4426,332.863636364,7323,,,,,,,,,,,,,,2018,10,,,,,,,,,,,384,0,Lake City Early Childhood Center,050,Florence 03,2103,10/1/2018,SC,450219001641,22,384,0,7323,0,22,0,4426,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,389,,SY18-19,SC@050@2103,219.055555556,3943,328.277777778,5909,,,,,,,,,,,,,,2018,11,,,,,,,,,,,389,0,Lake City Early Childhood Center,050,Florence 03,2103,11/1/2018,SC,450219001641,18,389,0,5909,0,18,0,3943,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,386,,SY18-19,SC@050@2103,243.285714286,3406,333.928571429,4675,,,,,,,,,,,,,,2018,12,,,,,,,,,,,386,0,Lake City Early Childhood Center,050,Florence 03,2103,12/1/2018,SC,450219001641,14,386,0,4675,0,14,0,3406,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,392,,SY18-19,SC@050@2103,234.3,4686,346.7,6934,,,,,,,,,,,,,,2019,1,,,,,,,,,,,392,0,Lake City Early Childhood Center,050,Florence 03,2103,1/1/2019,SC,450219001641,20,392,0,6934,0,20,0,4686,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,392,,SY18-19,SC@050@2103,226.05,4521,349,6980,,,,,,,,,,,,,,2019,2,,,,,,,,,,,392,0,Lake City Early Childhood Center,050,Florence 03,2103,2/1/2019,SC,450219001641,20,392,0,6980,0,20,0,4521,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,395,,SY18-19,SC@050@2103,220.761904762,4636,343.333333333,7210,,,,,,,,,,,,,,2019,3,,,,,,,,,,,395,0,Lake City Early Childhood Center,050,Florence 03,2103,3/1/2019,SC,450219001641,21,395,0,7210,0,21,0,4636,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,390,,SY18-19,SC@050@2103,261.352941176,4443,331.058823529,5628,,,,,,,,,,,,,,2019,4,,,,,,,,,,,390,0,Lake City Early Childhood Center,050,Florence 03,2103,4/1/2019,SC,450219001641,17,390,0,5628,0,17,0,4443,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,386,,SY18-19,SC@050@2103,263.608695652,6063,307.347826087,7069,,,,,,,,,,,,,,2019,5,,,,,,,,,,,386,0,Lake City Early Childhood Center,050,Florence 03,2103,5/1/2019,SC,450219001641,23,386,0,7069,0,23,0,6063,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,350,,SY18-19,SC@050@2103,270.733333333,4061,312.066666667,4681,,,,,,,,,,,,,,2019,6,,,,,,,,,,,350,0,Lake City Early Childhood Center,050,Florence 03,2103,6/1/2019,SC,450219001641,15,350,0,4681,0,15,0,4061,0,Florence County,Public,0.8155
Y,,,,,,,Public,,1,858,,SY18-19,SC@029@2103,263.8,2638,493.9,4939,,,,,,,,,,,,,,2018,8,,,,,,,,,,,858,0,Lake City High,029,Florence 03,2103,8/1/2018,SC,450219000458,10,858,0,4939,0,10,0,2638,0,Florence County,Public,0.5874
Y,,,,,,,Public,,1,842,,SY18-19,SC@029@2103,238.357142857,3337,539.928571429,7559,,,,,,,,,,,,,,2018,9,,,,,,,,,,,842,0,Lake City High,029,Florence 03,2103,9/1/2018,SC,450219000458,14,842,0,7559,0,14,0,3337,0,Florence County,Public,0.5874
Y,,,,,,,Public,,1,8370,,SY18-19,SC@029@2103,297.045454545,6535,536.590909091,11805,,,,,,,,,,,,,,2018,10,,,,,,,,,,,8370,0,Lake City High,029,Florence 03,2103,10/1/2018,SC,450219000458,22,8370,0,11805,0,22,0,6535,0,Florence County,Public,0.5874
Y,,,,,,,Public,,1,836,,SY18-19,SC@029@2103,302.611111111,5447,536.888888889,9664,,,,,,,,,,,,,,2018,11,,,,,,,,,,,836,0,Lake City High,029,Florence 03,2103,11/1/2018,SC,450219000458,18,836,0,9664,0,18,0,5447,0,Florence County,Public,0.5874
Y,,,,,,,Public,,1,829,,SY18-19,SC@029@2103,273.071428571,3823,518.642857143,7261,,,,,,,,,,,,,,2018,12,,,,,,,,,,,829,0,Lake City High,029,Florence 03,2103,12/1/2018,SC,450219000458,14,829,0,7261,0,14,0,3823,0,Florence County,Public,0.5874
