BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,Claim Date,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Type-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,County,CEP (Y/N),State-Physical,District ID,District Name,School ID,School Name,School Level-Original,Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Lunch Only,Operating Days-Breakfast Only,Provision 2 (Y/N),NCES ID
,,,,,,,High,0.444444444,4,,SY12-13,3/1/2013,MT@1233@54-0948,0.45,9,3.45,69,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,9,1,3,7,2,5,14,55,64,20,20,N,
,,,,,,,High,0.5,4,,SY12-13,2/1/2013,MT@1233@54-0948,0.842105263,16,3,57,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,8,1,3,15,1,0,17,40,42,19,19,N,
,,,,,,,High,0.5,4,,SY12-13,1/1/2013,MT@1233@54-0948,0.4,8,3.15,63,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,8,1,3,6,2,6,15,48,48,20,20,N,
,,,,,,,High,0.5,4,,SY12-13,12/1/2012,MT@1233@54-0948,0.733333333,11,3.533333333,53,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,8,1,3,8,3,30,13,40,50,15,15,N,
,,,,,,,High,0.5,4,,SY12-13,11/1/2012,MT@1233@54-0948,0.833333333,15,3.722222222,67,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,8,1,3,7,8,25,16,51,69,18,18,N,
,,,,,,,High,0.4,4,,SY12-13,10/1/2012,MT@1233@54-0948,0.428571429,9,2,42,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,1,3,6,3,22,7,35,100,21,21,N,
,,,,,,,High,0.142857143,1,,SY12-13,9/1/2012,MT@1233@54-0948,0.260869565,6,0.913043478,21,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,7,0,1,0,6,12,0,21,110,23,23,N,
,,,,,,,High,0.3,3,,SY11-12,5/1/2012,MT@1233@54-0948,0.105263158,2,2.421052632,46,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,2,0,11,46,0,102,19,19,N,
,,,,,,,High,0.3,3,,SY11-12,4/1/2012,MT@1233@54-0948,0.157894737,3,2.578947368,49,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,3,0,16,49,0,110,19,19,N,
,,,,,,,High,0.3,3,,SY11-12,3/1/2012,MT@1233@54-0948,0.142857143,3,2.571428571,54,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,3,0,14,54,0,116,21,21,N,
,,,,,,,High,0.3,3,,SY11-12,2/1/2012,MT@1233@54-0948,0.5,10,2.7,54,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,10,0,25,54,0,115,20,20,N,
,,,,,,,High,0.3,3,,SY11-12,1/1/2012,MT@1233@54-0948,0.476190476,10,2.809523810,59,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,10,0,26,59,0,134,21,21,N,
,,,,,,,High,0.3,3,,SY11-12,12/1/2011,MT@1233@54-0948,0.2,3,2.933333333,44,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,3,0,16,44,0,100,15,15,N,
,,,,,,,High,0.3,3,,SY11-12,11/1/2011,MT@1233@54-0948,0.315789474,6,2.684210526,51,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,6,0,15,51,0,108,19,19,N,
,,,,,,,High,0.3,3,,SY11-12,10/1/2011,MT@1233@54-0948,0.105263158,2,2.263157895,43,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,2,0,11,43,0,111,19,19,N,
,,,,,,,High,0.3,3,,SY11-12,9/1/2011,MT@1233@54-0948,0.518518519,14,2.703703704,73,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0948,Judith Gap Elementary,1233,Judith Gap High School,High,10,3,0,14,0,26,73,0,161,27,27,N,
,,,,,,,Primary,0.272727273,6,,SY13-14,12/1/2013,MT@1232@54-0948,3.8,57,3.733333333,56,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,22,2,4,24,33,131,27,29,156,15,15,N,
,,,,,,,Primary,0.3,6,,SY13-14,11/1/2013,MT@1232@54-0948,3.941176471,67,4.529411765,77,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,20,2,4,32,35,125,32,45,151,17,17,N,
,,,,,,,Primary,0.3,6,,SY13-14,10/1/2013,MT@1232@54-0948,4.857142857,102,5.095238095,107,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,20,2,4,39,63,172,41,66,224,21,21,N,
,,,,,,,Primary,0.263157895,5,,SY13-14,9/1/2013,MT@1232@54-0948,4.481481481,121,4.518518519,122,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,19,2,3,45,76,196,46,76,296,27,27,N,
,,,,,,,Primary,0.470588235,8,,SY12-13,5/1/2013,MT@1232@54-0948,5.944444444,107,6.166666667,111,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,17,8,0,107,0,99,111,0,138,18,18,N,
,,,,,,,Primary,0.4,6,,SY12-13,4/1/2013,MT@1232@54-0948,5,95,5.263157895,100,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,15,6,0,95,0,98,100,0,148,19,19,N,
,,,,,,,Primary,0.4,6,,SY12-13,3/1/2013,MT@1232@54-0948,4.5,90,5.15,103,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,15,6,0,90,0,100,103,0,151,20,20,N,
,,,,,,,Primary,0.4,6,,SY12-13,2/1/2013,MT@1232@54-0948,4.631578947,88,4.736842105,90,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,15,6,0,88,0,93,90,0,139,19,19,N,
,,,,,,,Primary,0.470588235,8,,SY12-13,1/1/2013,MT@1232@54-0948,4.45,89,5.85,117,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,17,8,0,89,0,90,117,0,145,20,20,N,
,,,,,,,Primary,0.5,9,,SY12-13,12/1/2012,MT@1232@54-0948,5.733333333,86,7.2,108,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,18,9,0,86,0,88,108,0,119,15,15,N,
,,,,,,,Primary,0.5,9,,SY12-13,11/1/2012,MT@1232@54-0948,6.444444444,116,7.611111111,137,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,18,9,0,116,0,89,137,0,131,18,18,N,
,,,,,,,Primary,0.5,9,,SY12-13,10/1/2012,MT@1232@54-0948,6.095238095,128,7.904761905,166,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,18,9,0,128,0,112,166,0,151,21,21,N,
,,,,,,,Primary,0.5,9,,SY12-13,9/1/2012,MT@1232@54-0948,6.347826087,146,7.782608696,179,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,18,9,0,146,0,122,179,0,163,23,23,N,
,,,,,,,Primary,0.476190476,10,,SY11-12,5/1/2012,MT@1232@54-0948,6.105263158,116,8.684210526,165,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,21,10,0,116,0,114,165,0,195,19,19,N,
,,,,,,,Primary,0.476190476,10,,SY11-12,4/1/2012,MT@1232@54-0948,7.052631579,134,7.684210526,146,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,21,10,0,134,0,126,146,0,176,19,19,N,
,,,,,,,Primary,0.45,9,,SY11-12,3/1/2012,MT@1232@54-0948,5.761904762,121,7.095238095,149,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,20,9,0,121,0,120,149,0,190,21,21,N,
,,,,,,,Primary,0.45,9,,SY11-12,2/1/2012,MT@1232@54-0948,5.8,116,7.05,141,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,20,9,0,116,0,114,141,0,178,20,20,N,
,,,,,,,Primary,0.4,8,,SY11-12,1/1/2012,MT@1232@54-0948,5.095238095,107,5.476190476,115,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,20,8,0,107,0,141,115,0,211,21,21,N,
,,,,,,,Primary,0.4,8,,SY11-12,12/1/2011,MT@1232@54-0948,5.8,87,7.133333333,107,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,20,8,0,87,0,110,107,0,164,15,15,N,
,,,,,,,Primary,0.4,8,,SY11-12,11/1/2011,MT@1232@54-0948,5.157894737,98,6.473684211,123,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,20,8,0,98,0,126,123,0,204,19,19,N,
,,,,,,,Primary,0.4,8,,SY11-12,10/1/2011,MT@1232@54-0948,5.473684211,104,6.315789474,120,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,20,8,0,104,0,120,120,0,191,19,19,N,
,,,,,,,Primary,0.421052632,8,,SY11-12,9/1/2011,MT@1232@54-0948,5.370370370,145,6.592592593,178,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0948,Judith Gap Elementary,1232,Judith Gap School,Elementary,19,8,0,145,0,113,178,0,261,27,27,N,
,,,,,,,Other,1,9,,SY13-14,12/1/2013,MT@100029@07-9658,5.096774194,158,2.838709677,88,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,9,9,0,158,0,0,88,0,0,31,31,N,
,,,,,,,Other,1,6,,SY13-14,11/1/2013,MT@100029@07-9658,3.266666667,98,1.6,48,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,6,6,0,98,0,0,48,0,0,30,30,N,
,,,,,,,Other,1,8,,SY13-14,10/1/2013,MT@100029@07-9658,4.225806452,131,2,62,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,8,8,0,131,0,0,62,0,0,31,31,N,
,,,,,,,Other,1,8,,SY13-14,9/1/2013,MT@100029@07-9658,5.433333333,163,1.7,51,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,8,8,0,163,0,0,51,0,0,30,30,N,
,,,,,,,Other,1,8,,SY13-14,8/1/2013,MT@100029@07-9658,4.903225806,152,4.709677419,146,MT,,,,,,,,,,,,,,2013,8,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,8,8,0,152,0,0,146,0,0,31,31,N,
,,,,,,,Other,1,9,,SY13-14,7/1/2013,MT@100029@07-9658,5.290322581,164,5.258064516,163,MT,,,,,,,,,,,,,,2013,7,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,9,9,0,164,0,0,163,0,0,31,31,N,
,,,,,,,Other,1,7,,SY12-13,6/1/2013,MT@100029@07-9658,3.733333333,112,3.4,102,MT,,,,,,,,,,,,,,2013,6,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,7,7,0,112,0,0,102,0,0,30,30,N,
,,,,,,,Other,1,8,,SY12-13,5/1/2013,MT@100029@07-9658,6.064516129,188,3.387096774,105,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,8,8,0,188,0,0,105,0,0,31,31,N,
,,,,,,,Other,1,10,,SY12-13,4/1/2013,MT@100029@07-9658,6.633333333,199,3.9,117,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,10,10,0,199,0,0,117,0,0,30,30,N,
,,,,,,,Other,1,8,,SY12-13,3/1/2013,MT@100029@07-9658,6.451612903,200,3.548387097,110,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,8,8,0,200,0,0,110,0,0,31,31,N,
,,,,,,,Other,1,9,,SY12-13,2/1/2013,MT@100029@07-9658,4.678571429,131,2.035714286,57,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,9,9,0,131,0,0,57,0,0,28,28,N,
,,,,,,,Other,1,7,,SY12-13,1/1/2013,MT@100029@07-9658,5.387096774,167,2.612903226,81,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,7,7,0,167,0,0,81,0,0,31,31,N,
,,,,,,,Other,1,9,,SY12-13,12/1/2012,MT@100029@07-9658,6.387096774,198,4.161290323,129,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,9,9,0,198,0,0,129,0,0,31,31,N,
,,,,,,,Other,1,8,,SY12-13,11/1/2012,MT@100029@07-9658,5.633333333,169,3.466666667,104,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,8,8,0,169,0,0,104,0,0,30,30,N,
,,,,,,,Other,1,11,,SY12-13,10/1/2012,MT@100029@07-9658,4.741935484,147,2.838709677,88,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,11,11,0,147,0,0,88,0,0,31,31,N,
,,,,,,,Other,1,10,,SY12-13,9/1/2012,MT@100029@07-9658,5.2,156,2.6,78,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,10,10,0,156,0,0,78,0,0,30,30,N,
,,,,,,,Other,1,8,,SY12-13,8/1/2012,MT@100029@07-9658,4.548387097,141,4.032258065,125,MT,,,,,,,,,,,,,,2012,8,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,8,8,0,141,0,0,125,0,0,31,31,N,
,,,,,,,Other,1,7,,SY12-13,7/1/2012,MT@100029@07-9658,4.354838710,135,4.419354839,137,MT,,,,,,,,,,,,,,2012,7,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,7,7,0,135,0,0,137,0,0,31,31,N,
,,,,,,,Other,1,10,,SY11-12,6/1/2012,MT@100029@07-9658,3.733333333,112,3.366666667,101,MT,,,,,,,,,,,,,,2012,6,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,10,10,0,112,0,0,101,0,0,30,30,N,
,,,,,,,Other,1,9,,SY11-12,5/1/2012,MT@100029@07-9658,5.967741935,185,2.709677419,84,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,9,9,0,185,0,0,84,0,0,31,31,N,
,,,,,,,Other,1,10,,SY11-12,4/1/2012,MT@100029@07-9658,3.333333333,100,1.733333333,52,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,10,10,0,100,0,0,52,0,0,30,30,N,
,,,,,,,Other,1,9,,SY11-12,3/1/2012,MT@100029@07-9658,6.387096774,198,2.645161290,82,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,9,9,0,198,0,0,82,0,0,31,31,N,
,,,,,,,Other,1,10,,SY11-12,2/1/2012,MT@100029@07-9658,7,203,2.448275862,71,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,10,10,0,203,0,0,71,0,0,29,29,N,
,,,,,,,Other,1,12,,SY11-12,1/1/2012,MT@100029@07-9658,6.967741935,216,3.064516129,95,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,12,12,0,216,0,0,95,0,0,31,31,N,
,,,,,,,Other,1,8,,SY11-12,12/1/2011,MT@100029@07-9658,5.322580645,165,3.193548387,99,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,8,8,0,165,0,0,99,0,0,31,31,N,
,,,,,,,Other,1,13,,SY11-12,11/1/2011,MT@100029@07-9658,6.066666667,182,2.966666667,89,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,13,13,0,182,0,0,89,0,0,30,30,N,
,,,,,,,Other,1,10,,SY11-12,10/1/2011,MT@100029@07-9658,7.161290323,222,3.161290323,98,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,10,10,0,222,0,0,98,0,0,31,31,N,
,,,,,,,Other,1,10,,SY11-12,9/1/2011,MT@100029@07-9658,5.666666667,170,3,90,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,10,10,0,170,0,0,90,0,0,30,30,N,
,,,,,,,Other,1,9,,SY11-12,8/1/2011,MT@100029@07-9658,3.903225806,121,3.967741935,123,MT,,,,,,,,,,,,,,2011,8,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100029,Evergreen Youth Home,Ungraded,9,9,0,121,0,0,123,0,0,31,31,N,
,,,,,,,Other,1,10,,SY13-14,12/1/2013,MT@100030@07-9658,6.096774194,189,3.903225806,121,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,10,10,0,189,0,0,121,0,0,31,31,N,
,,,,,,,Other,1,11,,SY13-14,11/1/2013,MT@100030@07-9658,5.366666667,161,2.9,87,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,11,11,0,161,0,0,87,0,0,30,30,N,
,,,,,,,Other,1,9,,SY13-14,10/1/2013,MT@100030@07-9658,5.419354839,168,2.225806452,69,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,9,9,0,168,0,0,69,0,0,31,31,N,
,,,,,,,Other,1,10,,SY13-14,9/1/2013,MT@100030@07-9658,6.1,183,3.066666667,92,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,10,10,0,183,0,0,92,0,0,30,30,N,
,,,,,,,Other,1,9,,SY13-14,8/1/2013,MT@100030@07-9658,6.838709677,212,5.580645161,173,MT,,,,,,,,,,,,,,2013,8,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,9,9,0,212,0,0,173,0,0,31,31,N,
,,,,,,,Other,1,8,,SY13-14,7/1/2013,MT@100030@07-9658,4.935483871,153,4.580645161,142,MT,,,,,,,,,,,,,,2013,7,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,8,8,0,153,0,0,142,0,0,31,31,N,
,,,,,,,Other,1,12,,SY12-13,6/1/2013,MT@100030@07-9658,4.266666667,128,3.066666667,92,MT,,,,,,,,,,,,,,2013,6,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,12,12,0,128,0,0,92,0,0,30,30,N,
,,,,,,,Other,1,11,,SY12-13,5/1/2013,MT@100030@07-9658,5.548387097,172,1.161290323,36,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,11,11,0,172,0,0,36,0,0,31,31,N,
,,,,,,,Other,1,9,,SY12-13,4/1/2013,MT@100030@07-9658,6.6,198,1.9,57,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,9,9,0,198,0,0,57,0,0,30,30,N,
,,,,,,,Other,1,10,,SY12-13,3/1/2013,MT@100030@07-9658,6.258064516,194,2.580645161,80,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,10,10,0,194,0,0,80,0,0,31,31,N,
,,,,,,,Other,1,9,,SY12-13,2/1/2013,MT@100030@07-9658,5.464285714,153,1.821428571,51,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,9,9,0,153,0,0,51,0,0,28,28,N,
,,,,,,,Other,1,9,,SY12-13,1/1/2013,MT@100030@07-9658,5.580645161,173,2.645161290,82,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,9,9,0,173,0,0,82,0,0,31,31,N,
,,,,,,,Other,1,9,,SY12-13,12/1/2012,MT@100030@07-9658,6.161290323,191,3.774193548,117,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,9,9,0,191,0,0,117,0,0,31,31,N,
,,,,,,,Other,1,10,,SY12-13,11/1/2012,MT@100030@07-9658,6.366666667,191,3.933333333,118,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,10,10,0,191,0,0,118,0,0,30,30,N,
,,,,,,,Other,1,13,,SY12-13,10/1/2012,MT@100030@07-9658,5.612903226,174,2.967741935,92,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,13,13,0,174,0,0,92,0,0,31,31,N,
,,,,,,,Other,1,7,,SY12-13,9/1/2012,MT@100030@07-9658,4.366666667,131,1.8,54,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,7,7,0,131,0,0,54,0,0,30,30,N,
,,,,,,,Other,1,11,,SY12-13,8/1/2012,MT@100030@07-9658,4.838709677,150,4.032258065,125,MT,,,,,,,,,,,,,,2012,8,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,11,11,0,150,0,0,125,0,0,31,31,N,
,,,,,,,Other,1,9,,SY12-13,7/1/2012,MT@100030@07-9658,5.967741935,185,4.903225806,152,MT,,,,,,,,,,,,,,2012,7,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,9,9,0,185,0,0,152,0,0,31,31,N,
,,,,,,,Other,1,13,,SY11-12,6/1/2012,MT@100030@07-9658,5.866666667,176,4.566666667,137,MT,,,,,,,,,,,,,,2012,6,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,13,13,0,176,0,0,137,0,0,30,30,N,
,,,,,,,Other,1,11,,SY11-12,5/1/2012,MT@100030@07-9658,6.612903226,205,3.354838710,104,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,11,11,0,205,0,0,104,0,0,31,31,N,
,,,,,,,Other,1,10,,SY11-12,4/1/2012,MT@100030@07-9658,5.8,174,2.866666667,86,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,9658,"Kairos Youth Services, Inc.",100030,Missouri River Youth Shelter Care,Ungraded,10,10,0,174,0,0,86,0,0,30,30,N,
