School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
Desert Sonora Elementary School,4500,6166,Somerton Elementary District,,Yuma,,85350,,,,Regular School,N,,,,,,,,,,,,,51683,7977,9195,,20749,2911,2596,,167,167,167,,Cafeteria BIC,,,,,,,AZ,59660,357.245508982,23660,141.676646707,AZ@6166@4500,040789001565,SY16-17,,,0.88,,Public,,,,Other,,
Tierra Del Sol Elementary School,4500,6167,Somerton Elementary District,,Yuma,,85350,,,,Regular School,N,,,,,,,,,,,,,86398,17263,24408,,39850,6810,10063,,167,167,167,,Cafeteria BIC,,,,,,,AZ,103661,620.724550898,46660,279.401197605,AZ@6167@4500,040789001566,SY16-17,,,0.82,,Public,,,,Other,,
Valle Del Encanto Learning Center,4500,87330,Somerton Elementary District,,Yuma,,85350,,,,Regular School,N,,,,,,,,,,,,,52900,8526,8053,,39067,5205,5730,,167,167,167,,Cafeteria BIC,,,,,,,AZ,61426,367.820359281,44272,265.101796407,AZ@87330@4500,040789002568,SY16-17,,,0.9,,Public,,,,Other,,
Elgin Elementary School,4461,5970,Sonoita Elementary District,,Santa Cruz,,85611,,,,Regular School,N,,,,,,,,,,,,,3352,719,5973,,1933,342,2161,,167,167,167,,Cafeteria,,,,,,,AZ,4071,24.377245509,2275,13.622754491,AZ@5970@4461,040792000699,SY16-17,,,0.32,,Public,,,,Cafeteria,,
St David Elementary School,4173,4761,St David Unified District,,Cochise,,85630,,,,Regular School,,,,,,,,,,,,,,13918,2633,5171,,,,,,167,167,167,,,,,,,,,AZ,16551,99.107784431,,,AZ@4761@4173,040802000700,SY16-17,,,0.72,,Public,,,,,,
St David High School,4173,4762,St David Unified District,,Cochise,,85630,,,,Regular School,,,,,,,,,,,,,,2740,397,1673,,,,,,167,167,167,,,,,,,,,AZ,3137,18.784431138,,,AZ@4762@4173,040802000701,SY16-17,,,0.64,,Public,,,,,,
Coronado Elementary School,4153,4517,St Johns Unified District,,Apache,,85936,,,,Regular School,N,,,,,,,,,,,,,12334,1392,5112,,8344,547,1188,,167,167,167,,Cafeteria,,,,,,,AZ,13726,82.191616766,8891,53.239520958,AZ@4517@4153,040808000702,SY16-17,,,0.52,,Public,,,,Cafeteria,,
St Johns High School,4153,4711,St Johns Unified District,,Apache,,85936,,,,Regular School,N,,,,,,,,,,,,,6116,350,642,,2536,22,219,,167,167,167,,Cafeteria,,,,,,,AZ,6466,38.718562874,2558,15.317365269,AZ@4711@4153,040808001049,SY16-17,,,0.48,,Public,,,,Cafeteria,,
St Johns Middle School,4153,4710,St Johns Unified District,,Apache,,85936,,,,Regular School,N,,,,,,,,,,,,,20094,2609,5721,,6858,403,408,,167,167,167,,Cafeteria,,,,,,,AZ,22703,135.946107784,7261,43.479041916,AZ@4710@4153,040808001105,SY16-17,,,0.56,,Public,,,,Cafeteria,,
Stanfield Elementary School,4451,5946,Stanfield Elementary District,,Pinal,,85172,,,,Regular School,Y,,N,N,,,,,,,,,,70003,0,16447,,43308,0,10176,,167,167,167,,Cafeteria,,,,,,,AZ,70003,419.179640719,43308,259.329341317,AZ@5946@4451,040813000705,SY16-17,,,0.81,,Public,,,,Cafeteria,,
STAR Academic High School,4407,6288,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,21232,1236,1803,,23166,1355,4529,,167,167,167,,Cafeteria,,,,,,,AZ,22468,134.538922156,24521,146.832335329,AZ@6288@4407,040817000153,SY16-17,,,0.82,,Public,,,,Cafeteria,,
Apollo Middle School,4407,5809,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,42924,2409,1414,,77609,7332,12110,,167,167,167,,BIC,,,,,,,AZ,45333,271.455089820,84941,508.628742515,AZ@5809@4407,040817000706,SY16-17,,,0.86,,Public,,,,BIC,,
Craycroft Elementary School,4407,5810,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,56675,4200,7435,,45906,4089,6358,,167,167,167,,GNG,,,,,,,AZ,60875,364.520958084,49995,299.371257485,AZ@5810@4407,040817000710,SY16-17,,,0.74,,Public,,,,GNG,,
Drexel Elementary School,4407,5812,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,74769,3856,2630,,61579,3521,1370,,167,167,167,,GNG,,,,,,,AZ,78625,470.808383234,65100,389.820359281,AZ@5812@4407,040817000715,SY16-17,,,0.94,,Public,,,,GNG,,
Elvira Elementary School,4407,5813,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,80691,4979,3925,,58199,5958,8263,,167,167,167,,GNG,,,,,,,AZ,85670,512.994011976,64157,384.173652695,AZ@5813@4407,040817000719,SY16-17,,,0.9,,Public,,,,GNG,,
Liberty Elementary School,4407,5815,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,80506,6454,6989,,68195,6055,6613,,167,167,167,,GNG,,,,,,,AZ,86960,520.718562874,74250,444.610778443,AZ@5815@4407,040817000723,SY16-17,,,0.84,,Public,,,,GNG,,
Los Ninos Elementary School,4407,5817,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,68135,2213,3344,,70028,3364,12114,,167,167,167,,GNG,,,,,,,AZ,70348,421.245508982,73392,439.473053892,AZ@5817@4407,040817000727,SY16-17,,,0.85,,Public,,,,GNG,,
Mission Manor Elementary School,4407,5820,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,73795,4631,3301,,59197,5771,8093,,167,167,167,,GNG,,,,,,,AZ,78426,469.616766467,64968,389.029940120,AZ@5820@4407,040817000735,SY16-17,,,0.87,,Public,,,,GNG,,
Santa Clara Elementary School,4407,5822,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,74137,4791,4240,,54328,4473,6318,,167,167,167,,GNG,,,,,,,AZ,78928,472.622754491,58801,352.101796407,AZ@5822@4407,040817000739,SY16-17,,,0.88,,Public,,,,GNG,,
Sunnyside High School,4407,5827,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,145231,11168,10796,,51486,6179,4561,,167,167,167,,Cafeteria,,,,,,,AZ,156399,936.520958084,57665,345.299401198,AZ@5827@4407,040817000743,SY16-17,,,0.74,,Public,,,,Cafeteria,,
Ocotillo Early Learning Elementary School,4407,5825,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,50599,2122,8100,,54537,5233,9022,,167,167,167,,BIC,,,,,,,AZ,52721,315.694610778,59770,357.904191617,AZ@5825@4407,040817000751,SY16-17,,,0.74,,Public,,,,BIC,,
Esperanza Elementary School,4407,5814,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,69752,5929,5891,,33789,2751,3400,,167,167,167,,GNG,,,,,,,AZ,75681,453.179640719,36540,218.802395210,AZ@5814@4407,040817001106,SY16-17,,,0.87,,Public,,,,GNG,,
Sierra 2-8 School,4407,5823,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,103961,4408,3803,,144835,8420,9633,,167,167,167,,BIC,,,,,,,AZ,108369,648.916167665,153255,917.694610778,AZ@5823@4407,040817001149,SY16-17,,,0.93,,Public,,,,BIC,,
Gallego Primary Fine Arts Magnet,4407,5816,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,44768,8994,10433,,33790,9060,13522,,167,167,167,,GNG,,,,,,,AZ,53762,321.928143713,42850,256.586826347,AZ@5816@4407,040817001177,SY16-17,,,0.69,,Public,,,,GNG,,
Los Amigos Elementary School,4407,5818,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,91616,5407,3777,,89250,7899,9994,,167,167,167,,GNG,,,,,,,AZ,97023,580.976047904,97149,581.730538922,AZ@5818@4407,040817001386,SY16-17,,,0.86,,Public,,,,GNG,,
Desert View High School,4407,5826,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,141976,11068,9959,,39966,1752,1306,,167,167,167,,Cafeteria,,,,,,,AZ,153044,916.431137725,41718,249.808383234,AZ@5826@4407,040817001438,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Summit View Elementary,4407,5821,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,65951,2517,2917,,59919,2923,4565,,167,167,167,,GNG,,,,,,,AZ,68468,409.988023952,62842,376.299401198,AZ@5821@4407,040817001612,SY16-17,,,0.9,,Public,,,,GNG,,
Challenger Middle School,4407,5824,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,51997,1228,1381,,103138,7387,19280,,167,167,167,,BIC,,,,,,,AZ,53225,318.712574850,110525,661.826347305,AZ@5824@4407,040817001613,SY16-17,,,0.82,,Public,,,,BIC,,
Billy Lane Lauffer Middle School,4407,87532,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,45953,3507,5287,,85775,11200,33586,,167,167,167,,BIC,,,,,,,AZ,49460,296.167664671,96975,580.688622754,AZ@87532@4407,040817002549,SY16-17,,,0.7,,Public,,,,BIC,,
Rivera Elementary,4407,89584,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,71180,4507,3328,,78815,7088,6231,,167,167,167,,GNG,,,,,,,AZ,75687,453.215568862,85903,514.389221557,AZ@89584@4407,040817002849,SY16-17,,,0.9,,Public,,,,GNG,,
Gallego Intermediate Fine Arts Magnet School,4407,92770,Sunnyside Unified District,,Pima,,85706,,,,Regular School,N,,,,,,,,,,,,,43715,8964,10367,,48902,13093,22770,,167,167,167,,GNG,,,,,,,AZ,52679,315.443113772,61995,371.227544910,AZ@92770@4407,040817003500,SY16-17,,,0.7,,Public,,,,GNG,,
John F Kennedy School,4440,5905,Superior Unified School District,,Pinal,,85173,,,,Regular School,Y,,N,N,,,,,,,,,,22647,0,9779,,11011,0,4756,,167,167,167,,Cafeteria,,,,,,,AZ,22647,135.610778443,11011,65.934131737,AZ@5905@4440,040823000758,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Superior Junior High School,4440,5906,Superior Unified School District,,Pinal,,85173,,,,Regular School,Y,,N,N,,,,,,,,,,6526,0,2819,,3511,0,1514,,167,167,167,,Cafeteria,,,,,,,AZ,6526,39.077844311,3511,21.023952096,AZ@5906@4440,040823000759,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Superior Junior/Senior High School,4440,5907,Superior Unified School District,,Pinal,,85173,,,,Regular School,Y,,N,N,,,,,,,,,,8562,0,3700,,5031,0,2175,,167,167,167,,Cafeteria,,,,,,,AZ,8562,51.269461078,5031,30.125748503,AZ@5907@4440,040823000760,SY16-17,,,0.62,,Public,,,,Cafeteria,,
Tanque Verde Elementary School,4408,5829,Tanque Verde Unified District,,Pima,,85749,,,,Regular School,N,,,,,,,,,,,,,14760,2243,24455,,9041,407,1154,,167,167,167,,Cafeteria,,,,,,,AZ,17003,101.814371257,9448,56.574850299,AZ@5829@4408,040828000761,SY16-17,,,0.2,,Public,,,,Cafeteria,,
Emily Gray Junior High School,4408,5828,Tanque Verde Unified District,,Pima,,85749,,,,Regular School,N,,,,,,,,,,,,,4929,1256,17395,,2180,403,3613,,167,167,167,,Cafeteria,,,,,,,AZ,6185,37.035928144,2583,15.467065868,AZ@5828@4408,040828000762,SY16-17,,,0.15,,Public,,,,Cafeteria,,
Agua Caliente School,4408,5830,Tanque Verde Unified District,,Pima,,85749,,,,Regular School,,,,,,,,,,,,,,4636,1340,23556,,,,,,167,167,167,,,,,,,,,AZ,5976,35.784431138,,,AZ@5830@4408,040828001150,SY16-17,,,0.12,,Public,,,,,,
Tanque Verde High School,4408,87466,Tanque Verde Unified District,,Pima,,85749,,,,Regular School,N,,,,,,,,,,,,,5939,1426,24729,,2025,193,1911,,167,167,167,,Cafeteria,,,,,,,AZ,7365,44.101796407,2218,13.281437126,AZ@87466@4408,040828002550,SY16-17,,,0.12,,Public,,,,Cafeteria,,
Aguilar School,4258,5226,Tempe School District,,Maricopa,,85283,,,,Regular School,N,,,,,,,,,,,,,53731,4415,11512,,20988,1151,2854,,167,167,167,,Cafeteria,,,,,,,AZ,58146,348.179640719,22139,132.568862275,AZ@5226@4258,040831000763,SY16-17,,,0.76,,Public,,,,Cafeteria,,
Arredondo Elementary School,4258,5222,Tempe School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,34857,3155,5215,,16912,1205,3293,,167,167,167,,Cafeteria,,,,,,,AZ,38012,227.616766467,18117,108.485029940,AZ@5222@4258,040831000764,SY16-17,,,0.78,,Public,,,,Cafeteria,,
Broadmor Elementary School,4258,5213,Tempe School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,29839,4808,29013,,10212,1274,12285,,167,167,167,,Cafeteria,,,,,,,AZ,34647,207.467065868,11486,68.778443114,AZ@5213@4258,040831000765,SY16-17,,,0.35,,Public,,,,Cafeteria,,
Carminati School,4258,5212,Tempe School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,40173,5224,7221,,16248,2684,4744,,167,167,167,,Cafeteria,,,,,,,AZ,45397,271.838323353,18932,113.365269461,AZ@5212@4258,040831000767,SY16-17,,,0.78,,Public,,,,Cafeteria,,
Connolly Middle School,4258,5231,Tempe School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,99505,11470,29330,,28278,3048,7668,,167,167,167,,Cafeteria,,,,,,,AZ,110975,664.520958084,31326,187.580838323,AZ@5231@4258,040831000768,SY16-17,,,0.69,,Public,,,,Cafeteria,,
Curry Elementary School,4258,5221,Tempe School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,62632,4873,9954,,22075,1291,3802,,167,167,167,,Cafeteria,,,,,,,AZ,67505,404.221556886,23366,139.916167665,AZ@5221@4258,040831000769,SY16-17,,,0.83,,Public,,,,Cafeteria,,
Fuller Elementary School,4258,5228,Tempe School District,,Maricopa,,85283,,,,Regular School,N,,,,,,,,,,,,,26621,6984,30451,,7860,2486,8419,,167,167,167,,Cafeteria,,,,,,,AZ,33605,201.227544910,10346,61.952095808,AZ@5228@4258,040831000773,SY16-17,,,0.37,,Public,,,,Cafeteria,,
Gililland Middle School,4258,5230,Tempe School District,,Maricopa,,85281,,,,Regular School,N,,,,,,,,,,,,,96231,9054,14980,,30223,1831,6192,,167,167,167,,Cafeteria,,,,,,,AZ,105285,630.449101796,32054,191.940119760,AZ@5230@4258,040831000775,SY16-17,,,0.82,,Public,,,,Cafeteria,,
Holdeman Elementary School,4258,5215,Tempe School District,,Maricopa,,85281,,,,Regular School,Y,,N,N,,,,,,,,,,96097,0,651,,43000,0,292,,167,167,167,,Cafeteria,,,,,,,AZ,96097,575.431137725,43000,257.485029940,AZ@5215@4258,040831000776,SY16-17,,,0.92,,Public,,,,Cafeteria,,
Hudson Elementary School,4258,5219,Tempe School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,37286,6522,14260,,14118,1818,4121,,167,167,167,,Cafeteria,,,,,,,AZ,43808,262.323353293,15936,95.425149701,AZ@5219@4258,040831000777,SY16-17,,,0.62,,Public,,,,Cafeteria,,
Laird Elementary School,4258,5216,Tempe School District,,Maricopa,,85281,,,,Regular School,N,,,,,,,,,,,,,70382,3156,5258,,24077,955,2751,,167,167,167,,Cafeteria,,,,,,,AZ,73538,440.347305389,25032,149.892215569,AZ@5216@4258,040831000778,SY16-17,,,0.88,,Public,,,,Cafeteria,,
Nevitt Elementary School,4258,5224,Tempe School District,,Maricopa,,85040,,,,Regular School,N,,,,,,,,,,,,,105746,11328,12045,,35157,3402,4616,,167,167,167,,Cafeteria,,,,,,,AZ,117074,701.041916168,38559,230.892215569,AZ@5224@4258,040831000782,SY16-17,,,0.88,,Public,,,,Cafeteria,,
Rover Elementary School,4258,5227,Tempe School District,,Maricopa,,85283,,,,Regular School,N,,,,,,,,,,,,,26203,6028,24002,,7843,1554,5677,,167,167,167,,Cafeteria,,,,,,,AZ,32231,193,9397,56.269461078,AZ@5227@4258,040831000783,SY16-17,,,0.44,,Public,,,,Cafeteria,,
Scales Technology Academy,4258,5220,Tempe School District,,Maricopa,,85281,,,,Regular School,N,,,,,,,,,,,,,48802,5104,7610,,23825,2497,4368,,167,167,167,,Cafeteria,,,,,,,AZ,53906,322.790419162,26322,157.616766467,AZ@5220@4258,040831000785,SY16-17,,,0.83,,Public,,,,Cafeteria,,
Flora Thew Elementary School,4258,5214,Tempe School District,,Maricopa,,85281,,,,Regular School,Y,,N,N,,,,,,,,,,93762,0,634,,36256,0,245,,167,167,167,,Cafeteria,,,,,,,AZ,93762,561.449101796,36256,217.101796407,AZ@5214@4258,040831000786,SY16-17,,,0.99,,Public,,,,Cafeteria,,
Frank Elementary School,4258,5211,Tempe School District,,Maricopa,,85283,,,,Regular School,Y,,N,N,,,,,,,,,,85101,0,576,,34479,0,234,,167,167,167,,Cafeteria,,,,,,,AZ,85101,509.586826347,34479,206.461077844,AZ@5211@4258,040831000787,SY16-17,,,0.99,,Public,,,,Cafeteria,,
Wood School,4258,5225,Tempe School District,,Maricopa,,85283,,,,Regular School,N,,,,,,,,,,,,,60473,9066,9522,,19694,3383,3305,,167,167,167,,Cafeteria,,,,,,,AZ,69539,416.401197605,23077,138.185628743,AZ@5225@4258,040831000789,SY16-17,,,0.82,,Public,,,,Cafeteria,,
Fees College Preparatory Middle School,4258,5232,Tempe School District,,Maricopa,,85283,,,,Regular School,N,,,,,,,,,,,,,79028,8714,21811,,23276,3282,6632,,167,167,167,,Cafeteria,,,,,,,AZ,87742,525.401197605,26558,159.029940120,AZ@5232@4258,040831001107,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Ward Traditional Academy,4258,81057,Tempe School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,13785,2830,24849,,3288,563,8159,,167,167,167,,Cafeteria,,,,,,,AZ,16615,99.491017964,3851,23.059880240,AZ@81057@4258,040831003112,SY16-17,,,0.24,,Public,,,,Cafeteria,,
Tempe Academy of International Studies McKemy Campus,4258,91913,Tempe School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,10072,3585,10107,,3825,1443,2834,,167,167,167,,Cafeteria,,,,,,,AZ,13657,81.778443114,5268,31.544910180,AZ@91913@4258,040831003397,SY16-17,,,0.41,,Public,,,,Cafeteria,,
Desert Vista High School,4287,5449,Tempe Union High School District,,Maricopa,,85048,,,,Regular School,N,,,,,,,,,,,,,12952,3031,16119,,4479,631,3910,,167,167,167,,Cafeteria,,,,,,,AZ,15983,95.706586826,5110,30.598802395,AZ@5449@4287,040834000680,SY16-17,,,0.07,,Public,,,,Cafeteria,,
Corona Del Sol High School,4287,5447,Tempe Union High School District,,Maricopa,,85284,,,,Regular School,N,,,,,,,,,,,,,20594,3793,13849,,3912,80,1604,,167,167,167,,Cafeteria GNG,,,,,,,AZ,24387,146.029940120,3992,23.904191617,AZ@5447@4287,040834000790,SY16-17,,,0.12,,Public,,,,Other,,
Marcos De Niza High School,4287,5446,Tempe Union High School District,,Maricopa,,85283,,,,Regular School,N,,,,,,,,,,,,,43984,3553,6285,,17028,773,1664,,167,167,167,,Cafeteria,,,,,,,AZ,47537,284.652694611,17801,106.592814371,AZ@5446@4287,040834000793,SY16-17,,,0.44,,Public,,,,Cafeteria,,
Mcclintock High School,4287,5445,Tempe Union High School District,,Maricopa,,85282,,,,Regular School,N,,,,,,,,,,,,,48790,3717,1065,,24576,1625,1329,,167,167,167,,Cafeteria,,,,,,,AZ,52507,314.413173653,26201,156.892215569,AZ@5445@4287,040834000794,SY16-17,,,0.39,,Public,,,,Cafeteria,,
Tempe High School,4287,5444,Tempe Union High School District,,Maricopa,,85281,,,,Regular School,N,,,,,,,,,,,,,75385,3510,1518,,26458,349,280,,167,167,167,,Cafeteria,,,,,,,AZ,78895,472.425149701,26807,160.520958084,AZ@5444@4287,040834000795,SY16-17,,,0.64,,Public,,,,Cafeteria,,
Mountain Pointe High School,4287,5448,Tempe Union High School District,,Maricopa,,85044,,,,Regular School,N,,,,,,,,,,,,,46038,5869,9295,,11394,824,2072,,167,167,167,,Cafeteria,,,,,,,AZ,51907,310.820359281,12218,73.161676647,AZ@5448@4287,040834001567,SY16-17,,,0.28,,Public,,,,Cafeteria,,
Compadre High School,4287,5450,Tempe Union High School District,,Maricopa,,85283,,,,Regular School,N,,,,,,,,,,,,,18607,301,691,,11336,87,331,,167,167,167,,Cafeteria,,,,,,,AZ,18908,113.221556886,11423,68.401197605,AZ@5450@4287,040834001576,SY16-17,,,0.52,,Public,,,,Cafeteria,,
Jack Daley Primary School,4219,4886,Thatcher Unified District,,Graham,,85552,,,,Regular School,N,,,,,,,,,,,,,19108,6061,13467,,5127,383,640,,167,167,167,,Cafeteria,,,,,,,AZ,25169,150.712574850,5510,32.994011976,AZ@4886@4219,040841000796,SY16-17,,,0.44,,Public,,,,Cafeteria,,
Thatcher Elementary School,4219,4887,Thatcher Unified District,,Graham,,85552,,,,Regular School,N,,,,,,,,,,,,,23247,6155,16730,,6620,258,448,,167,167,167,,Cafeteria,,,,,,,AZ,29402,176.059880240,6878,41.185628743,AZ@4887@4219,040841000797,SY16-17,,,0.4,,Public,,,,Cafeteria,,
Thatcher Middle School,4219,4888,Thatcher Unified District,,Graham,,85552,,,,Regular School,N,,,,,,,,,,,,,7136,2687,6634,,2616,336,959,,167,167,167,,Cafeteria,,,,,,,AZ,9823,58.820359281,2952,17.676646707,AZ@4888@4219,040841000798,SY16-17,,,0.38,,Public,,,,Cafeteria,,
Thatcher High School,4219,4889,Thatcher Unified District,,Graham,,85552,,,,Regular School,,,,,,,,,,,,,,7123,1884,5960,,,,,,167,167,167,,,,,,,,,AZ,9007,53.934131737,,,AZ@4889@4219,040841001110,SY16-17,,,0.26,,Public,,,,,,
Kiser Elementary School,4255,5193,Paloma School District,,Maricopa,,85337,,,,Regular School,N,,,,,,,,,,,,,12157,3128,3047,,8959,2376,2176,,167,167,167,,Cafeteria BIC,,,,,,,AZ,15285,91.526946108,11335,67.874251497,AZ@5193@4255,040843000799,SY16-17,,,0.82,,Public,,,,Other,,
Porfirio H. Gonzales Elementary School,4264,6240,Tolleson Elementary District,,Maricopa,,85353,,,,Regular School,N,,,,,,,,,,,,,136017,10583,15366,,127729,10575,16406,,167,167,167,,BIC,,,,,,,AZ,146600,877.844311377,138304,828.167664671,AZ@6240@4264,040849001477,SY16-17,,,0.89,,Public,,,,BIC,,
Arizona Desert Elementary School,4264,10869,Tolleson Elementary District,,Maricopa,,85353,,,,Regular School,N,,,,,,,,,,,,,65264,12283,11607,,63308,10948,11234,,167,167,167,,BIC,,,,,,,AZ,77547,464.353293413,74256,444.646706587,AZ@10869@4264,040849001705,SY16-17,,,0.89,,Public,,,,BIC,,
Sheely Farms Elementary School,4264,79402,Tolleson Elementary District,,Maricopa,,85037,,,,Regular School,N,,,,,,,,,,,,,106240,14430,22041,,100517,14034,24674,,167,167,167,,BIC,,,,,,,AZ,120670,722.574850299,114551,685.934131737,AZ@79402@4264,040849002132,SY16-17,,,0.82,,Public,,,,BIC,,
Desert Oasis Elementary School,4264,87526,Tolleson Elementary District,,Maricopa,,85037,,,,Regular School,N,,,,,,,,,,,,,105130,11768,19063,,99112,10314,16576,,167,167,167,,BIC,,,,,,,AZ,116898,699.988023952,109426,655.245508982,AZ@87526@4264,040849002488,SY16-17,,,0.86,,Public,,,,BIC,,
Tolleson Union High School,4288,5452,Tolleson Union High School District,,Maricopa,,85353,,,,Regular School,N,,,,,,,,,,,,,185590,33636,33722,,92878,13340,8633,,167,167,167,,Cafeteria,,,,,,,AZ,219226,1312.730538922,106218,636.035928144,AZ@5452@4288,040852000805,SY16-17,,,0.7,,Public,,,,Cafeteria,,
Westview High School,4288,5453,Tolleson Union High School District,,Maricopa,,85323,,,,Regular School,N,,,,,,,,,,,,,116045,24761,41519,,43034,6301,6531,,167,167,167,,Cafeteria,,,,,,,AZ,140806,843.149700599,49335,295.419161677,AZ@5453@4288,040852001478,SY16-17,,,0.52,,Public,,,,Cafeteria,,
La Joya Community High School,4288,80051,Tolleson Union High School District,,Maricopa,,85323,,,,Regular School,N,,,,,,,,,,,,,156273,27530,24041,,64582,8655,6163,,167,167,167,,Cafeteria,,,,,,,AZ,183803,1100.616766467,73237,438.544910180,AZ@80051@4288,040852002339,SY16-17,,,0.68,,Public,,,,Cafeteria,,
Copper Canyon High School,4288,85810,Tolleson Union High School District,,Maricopa,,85305,,,,Regular School,N,,,,,,,,,,,,,169933,23889,20614,,70874,8184,5189,,167,167,167,,Cafeteria,,,,,,,AZ,193822,1160.610778443,79058,473.401197605,AZ@85810@4288,040852002416,SY16-17,,,0.71,,Public,,,,Cafeteria,,
Sierra Linda High School,4288,89908,Tolleson Union High School District,,Maricopa,,85043,,,,Regular School,N,,,,,,,,,,,,,135456,19361,17372,,53211,4907,3820,,167,167,167,,Cafeteria,,,,,,,AZ,154817,927.047904192,58118,348.011976048,AZ@89908@4288,040852002912,SY16-17,,,0.71,,Public,,,,Cafeteria,,
Toltec Elementary School,4450,5945,Toltec School District,,Pinal,,85131,,,,Regular School,Y,,N,N,,,,,,,,,,48445,0,7877,,47925,0,7791,,167,167,167,,Cafeteria,,,,,,,AZ,48445,290.089820359,47925,286.976047904,AZ@5945@4450,040855000806,SY16-17,,,0.89,,Public,,,,Cafeteria,,
Arizona City Elementary School,4450,92244,Toltec School District,,Pinal,,85123,,,,Regular School,Y,,N,N,,,,,,,,,,67803,0,11022,,60290,0,9801,,167,167,167,,Cafeteria GNG,,,,,,,AZ,67803,406.005988024,60290,361.017964072,AZ@92244@4450,040855003405,SY16-17,,,0.84,,Public,,,,Other,,
Huachuca City School,4168,4749,Tombstone Unified District,,Cochise,,85616,,,,Regular School,Y,,N,N,,,,,,,,,,43510,0,4714,,41461,0,4492,,167,167,167,,BIC GNG,,,,,,,AZ,43510,260.538922156,41461,248.269461078,AZ@4749@4168,040860000807,SY16-17,,,0.95,,Public,,,,Other,,
