Unique ID,School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
KY@1006@10153,Deer Park Elementary School,10153,1006,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-1887,4959 NEW HARTFORD RD,,Primary,,N,,Y,,,3/1/2018,3,2018,621,,360,17,,5951,272,2807,,5807,268,4052,,,21,21,,,,,,,,,KY,6223,296.333333333,6075,289.285714286,210147000301,SY17-18,,377,0.607085346,Primary,,,,,,,
KY@1006@10153,Deer Park Elementary School,10153,1006,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-1887,4959 NEW HARTFORD RD,,Primary,,N,,Y,,,2/1/2018,2,2018,622,,360,18,,4796,227,2205,,4561,210,3107,,,17,17,,,,,,,,,KY,5023,295.470588235,4771,280.647058824,210147000301,SY17-18,,378,0.607717042,Primary,,,,,,,
KY@1006@10153,Deer Park Elementary School,10153,1006,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-1887,4959 NEW HARTFORD RD,,Primary,,N,,Y,,,1/1/2018,1,2018,625,,358,21,,4384,213,1991,,4245,206,2935,,,16,16,,,,,,,,,KY,4597,287.3125,4451,278.1875,210147000301,SY17-18,,379,0.6064,Primary,,,,,,,
KY@1006@10153,Deer Park Elementary School,10153,1006,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-1887,4959 NEW HARTFORD RD,,Primary,,N,,Y,,,12/1/2017,12,2017,620,,349,22,,2812,159,1392,,2706,140,1854,,,10,10,,,,,,,,,KY,2971,297.1,2846,284.6,210147000301,SY17-18,,371,0.598387097,Primary,,,,,,,
KY@1006@10153,Deer Park Elementary School,10153,1006,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-1887,4959 NEW HARTFORD RD,,Primary,,N,,Y,,,11/1/2017,11,2017,659,,350,38,,5023,448,2693,,4678,420,3950,,,19,19,,,,,,,,,KY,5471,287.947368421,5098,268.315789474,210147000301,SY17-18,,388,0.588770865,Primary,,,,,,,
KY@1006@10153,Deer Park Elementary School,10153,1006,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-1887,4959 NEW HARTFORD RD,,Primary,,N,,Y,,,10/1/2017,10,2017,623,,306,37,,4194,472,2445,,4006,451,3653,,,17,17,,,,,,,,,KY,4666,274.470588235,4457,262.176470588,210147000301,SY17-18,,343,0.550561798,Primary,,,,,,,
KY@1006@10153,Deer Park Elementary School,10153,1006,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-1887,4959 NEW HARTFORD RD,,Primary,,N,,Y,,,9/1/2017,9,2017,660,,333,42,,4756,498,2482,,4688,558,4005,,,19,19,,,,,,,,,KY,5254,276.526315789,5246,276.105263158,210147000301,SY17-18,,375,0.568181818,Primary,,,,,,,
KY@1006@10153,Deer Park Elementary School,10153,1006,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-1887,4959 NEW HARTFORD RD,,Primary,,N,,Y,,,8/1/2017,8,2017,666,,331,40,,4001,396,1853,,4185,465,3481,,,17,17,,,,,,,,,KY,4397,258.647058824,4650,273.529411765,210147000301,SY17-18,,371,0.557057057,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,5/1/2018,5,2018,556,,327,38,,5707,678,2525,,5529,708,3342,,,21,21,,,,,,,,,KY,6385,304.047619048,6237,297,210147001625,SY17-18,,365,0.656474820,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,4/1/2018,4,2018,558,,325,38,,4293,516,1943,,4141,526,2558,,,16,16,,,,,,,,,KY,4809,300.5625,4667,291.6875,210147001625,SY17-18,,363,0.650537634,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,3/1/2018,3,2018,552,,320,37,,5613,668,2552,,5340,697,3308,,,21,21,,,,,,,,,KY,6281,299.095238095,6037,287.476190476,210147001625,SY17-18,,357,0.646739130,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,2/1/2018,2,2018,558,,326,37,,4535,542,2081,,4299,545,2601,,,17,17,,,,,,,,,KY,5077,298.647058824,4844,284.941176471,210147001625,SY17-18,,363,0.650537634,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,1/1/2018,1,2018,557,,326,38,,4241,507,1985,,4054,514,2525,,,16,16,,,,,,,,,KY,4748,296.75,4568,285.5,210147001625,SY17-18,,364,0.653500898,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,12/1/2017,12,2017,554,,322,38,,2706,336,1241,,2583,327,1595,,,10,10,,,,,,,,,KY,3042,304.2,2910,291,210147001625,SY17-18,,360,0.649819495,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,11/1/2017,11,2017,568,,321,41,,4925,635,2429,,4790,650,3221,,,19,19,,,,,,,,,KY,5560,292.631578947,5440,286.315789474,210147001625,SY17-18,,362,0.637323944,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,10/1/2017,10,2017,555,,312,37,,4499,528,2257,,4366,544,2891,,,17,17,,,,,,,,,KY,5027,295.705882353,4910,288.823529412,210147001625,SY17-18,,349,0.628828829,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,9/1/2017,9,2017,596,,342,44,,5044,616,2333,,4981,660,3089,,,19,19,,,,,,,,,KY,5660,297.894736842,5641,296.894736842,210147001625,SY17-18,,386,0.647651007,Primary,,,,,,,
KY@1008@10153,East View Elementary School,10153,1008,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9751,6104 STATE ROUTE 405,,Primary,,N,,Y,,,8/1/2017,8,2017,615,,349,43,,4315,537,1956,,4384,595,2682,,,17,17,,,,,,,,,KY,4852,285.411764706,4979,292.882352941,210147001625,SY17-18,,392,0.637398374,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,5/1/2018,5,2018,559,,374,45,,6202,700,1385,,5900,650,1991,,,21,21,,,,,,,,,KY,6902,328.666666667,6550,311.904761905,210147000311,SY17-18,,419,0.749552773,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,4/1/2018,4,2018,565,,377,47,,4853,560,1104,,4658,499,1563,,,16,16,,,,,,,,,KY,5413,338.3125,5157,322.3125,210147000311,SY17-18,,424,0.750442478,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,3/1/2018,3,2018,563,,374,49,,6281,804,1477,,5960,686,2036,,,21,21,,,,,,,,,KY,7085,337.380952381,6646,316.476190476,210147000311,SY17-18,,423,0.751332149,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,2/1/2018,2,2018,565,,378,49,,5055,649,1118,,4754,576,1599,,,17,17,,,,,,,,,KY,5704,335.529411765,5330,313.529411765,210147000311,SY17-18,,427,0.755752212,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,1/1/2018,1,2018,565,,375,52,,4714,631,1013,,4408,549,1522,,,16,16,,,,,,,,,KY,5345,334.0625,4957,309.8125,210147000311,SY17-18,,427,0.755752212,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,12/1/2017,12,2017,559,,371,51,,3002,413,690,,2825,349,1005,,,10,10,,,,,,,,,KY,3415,341.5,3174,317.4,210147000311,SY17-18,,422,0.754919499,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,11/1/2017,11,2017,581,,370,57,,5530,770,1450,,5335,656,2065,,,19,19,,,,,,,,,KY,6300,331.578947368,5991,315.315789474,210147000311,SY17-18,,427,0.734939759,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,10/1/2017,10,2017,584,,367,62,,4822,796,1257,,4725,686,1852,,,17,17,,,,,,,,,KY,5618,330.470588235,5411,318.294117647,210147000311,SY17-18,,429,0.734589041,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,9/1/2017,9,2017,591,,362,71,,5316,907,1275,,5398,883,1954,,,19,19,,,,,,,,,KY,6223,327.526315789,6281,330.578947368,210147000311,SY17-18,,433,0.732656514,Primary,,,,,,,
KY@1018@10153,F T Burns Elementary School,10153,1018,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4514 GOETZ DR,,Primary,,N,,Y,,,8/1/2017,8,2017,585,,366,70,,4735,751,1050,,4910,842,1689,,,17,17,,,,,,,,,KY,5486,322.705882353,5752,338.352941176,210147000311,SY17-18,,436,0.745299145,Primary,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,5/1/2018,5,2018,864,,460,69,,7680,1151,4686,,3698,415,988,,,21,21,,,,,,,,,KY,8831,420.523809524,4113,195.857142857,210147000296,SY17-18,,529,0.612268519,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,4/1/2018,4,2018,876,,465,71,,5934,930,3618,,2593,329,557,,,16,16,,,,,,,,,KY,6864,429,2922,182.625,210147000296,SY17-18,,536,0.611872146,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,3/1/2018,3,2018,873,,459,72,,7720,1263,5059,,3356,441,728,,,21,21,,,,,,,,,KY,8983,427.761904762,3797,180.809523810,210147000296,SY17-18,,531,0.608247423,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,2/1/2018,2,2018,871,,456,73,,6263,1045,4059,,2644,372,616,,,17,17,,,,,,,,,KY,7308,429.882352941,3016,177.411764706,210147000296,SY17-18,,529,0.607347876,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,1/1/2018,1,2018,883,,452,77,,5826,993,3798,,2504,360,619,,,16,16,,,,,,,,,KY,6819,426.1875,2864,179,210147000296,SY17-18,,529,0.599093998,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,12/1/2017,12,2017,871,,437,77,,3635,662,2545,,1593,247,450,,,10,10,,,,,,,,,KY,4297,429.7,1840,184,210147000296,SY17-18,,514,0.590126292,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,11/1/2017,11,2017,875,,435,80,,6755,1261,4852,,3023,469,858,,,19,19,,,,,,,,,KY,8016,421.894736842,3492,183.789473684,210147000296,SY17-18,,515,0.588571429,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,10/1/2017,10,2017,879,,428,86,,6098,1206,4468,,2697,468,733,,,17,17,,,,,,,,,KY,7304,429.647058824,3165,186.176470588,210147000296,SY17-18,,514,0.584755404,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,9/1/2017,9,2017,923,,463,86,,7029,1437,4926,,3199,609,763,,,19,19,,,,,,,,,KY,8466,445.578947368,3808,200.421052632,210147000296,SY17-18,,549,0.594799567,Middle,,,,,,,
KY@1019@10153,F T Burns Middle School,10153,1019,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301-9601,4610 GOETZ DR,,Middle,,N,,N,,,8/1/2017,8,2017,915,,470,82,,6501,1188,4407,,2608,455,629,,,17,17,,,,,,,,,KY,7689,452.294117647,3063,180.176470588,210147000296,SY17-18,,552,0.603278689,Middle,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,5/1/2018,5,2018,212,,156,16,,1354,186,285,,1031,121,201,,,21,21,,,,,,,,,KY,1540,73.333333333,1152,54.857142857,210147000969,SY17-18,,172,0.811320755,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,4/1/2018,4,2018,212,,157,16,,1155,137,256,,859,79,179,,,16,16,,,,,,,,,KY,1292,80.75,938,58.625,210147000969,SY17-18,,173,0.816037736,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,3/1/2018,3,2018,207,,155,16,,1556,151,278,,1235,97,190,,,21,21,,,,,,,,,KY,1707,81.285714286,1332,63.428571429,210147000969,SY17-18,,171,0.826086957,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,2/1/2018,2,2018,209,,158,14,,1289,119,232,,1024,62,166,,,17,17,,,,,,,,,KY,1408,82.823529412,1086,63.882352941,210147000969,SY17-18,,172,0.822966507,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,1/1/2018,1,2018,210,,158,14,,1203,108,219,,928,58,132,,,16,16,,,,,,,,,KY,1311,81.9375,986,61.625,210147000969,SY17-18,,172,0.819047619,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,12/1/2017,12,2017,199,,146,11,,796,48,156,,600,37,117,,,10,10,,,,,,,,,KY,844,84.4,637,63.7,210147000969,SY17-18,,157,0.788944724,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,11/1/2017,11,2017,198,,143,11,,1425,103,356,,1079,84,277,,,19,19,,,,,,,,,KY,1528,80.421052632,1163,61.210526316,210147000969,SY17-18,,154,0.777777778,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,10/1/2017,10,2017,193,,136,11,,1249,93,333,,947,67,220,,,17,17,,,,,,,,,KY,1342,78.941176471,1014,59.647058824,210147000969,SY17-18,,147,0.761658031,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,9/1/2017,9,2017,215,,158,15,,1474,115,278,,1015,63,217,,,19,19,,,,,,,,,KY,1589,83.631578947,1078,56.736842105,210147000969,SY17-18,,173,0.804651163,High,,,,,,,
KY@1024@10153,Heritage Park High School,10153,1024,Daviess County,,DAVIESS COUNTY,Owensboro,42301,3361 Buckland Square,,High,,N,,N,,,8/1/2017,8,2017,204,,157,16,,1224,103,227,,809,62,157,,,17,17,,,,,,,,,KY,1327,78.058823529,871,51.235294118,210147000969,SY17-18,,173,0.848039216,High,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,5/1/2018,5,2018,590,,184,16,,2878,287,3792,,1599,101,1209,,,21,21,,,,,,,,,KY,3165,150.714285714,1700,80.952380952,210147000299,SY17-18,,200,0.338983051,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,4/1/2018,4,2018,591,,179,16,,2137,213,2959,,1202,79,896,,,16,16,,,,,,,,,KY,2350,146.875,1281,80.0625,210147000299,SY17-18,,195,0.329949239,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,3/1/2018,3,2018,591,,177,15,,2796,286,3916,,1588,99,1256,,,21,21,,,,,,,,,KY,3082,146.761904762,1687,80.333333333,210147000299,SY17-18,,192,0.324873096,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,2/1/2018,2,2018,592,,176,15,,2255,218,3191,,1233,86,933,,,17,17,,,,,,,,,KY,2473,145.470588235,1319,77.588235294,210147000299,SY17-18,,191,0.322635135,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,1/1/2018,1,2018,600,,175,16,,2068,227,2908,,1201,81,866,,,16,16,,,,,,,,,KY,2295,143.4375,1282,80.125,210147000299,SY17-18,,191,0.318333333,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,12/1/2017,12,2017,594,,169,16,,1346,151,1975,,741,45,558,,,10,10,,,,,,,,,KY,1497,149.7,786,78.6,210147000299,SY17-18,,185,0.311447811,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,11/1/2017,11,2017,605,,169,16,,2560,282,3766,,1415,124,1195,,,19,19,,,,,,,,,KY,2842,149.578947368,1539,81,210147000299,SY17-18,,185,0.305785124,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,10/1/2017,10,2017,594,,156,17,,2125,246,3354,,1210,90,1175,,,17,17,,,,,,,,,KY,2371,139.470588235,1300,76.470588235,210147000299,SY17-18,,173,0.291245791,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,9/1/2017,9,2017,633,,183,27,,2361,392,3333,,1328,165,1253,,,19,19,,,,,,,,,KY,2753,144.894736842,1493,78.578947368,210147000299,SY17-18,,210,0.331753555,Primary,,,,,,,
KY@1002@10153,Highland Elementary School,10153,1002,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303,2909 KY HWY 54,,Primary,,N,,N,,,8/1/2017,8,2017,617,,178,28,,2109,291,2674,,1199,141,893,,,17,17,,,,,,,,,KY,2400,141.176470588,1340,78.823529412,210147000299,SY17-18,,206,0.333873582,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,5/1/2018,5,2018,467,,305,30,,5146,441,1404,,5009,496,1981,,,21,21,,,,,,,,,KY,5587,266.047619048,5505,262.142857143,210147001949,SY17-18,,335,0.717344754,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,4/1/2018,4,2018,463,,297,31,,3783,310,1085,,3763,377,1589,,,16,16,,,,,,,,,KY,4093,255.8125,4140,258.75,210147001949,SY17-18,,328,0.708423326,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,3/1/2018,3,2018,464,,294,31,,4821,422,1548,,4796,480,2179,,,21,21,,,,,,,,,KY,5243,249.666666667,5276,251.238095238,210147001949,SY17-18,,325,0.700431034,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,2/1/2018,2,2018,451,,282,31,,3623,325,1244,,3676,373,1705,,,17,17,,,,,,,,,KY,3948,232.235294118,4049,238.176470588,210147001949,SY17-18,,313,0.694013304,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,1/1/2018,1,2018,455,,285,31,,3483,327,1191,,3588,373,1775,,,16,16,,,,,,,,,KY,3810,238.125,3961,247.5625,210147001949,SY17-18,,316,0.694505495,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,12/1/2017,12,2017,451,,281,31,,2258,226,778,,2315,249,1097,,,10,10,,,,,,,,,KY,2484,248.4,2564,256.4,210147001949,SY17-18,,312,0.691796009,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,11/1/2017,11,2017,462,,281,38,,4046,438,1445,,4231,511,2197,,,19,19,,,,,,,,,KY,4484,236,4742,249.578947368,210147001949,SY17-18,,319,0.690476190,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,10/1/2017,10,2017,448,,263,39,,3491,447,1352,,3577,518,1948,,,17,17,,,,,,,,,KY,3938,231.647058824,4095,240.882352941,210147001949,SY17-18,,302,0.674107143,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,9/1/2017,9,2017,486,,299,41,,3971,511,1389,,4149,600,2014,,,19,19,,,,,,,,,KY,4482,235.894736842,4749,249.947368421,210147001949,SY17-18,,340,0.699588477,Primary,,,,,,,
KY@1012@10153,Meadow Lands Elementary School,10153,1012,Daviess County,,DAVIESS COUNTY,OWENSBORO,42303-9615,3500 HAYDEN RD,,Primary,,N,,Y,,,8/1/2017,8,2017,515,,308,41,,3689,406,1244,,3904,528,1863,,,17,17,,,,,,,,,KY,4095,240.882352941,4432,260.705882353,210147001949,SY17-18,,349,0.677669903,Primary,,,,,,,
KY@1007@10153,Sorgho Elementary School,10153,1007,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301,5390 KY HWY 56,,Primary,,N,,Y,,,5/1/2018,5,2018,467,,237,29,,3949,481,2565,,3039,381,2076,,,21,21,,,,,,,,,KY,4430,210.952380952,3420,162.857142857,210147000303,SY17-18,,266,0.569593148,Primary,,,,,,,
KY@1007@10153,Sorgho Elementary School,10153,1007,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301,5390 KY HWY 56,,Primary,,N,,Y,,,4/1/2018,4,2018,474,,241,29,,3091,370,2017,,2529,303,1774,,,16,16,,,,,,,,,KY,3461,216.3125,2832,177,210147000303,SY17-18,,270,0.569620253,Primary,,,,,,,
KY@1007@10153,Sorgho Elementary School,10153,1007,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301,5390 KY HWY 56,,Primary,,N,,Y,,,3/1/2018,3,2018,475,,242,29,,3966,469,2729,,3077,388,2063,,,21,21,,,,,,,,,KY,4435,211.190476190,3465,165,210147000303,SY17-18,,271,0.570526316,Primary,,,,,,,
KY@1007@10153,Sorgho Elementary School,10153,1007,Daviess County,,DAVIESS COUNTY,OWENSBORO,42301,5390 KY HWY 56,,Primary,,N,,Y,,,2/1/2018,2,2018,478,,244,30,,3237,352,2162,,2433,288,1659,,,17,17,,,,,,,,,KY,3589,211.117647059,2721,160.058823529,210147000303,SY17-18,,274,0.573221757,Primary,,,,,,,
