School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,ISP,NCES ID,State-Physical,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,District ID,District Name,School ID,School Name,Claim Date,Enrollment-Free,Enrollment-Reduced,Enrollment-Total,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Street Address-Line 1,Street Address-Line 2,City,Zip Code,County
SY18-19,,77,1,High,,,,,,,,,210459002011,,High,,Y,,N,,,3,2019,,,,680,0,0,,,21,21,,,,,,,,,KY,703,33.476190476,680,32.380952381,KY@1004@10033,10033,Owensboro Independent School District,1004,Emerson Academy,3/1/2019,77,0,77,703,0,0,2130 A East 19th Street,,OWENSBORO,42303-1526,DAVIESS COUNTY
SY18-19,,72,1,High,,,,,,,,,210459002011,,High,,Y,,N,,,2,2019,,,,647,0,0,,,19,19,,,,,,,,,KY,626,32.947368421,647,34.052631579,KY@1004@10033,10033,Owensboro Independent School District,1004,Emerson Academy,2/1/2019,72,0,72,626,0,0,2130 A East 19th Street,,OWENSBORO,42303-1526,DAVIESS COUNTY
SY18-19,,85,1,High,,,,,,,,,210459002011,,High,,Y,,N,,,1,2019,,,,552,0,0,,,19,19,,,,,,,,,KY,563,29.631578947,552,29.052631579,KY@1004@10033,10033,Owensboro Independent School District,1004,Emerson Academy,1/1/2019,85,0,85,563,0,0,2130 A East 19th Street,,OWENSBORO,42303-1526,DAVIESS COUNTY
SY18-19,,85,1,High,,,,,,,,,210459002011,,High,,Y,,N,,,12,2018,,,,411,0,0,,,13,13,,,,,,,,,KY,413,31.769230769,411,31.615384615,KY@1004@10033,10033,Owensboro Independent School District,1004,Emerson Academy,12/1/2018,85,0,85,413,0,0,2130 A East 19th Street,,OWENSBORO,42303-1526,DAVIESS COUNTY
SY18-19,,85,1,High,,,,,,,,,210459002011,,High,,Y,,N,,,11,2018,,,,600,0,0,,,18,18,,,,,,,,,KY,655,36.388888889,600,33.333333333,KY@1004@10033,10033,Owensboro Independent School District,1004,Emerson Academy,11/1/2018,85,0,85,655,0,0,2130 A East 19th Street,,OWENSBORO,42303-1526,DAVIESS COUNTY
SY18-19,,77,1,High,,,,,,,,,210459002011,,High,,Y,,N,,,10,2018,,,,543,0,0,,,18,18,,,,,,,,,KY,588,32.666666667,543,30.166666667,KY@1004@10033,10033,Owensboro Independent School District,1004,Emerson Academy,10/1/2018,77,0,77,588,0,0,2130 A East 19th Street,,OWENSBORO,42303-1526,DAVIESS COUNTY
SY18-19,,80,1,High,,,,,,,,,210459002011,,High,,Y,,N,,,9,2018,,,,551,0,0,,,18,18,,,,,,,,,KY,606,33.666666667,551,30.611111111,KY@1004@10033,10033,Owensboro Independent School District,1004,Emerson Academy,9/1/2018,80,0,80,606,0,0,2130 A East 19th Street,,OWENSBORO,42303-1526,DAVIESS COUNTY
SY18-19,,76,1,High,,,,,,,,,210459002011,,High,,Y,,N,,,8,2018,,,,622,0,0,,,18,18,,,,,,,,,KY,703,39.055555556,622,34.555555556,KY@1004@10033,10033,Owensboro Independent School District,1004,Emerson Academy,8/1/2018,76,0,76,703,0,0,2130 A East 19th Street,,OWENSBORO,42303-1526,DAVIESS COUNTY
SY18-19,,235,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,5,2019,,,,1692,0,0,,,9,9,,,,,,,,,KY,1606,178.444444444,1692,188,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,5/1/2019,235,0,235,1606,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,233,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,4,2019,,,,3182,0,0,,,16,16,,,,,,,,,KY,2995,187.1875,3182,198.875,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,4/1/2019,233,0,233,2995,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,244,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,3,2019,,,,3956,0,0,,,20,20,,,,,,,,,KY,3709,185.45,3956,197.8,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,3/1/2019,244,0,244,3709,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,242,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,2,2019,,,,3513,0,0,,,18,18,,,,,,,,,KY,3301,183.388888889,3513,195.166666667,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,2/1/2019,242,0,242,3301,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,241,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,1,2019,,,,3332,0,0,,,18,18,,,,,,,,,KY,3158,175.444444444,3332,185.111111111,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,1/1/2019,241,0,241,3158,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,233,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,12,2018,,,,2306,0,0,,,12,12,,,,,,,,,KY,2181,181.75,2306,192.166666667,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,12/1/2018,233,0,233,2181,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,230,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,11,2018,,,,3096,0,0,,,17,17,,,,,,,,,KY,2933,172.529411765,3096,182.117647059,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,11/1/2018,230,0,230,2933,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,237,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,10,2018,,,,3103,0,0,,,17,17,,,,,,,,,KY,2985,175.588235294,3103,182.529411765,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,10/1/2018,237,0,237,2985,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,232,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,9,2018,,,,2925,0,0,,,17,17,,,,,,,,,KY,2924,172,2925,172.058823529,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,9/1/2018,232,0,232,2924,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,220,1,Primary,,,,,,,,,210459001685,,Primary,,Y,,N,,,8,2018,,,,942,0,0,,,7,7,,,,,,,,,KY,943,134.714285714,942,134.571428571,KY@1017@10033,10033,Owensboro Independent School District,1017,Hager Preschool,8/1/2018,220,0,220,943,0,0,1701 W 7th Street,,OWENSBORO,42301-1961,DAVIESS COUNTY
SY18-19,,517,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,5,2019,,,,3347,0,0,,,13,13,,,,,,,,,KY,5859,450.692307692,3347,257.461538462,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,5/1/2019,517,0,517,5859,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,519,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,4,2019,,,,4403,0,0,,,17,17,,,,,,,,,KY,7707,453.352941176,4403,259,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,4/1/2019,519,0,519,7707,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,521,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,3,2019,,,,5429,0,0,,,21,21,,,,,,,,,KY,9263,441.095238095,5429,258.523809524,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,3/1/2019,521,0,521,9263,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,525,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,2,2019,,,,4872,0,0,,,19,19,,,,,,,,,KY,8517,448.263157895,4872,256.421052632,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,2/1/2019,525,0,525,8517,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,529,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,1,2019,,,,4836,0,0,,,19,19,,,,,,,,,KY,8580,451.578947368,4836,254.526315789,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,1/1/2019,529,0,529,8580,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,526,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,12,2018,,,,3593,0,0,,,13,13,,,,,,,,,KY,5998,461.384615385,3593,276.384615385,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,12/1/2018,526,0,526,5998,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,526,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,11,2018,,,,5101,0,0,,,18,18,,,,,,,,,KY,8246,458.111111111,5101,283.388888889,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,11/1/2018,526,0,526,8246,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,521,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,10,2018,,,,5072,0,0,,,18,18,,,,,,,,,KY,8083,449.055555556,5072,281.777777778,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,10/1/2018,521,0,521,8083,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,517,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,9,2018,,,,5261,0,0,,,18,18,,,,,,,,,KY,7951,441.722222222,5261,292.277777778,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,9/1/2018,517,0,517,7951,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,513,1,Primary,,,,,,,,,210459001135,,Primary,,Y,,N,,,8,2018,,,,5245,0,0,,,18,18,,,,,,,,,KY,7756,430.888888889,5245,291.388888889,KY@1005@10033,10033,Owensboro Independent School District,1005,Newton Parrish Elementary School,8/1/2018,513,0,513,7756,0,0,510 W BYERS AVE,,OWENSBORO,42303,DAVIESS COUNTY
SY18-19,,1259,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,5,2019,,,,5277,0,0,,,13,13,,,,,,,,,KY,7830,602.307692308,5277,405.923076923,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,5/1/2019,1259,0,1259,7830,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1257,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,4,2019,,,,8719,0,0,,,17,17,,,,,,,,,KY,12788,752.235294118,8719,512.882352941,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,4/1/2019,1257,0,1257,12788,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1253,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,3,2019,,,,10610,0,0,,,21,21,,,,,,,,,KY,15868,755.619047619,10610,505.238095238,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,3/1/2019,1253,0,1253,15868,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1270,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,2,2019,,,,9671,0,0,,,19,19,,,,,,,,,KY,14460,761.052631579,9671,509,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,2/1/2019,1270,0,1270,14460,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1275,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,1,2019,,,,9648,0,0,,,19,19,,,,,,,,,KY,14566,766.631578947,9648,507.789473684,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,1/1/2019,1275,0,1275,14566,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1286,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,12,2018,,,,6356,0,0,,,13,13,,,,,,,,,KY,8735,671.923076923,6356,488.923076923,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,12/1/2018,1286,0,1286,8735,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1294,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,11,2018,,,,9733,0,0,,,18,18,,,,,,,,,KY,14208,789.333333333,9733,540.722222222,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,11/1/2018,1294,0,1294,14208,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1302,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,10,2018,,,,9520,0,0,,,18,18,,,,,,,,,KY,14576,809.777777778,9520,528.888888889,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,10/1/2018,1302,0,1302,14576,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1294,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,9,2018,,,,9185,0,0,,,18,18,,,,,,,,,KY,14796,822,9185,510.277777778,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,9/1/2018,1294,0,1294,14796,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,1320,1,High,,,,,,,,,210459001136,,High,,Y,,N,,,8,2018,,,,7755,0,0,,,18,18,,,,,,,,,KY,15316,850.888888889,7755,430.833333333,KY@1015@10033,10033,Owensboro Independent School District,1015,Owensboro High School,8/1/2018,1320,0,1320,15316,0,0,1800 FREDERICA ST,,OWENSBORO,42301-4815,DAVIESS COUNTY
SY18-19,,276,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,5,2019,,,,1425,0,0,,,13,13,,,,,,,,,KY,2069,159.153846154,1425,109.615384615,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,5/1/2019,276,0,276,2069,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,276,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,4,2019,,,,2413,0,0,,,17,17,,,,,,,,,KY,3018,177.529411765,2413,141.941176471,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,4/1/2019,276,0,276,3018,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,276,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,3,2019,,,,3066,0,0,,,21,21,,,,,,,,,KY,3668,174.666666667,3066,146,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,3/1/2019,276,0,276,3668,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,277,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,2,2019,,,,2419,0,0,,,19,19,,,,,,,,,KY,3416,179.789473684,2419,127.315789474,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,2/1/2019,277,0,277,3416,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,278,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,1,2019,,,,2468,0,0,,,19,19,,,,,,,,,KY,3345,176.052631579,2468,129.894736842,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,1/1/2019,278,0,278,3345,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,280,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,12,2018,,,,1440,0,0,,,13,13,,,,,,,,,KY,2010,154.615384615,1440,110.769230769,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,12/1/2018,280,0,280,2010,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,280,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,11,2018,,,,2311,0,0,,,18,18,,,,,,,,,KY,3157,175.388888889,2311,128.388888889,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,11/1/2018,280,0,280,3157,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,281,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,10,2018,,,,2317,0,0,,,18,18,,,,,,,,,KY,3329,184.944444444,2317,128.722222222,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,10/1/2018,281,0,281,3329,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,282,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,9,2018,,,,2271,0,0,,,18,18,,,,,,,,,KY,3405,189.166666667,2271,126.166666667,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,9/1/2018,282,0,282,3405,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,284,1,High,,,,,,,,,210459002411,,High,,Y,,N,,,8,2018,,,,1964,0,0,,,18,18,,,,,,,,,KY,3568,198.222222222,1964,109.111111111,KY@1055@10033,10033,Owensboro Independent School District,1055,Owensboro Innovation Academy,8/1/2018,284,0,284,3568,0,0,1010 Allen Street,,Owensboro,42303,DAVIESS COUNTY
SY18-19,,727,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,5,2019,,,,3674,0,0,,,13,13,,,,,,,,,KY,6929,533,3674,282.615384615,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,5/1/2019,727,0,727,6929,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,727,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,4,2019,,,,4700,0,0,,,17,17,,,,,,,,,KY,9028,531.058823529,4700,276.470588235,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,4/1/2019,727,0,727,9028,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,724,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,3,2019,,,,6002,0,0,,,21,21,,,,,,,,,KY,11302,538.190476190,6002,285.809523810,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,3/1/2019,724,0,724,11302,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,729,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,2,2019,,,,5131,0,0,,,19,19,,,,,,,,,KY,10340,544.210526316,5131,270.052631579,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,2/1/2019,729,0,729,10340,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,732,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,1,2019,,,,4938,0,0,,,19,19,,,,,,,,,KY,10232,538.526315789,4938,259.894736842,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,1/1/2019,732,0,732,10232,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,725,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,12,2018,,,,3399,0,0,,,13,13,,,,,,,,,KY,7141,549.307692308,3399,261.461538462,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,12/1/2018,725,0,725,7141,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,728,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,11,2018,,,,4827,0,0,,,18,18,,,,,,,,,KY,9855,547.5,4827,268.166666667,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,11/1/2018,728,0,728,9855,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,723,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,10,2018,,,,4618,0,0,,,18,18,,,,,,,,,KY,9764,542.444444444,4618,256.555555556,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,10/1/2018,723,0,723,9764,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,711,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,9,2018,,,,4808,0,0,,,18,18,,,,,,,,,KY,10070,559.444444444,4808,267.111111111,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,9/1/2018,711,0,711,10070,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,715,1,Middle,,,,,,,,,210459002305,,Middle,,Y,,N,,,8,2018,,,,4637,0,0,,,18,18,,,,,,,,,KY,10129,562.722222222,4637,257.611111111,KY@1010@10033,10033,Owensboro Independent School District,1010,Owensboro Middle School,8/1/2018,715,0,715,10129,0,0,1300 BOOTH AVE,,OWENSBORO,42301-4540,DAVIESS COUNTY
SY18-19,,409,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,5,2019,,,,2772,0,0,,,13,13,,,,,,,,,KY,4488,345.230769231,2772,213.230769231,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,5/1/2019,409,0,409,4488,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,408,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,4,2019,,,,3720,0,0,,,17,17,,,,,,,,,KY,6041,355.352941176,3720,218.823529412,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,4/1/2019,408,0,408,6041,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,403,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,3,2019,,,,4553,0,0,,,21,21,,,,,,,,,KY,7173,341.571428571,4553,216.809523810,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,3/1/2019,403,0,403,7173,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,404,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,2,2019,,,,4129,0,0,,,19,19,,,,,,,,,KY,6274,330.210526316,4129,217.315789474,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,2/1/2019,404,0,404,6274,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,404,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,1,2019,,,,4003,0,0,,,19,19,,,,,,,,,KY,6512,342.736842105,4003,210.684210526,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,1/1/2019,404,0,404,6512,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,400,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,12,2018,,,,2735,0,0,,,13,13,,,,,,,,,KY,4508,346.769230769,2735,210.384615385,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,12/1/2018,400,0,400,4508,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,403,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,11,2018,,,,3924,0,0,,,18,18,,,,,,,,,KY,6181,343.388888889,3924,218,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,11/1/2018,403,0,403,6181,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,400,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,10,2018,,,,3775,0,0,,,18,18,,,,,,,,,KY,6024,334.666666667,3775,209.722222222,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,10/1/2018,400,0,400,6024,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,398,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,9,2018,,,,3866,0,0,,,18,18,,,,,,,,,KY,6147,341.5,3866,214.777777778,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,9/1/2018,398,0,398,6147,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,401,1,Middle,,,,,,,,,210459002304,,Other,,Y,,N,,,8,2018,,,,3696,0,0,,,18,18,,,,,,,,,KY,6124,340.222222222,3696,205.333333333,KY@1012@10033,10033,Owensboro Independent School District,1012,Owensboro Innovation Middle School,8/1/2018,401,0,401,6124,0,0,2631 S GRIFFITH AVE,,OWENSBORO,42301-5318,DAVIESS COUNTY
SY18-19,,491,1,Primary,,,,,,,,,210459001139,,Primary,,Y,,N,,,5,2019,,,,3059,0,0,,,13,13,,,,,,,,,KY,4953,381,3059,235.307692308,KY@1008@10033,10033,Owensboro Independent School District,1008,Sutton Elementary School,5/1/2019,491,0,491,4953,0,0,2060 LEWIS LN,,OWENSBORO,42301-4463,DAVIESS COUNTY
SY18-19,,493,1,Primary,,,,,,,,,210459001139,,Primary,,Y,,N,,,4,2019,,,,4127,0,0,,,17,17,,,,,,,,,KY,6418,377.529411765,4127,242.764705882,KY@1008@10033,10033,Owensboro Independent School District,1008,Sutton Elementary School,4/1/2019,493,0,493,6418,0,0,2060 LEWIS LN,,OWENSBORO,42301-4463,DAVIESS COUNTY
SY18-19,,495,1,Primary,,,,,,,,,210459001139,,Primary,,Y,,N,,,3,2019,,,,4856,0,0,,,21,21,,,,,,,,,KY,7623,363,4856,231.238095238,KY@1008@10033,10033,Owensboro Independent School District,1008,Sutton Elementary School,3/1/2019,495,0,495,7623,0,0,2060 LEWIS LN,,OWENSBORO,42301-4463,DAVIESS COUNTY
SY18-19,,495,1,Primary,,,,,,,,,210459001139,,Primary,,Y,,N,,,2,2019,,,,4600,0,0,,,19,19,,,,,,,,,KY,7003,368.578947368,4600,242.105263158,KY@1008@10033,10033,Owensboro Independent School District,1008,Sutton Elementary School,2/1/2019,495,0,495,7003,0,0,2060 LEWIS LN,,OWENSBORO,42301-4463,DAVIESS COUNTY
