School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
Bishop Brossart High,10073,1007,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,ALEXANDRIA,41001,4 GROVE ST,,,,N,,,,,12/1/2016,12,2016,254,,14,2,,125,21,1511,,0,0,0,,,0,12,,,,,,,,,KY,146,12.166666667,0,,KY@1007@10073,,SY16-17,,16,0.062992126,,,,,,,,
St Augustine Elementary,10073,1010,Catholic School Bd. Of Covington,KY,BRACKEN COUNTY,AUGUSTA,41002-1117,203 E 4TH ST,,,,N,,,,,12/1/2016,12,2016,50,,12,2,,127,20,187,,140,18,175,,,12,11,,,,,,,,,KY,147,13.363636364,158,13.166666667,KY@1010@10073,,SY16-17,,14,0.28,,,,,,,,
St Pius X Elementary,10073,1011,Catholic School Bd. Of Covington,KY,KENTON COUNTY,EDGEWOOD,41017-2609,348 DUDLEY PIKE,,,,N,,,,,12/1/2016,12,2016,650,,26,5,,210,23,3041,,0,0,0,,,0,11,,,,,,,,,KY,233,21.181818182,0,,KY@1011@10073,,SY16-17,,31,0.047692308,,,,,,,,
St Joseph Elementary-Cold Spring,10073,1013,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,COLD SPRING,41076-2023,4011 ALEXANDRIA PIKE,,,,N,,,,,12/1/2016,12,2016,386,,21,8,,181,86,2418,,0,0,0,,,0,13,,,,,,,,,KY,267,20.538461538,0,,KY@1013@10073,,SY16-17,,29,0.075129534,,,,,,,,
Prince Of Peace Elementary,10073,1014,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41011-2148,625 PIKE ST,,,,N,,,,,12/1/2016,12,2016,97,,16,2,,157,18,454,,51,13,51,,,13,12,,,,,,,,,KY,175,14.583333333,64,4.923076923,KY@1014@10073,,SY16-17,,18,0.185567010,,,,,,,,
St Edward Elementary,10073,1015,Catholic School Bd. Of Covington,KY,HARRISON COUNTY,CYNTHIANA,41031-1290,107 N WALNUT ST,,,,N,,,,,12/1/2016,12,2016,57,,10,2,,104,19,214,,46,14,129,,,12,12,,,,,,,,,KY,123,10.25,60,5,KY@1015@10073,,SY16-17,,12,0.210526316,,,,,,,,
St Agnes Elementary,10073,1016,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41011-2708,1322 SLEEPY HOLLOW RD,,,,N,,,,,12/1/2016,12,2016,387,,19,6,,132,14,1920,,0,0,0,,,0,12,,,,,,,,,KY,146,12.166666667,0,,KY@1016@10073,,SY16-17,,25,0.064599483,,,,,,,,
Covington Catholic High,10073,1017,Catholic School Bd. Of Covington,KY,KENTON COUNTY,PARK HILLS,41011-2702,1600 DIXIE HWY,,,,N,,,,,12/1/2016,12,2016,597,,28,3,,186,22,3397,,0,0,0,,,0,9,,,,,,,,,KY,208,23.111111111,0,,KY@1017@10073,,SY16-17,,31,0.051926298,,,,,,,,
Holy Trinity Elementary,10073,1018,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,BELLEVUE,41073-1101,235 DIVISION ST,,,,N,,,,,12/1/2016,12,2016,76,,48,4,,487,41,180,,0,0,0,,,0,13,,,,,,,,,KY,528,40.615384615,0,,KY@1018@10073,,SY16-17,,52,0.684210526,,,,,,,,
Holy Family Elementary,10073,1019,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41014-1304,336 E 16TH ST,,,,N,,,,,12/1/2016,12,2016,67,,53,2,,646,28,99,,292,9,1,,,14,14,,,,,,,,,KY,674,48.142857143,301,21.5,KY@1019@10073,,SY16-17,,55,0.820895522,,,,,,,,
St Joseph Academy Elementary,10073,1021,Catholic School Bd. Of Covington,KY,BOONE COUNTY,WALTON,41094-1093,48 NEEDMORE ST,,,,N,,,,,12/1/2016,12,2016,159,,12,5,,109,40,838,,0,0,0,,,0,13,,,,,,,,,KY,149,11.461538462,0,,KY@1021@10073,,SY16-17,,17,0.106918239,,,,,,,,
St Anthony Elementary,10073,1022,Catholic School Bd. Of Covington,KY,KENTON COUNTY,TAYLOR MILL,41015-1896,485 GRAND AVE,,,,N,,,,,12/1/2016,12,2016,47,,10,1,,106,12,249,,0,0,0,,,0,13,,,,,,,,,KY,118,9.076923077,0,,KY@1022@10073,,SY16-17,,11,0.234042553,,,,,,,,
St Cecilia Elementary,10073,1023,Catholic School Bd. Of Covington,KY,KENTON COUNTY,INDEPENDENCE,41051-8611,5313 MADISON PIKE,,,,N,,,,,12/1/2016,12,2016,250,,19,5,,237,59,1734,,0,0,0,,,0,14,,,,,,,,,KY,296,21.142857143,0,,KY@1023@10073,,SY16-17,,24,0.096,,,,,,,,
Newport Central Catholic HS,10073,1025,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,NEWPORT,41071-2415,13 CAROTHERS RD,,,,N,,,,,12/1/2016,12,2016,334,,39,12,,279,100,1477,,0,0,0,,,0,10,,,,,,,,,KY,379,37.9,0,,KY@1025@10073,,SY16-17,,51,0.152694611,,,,,,,,
St Philip Elementary,10073,1026,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,MELBOURNE,41059,1400 MARY INGLES HWY,,,,N,,,,,12/1/2016,12,2016,72,,10,5,,122,48,574,,0,0,0,,,0,13,,,,,,,,,KY,170,13.076923077,0,,KY@1026@10073,,SY16-17,,15,0.208333333,,,,,,,,
St Augustine Elementary,10073,1027,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41014,1840 JEFFERSON AVE,,,,N,,,,,12/1/2016,12,2016,154,,78,5,,929,44,573,,632,34,139,,,14,14,,,,,,,,,KY,973,69.5,666,47.571428571,KY@1027@10073,,SY16-17,,83,0.538961039,,,,,,,,
Blessed Sacrament Elementary,10073,1028,Catholic School Bd. Of Covington,KY,KENTON COUNTY,FT MITCHELL,41017-2936,2407 DIXIE HWY,,,,N,,,,,12/1/2016,12,2016,569,,21,1,,105,9,2055,,0,0,0,,,0,11,,,,,,,,,KY,114,10.363636364,0,,KY@1028@10073,,SY16-17,,22,0.038664323,,,,,,,,
St Joseph Elem-Crescent Spring,10073,1029,Catholic School Bd. Of Covington,KY,KENTON COUNTY,CRESCENT SPRINGS,41017-1406,2474 LORRAINE CT,,,,N,,,,,12/1/2016,12,2016,285,,20,0,,187,0,1323,,0,0,0,,,0,13,,,,,,,,,KY,187,14.384615385,0,,KY@1029@10073,,SY16-17,,20,0.070175439,,,,,,,,
St Therese Elementary,10073,1031,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,SOUTHGATE,41071-3225,2516 ALEXANDRIA PIKE,,,,N,,,,,12/1/2016,12,2016,200,,30,6,,277,61,1152,,0,0,0,,,0,13,,,,,,,,,KY,338,26,0,,KY@1031@10073,,SY16-17,,36,0.18,,,,,,,,
St Henry High School,10073,1032,Catholic School Bd. Of Covington,KY,BOONE COUNTY,ERLANGER,41018-3597,3755 SCHEBEN DR,,,,N,,,,,12/1/2016,12,2016,560,,15,5,,153,56,3957,,0,0,0,,,0,12,,,,,,,,,KY,209,17.416666667,0,,KY@1032@10073,,SY16-17,,20,0.035714286,,,,,,,,
St Henry Elementary,10073,1033,Catholic School Bd. Of Covington,KY,KENTON COUNTY,ELSMERE,41018-1809,3825 DIXIE HWY,,,,N,,,,,12/1/2016,12,2016,338,,28,1,,240,13,1734,,0,0,0,,,0,13,,,,,,,,,KY,253,19.461538462,0,,KY@1033@10073,,SY16-17,,29,0.085798817,,,,,,,,
St Thomas Elementary,10073,1034,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,FORT THOMAS,41075-2217,428 S FORT THOMAS AVE,,,,N,,,,,12/1/2016,12,2016,180,,13,2,,102,23,978,,0,0,0,,,0,12,,,,,,,,,KY,125,10.416666667,0,,KY@1034@10073,,SY16-17,,15,0.083333333,,,,,,,,
St Paul Elementary-Florence,10073,1035,Catholic School Bd. Of Covington,KY,BOONE COUNTY,FLORENCE,41042-2126,7303 DIXIE HWY,,,,N,,,,,12/1/2016,12,2016,372,,26,6,,243,71,1976,,2,0,94,,,11,13,,,,,,,,,KY,314,24.153846154,2,0.181818182,KY@1035@10073,,SY16-17,,32,0.086021505,,,,,,,,
Holy Trinity Jr High School,10073,1037,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,NEWPORT,41071-1946,840 WASHINGTON AVE,,,,N,,,,,12/1/2016,12,2016,49,,24,7,,228,89,173,,0,0,0,,,0,13,,,,,,,,,KY,317,24.384615385,0,,KY@1037@10073,,SY16-17,,31,0.632653061,,,,,,,,
Holy Cross Elementary and High School,10073,1038,Catholic School Bd. Of Covington,KY,KENTON COUNTY,Covington,41015,3617 Church Street,,,,N,,,,,12/1/2016,12,2016,565,,155,28,,1169,240,1710,,128,14,73,,,12,12,,,,,,,,,KY,1409,117.416666667,142,11.833333333,KY@1038@10073,,SY16-17,,183,0.323893805,,,,,,,,
Mary Queen Of Heaven Elementary,10073,1000,Catholic School Bd. Of Covington,KY,KENTON COUNTY,ERLANGER,41018-1048,1130 DONALDSON HWY,,,,N,,,,,1/1/2017,1,2017,203,,21,6,,301,102,2049,,0,0,0,,,0,19,,,,,,,,,KY,403,21.210526316,0,,KY@1000@10073,,SY16-17,,27,0.133004926,,,,,,,,
Covington Latin High,10073,1001,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41011-3103,21 E 11TH ST,,,,N,,,,,1/1/2017,1,2017,192,,15,6,,178,43,1197,,0,0,0,,,0,18,,,,,,,,,KY,221,12.277777778,0,,KY@1001@10073,,SY16-17,,21,0.109375,,,,,,,,
St Peter and Paul Elementary,10073,1002,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,CALIFORNIA,41007-8810,2160 CALIFORNIA CROSS RD,,,,N,,,,,1/1/2017,1,2017,118,,7,0,,104,0,1271,,0,0,0,,,0,19,,,,,,,,,KY,104,5.473684211,0,,KY@1002@10073,,SY16-17,,7,0.059322034,,,,,,,,
St Catherine Of Siena Elementary,10073,1003,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,FORT THOMAS,41075-1207,23 ROSSFORD AVE,,,,N,,,,,1/1/2017,1,2017,166,,4,4,,68,75,2073,,0,0,0,,,0,20,,,,,,,,,KY,143,7.15,0,,KY@1003@10073,,SY16-17,,8,0.048192771,,,,,,,,
St Patrick's School,10073,1004,Catholic School Bd. Of Covington,KY,MASON COUNTY,MAYSVILLE,41056-1248,318 LIMESTONE ST,,,,N,,,,,1/1/2017,1,2017,205,,72,7,,959,87,911,,0,0,0,,,0,19,,,,,,,,,KY,1046,55.052631579,0,,KY@1004@10073,,SY16-17,,79,0.385365854,,,,,,,,
Immaculate Heart Of Mary Elementary,10073,1005,Catholic School Bd. Of Covington,KY,BOONE COUNTY,BURLINGTON,41005-8824,5876 VETERANS WAY,,,,N,,,,,1/1/2017,1,2017,528,,16,2,,196,1,3394,,0,0,0,,,0,19,,,,,,,,,KY,197,10.368421053,0,,KY@1005@10073,,SY16-17,,18,0.034090909,,,,,,,,
St Mary Elementary,10073,1006,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,ALEXANDRIA,41001-1315,9 S JEFFERSON ST,,,,N,,,,,1/1/2017,1,2017,436,,12,1,,189,19,4356,,0,0,0,,,0,19,,,,,,,,,KY,208,10.947368421,0,,KY@1006@10073,,SY16-17,,13,0.029816514,,,,,,,,
Bishop Brossart High,10073,1007,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,ALEXANDRIA,41001,4 GROVE ST,,,,N,,,,,1/1/2017,1,2017,254,,14,2,,173,35,2300,,0,0,0,,,0,19,,,,,,,,,KY,208,10.947368421,0,,KY@1007@10073,,SY16-17,,16,0.062992126,,,,,,,,
St Augustine Elementary,10073,1010,Catholic School Bd. Of Covington,KY,BRACKEN COUNTY,AUGUSTA,41002-1117,203 E 4TH ST,,,,N,,,,,1/1/2017,1,2017,50,,12,2,,213,32,304,,204,24,249,,,18,19,,,,,,,,,KY,245,12.894736842,228,12.666666667,KY@1010@10073,,SY16-17,,14,0.28,,,,,,,,
St Pius X Elementary,10073,1011,Catholic School Bd. Of Covington,KY,KENTON COUNTY,EDGEWOOD,41017-2609,348 DUDLEY PIKE,,,,N,,,,,1/1/2017,1,2017,651,,26,5,,383,74,5828,,0,0,0,,,0,20,,,,,,,,,KY,457,22.85,0,,KY@1011@10073,,SY16-17,,31,0.047619048,,,,,,,,
St Joseph Elementary-Cold Spring,10073,1013,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,COLD SPRING,41076-2023,4011 ALEXANDRIA PIKE,,,,N,,,,,1/1/2017,1,2017,386,,21,8,,241,119,3169,,0,0,0,,,0,18,,,,,,,,,KY,360,20,0,,KY@1013@10073,,SY16-17,,29,0.075129534,,,,,,,,
Prince Of Peace Elementary,10073,1014,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41011-2148,625 PIKE ST,,,,N,,,,,1/1/2017,1,2017,94,,15,2,,256,25,688,,88,16,91,,,19,19,,,,,,,,,KY,281,14.789473684,104,5.473684211,KY@1014@10073,,SY16-17,,17,0.180851064,,,,,,,,
St Edward Elementary,10073,1015,Catholic School Bd. Of Covington,KY,HARRISON COUNTY,CYNTHIANA,41031-1290,107 N WALNUT ST,,,,N,,,,,1/1/2017,1,2017,57,,10,2,,139,25,331,,75,8,168,,,17,17,,,,,,,,,KY,164,9.647058824,83,4.882352941,KY@1015@10073,,SY16-17,,12,0.210526316,,,,,,,,
St Agnes Elementary,10073,1016,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41011-2708,1322 SLEEPY HOLLOW RD,,,,N,,,,,1/1/2017,1,2017,387,,19,6,,233,28,2998,,0,0,0,,,0,19,,,,,,,,,KY,261,13.736842105,0,,KY@1016@10073,,SY16-17,,25,0.064599483,,,,,,,,
Covington Catholic High,10073,1017,Catholic School Bd. Of Covington,KY,KENTON COUNTY,PARK HILLS,41011-2702,1600 DIXIE HWY,,,,N,,,,,1/1/2017,1,2017,597,,29,3,,375,41,6444,,0,0,0,,,0,18,,,,,,,,,KY,416,23.111111111,0,,KY@1017@10073,,SY16-17,,32,0.053601340,,,,,,,,
Holy Trinity Elementary,10073,1018,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,BELLEVUE,41073-1101,235 DIVISION ST,,,,N,,,,,1/1/2017,1,2017,77,,50,4,,824,75,243,,0,0,0,,,0,21,,,,,,,,,KY,899,42.809523810,0,,KY@1018@10073,,SY16-17,,54,0.701298701,,,,,,,,
Holy Family Elementary,10073,1019,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41014-1304,336 E 16TH ST,,,,N,,,,,1/1/2017,1,2017,67,,53,2,,947,41,89,,356,10,2,,,20,21,,,,,,,,,KY,988,47.047619048,366,18.3,KY@1019@10073,,SY16-17,,55,0.820895522,,,,,,,,
St Joseph Academy Elementary,10073,1021,Catholic School Bd. Of Covington,KY,BOONE COUNTY,WALTON,41094-1093,48 NEEDMORE ST,,,,N,,,,,1/1/2017,1,2017,160,,12,5,,145,48,1111,,0,0,0,,,0,18,,,,,,,,,KY,193,10.722222222,0,,KY@1021@10073,,SY16-17,,17,0.10625,,,,,,,,
St Anthony Elementary,10073,1022,Catholic School Bd. Of Covington,KY,KENTON COUNTY,TAYLOR MILL,41015-1896,485 GRAND AVE,,,,N,,,,,1/1/2017,1,2017,0,,0,0,,0,0,0,,0,0,0,,,0,0,,,,,,,,,KY,0,,0,,KY@1022@10073,,SY16-17,,0,,,,,,,,,
St Cecilia Elementary,10073,1023,Catholic School Bd. Of Covington,KY,KENTON COUNTY,INDEPENDENCE,41051-8611,5313 MADISON PIKE,,,,N,,,,,1/1/2017,1,2017,250,,19,5,,301,79,2413,,0,0,0,,,0,19,,,,,,,,,KY,380,20,0,,KY@1023@10073,,SY16-17,,24,0.096,,,,,,,,
Newport Central Catholic HS,10073,1025,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,NEWPORT,41071-2415,13 CAROTHERS RD,,,,N,,,,,1/1/2017,1,2017,336,,39,12,,446,158,2427,,0,0,0,,,0,17,,,,,,,,,KY,604,35.529411765,0,,KY@1025@10073,,SY16-17,,51,0.151785714,,,,,,,,
St Philip Elementary,10073,1026,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,MELBOURNE,41059,1400 MARY INGLES HWY,,,,N,,,,,1/1/2017,1,2017,72,,10,5,,179,93,820,,0,0,0,,,0,19,,,,,,,,,KY,272,14.315789474,0,,KY@1026@10073,,SY16-17,,15,0.208333333,,,,,,,,
St Augustine Elementary,10073,1027,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41014,1840 JEFFERSON AVE,,,,N,,,,,1/1/2017,1,2017,150,,78,5,,1265,57,811,,843,33,188,,,19,19,,,,,,,,,KY,1322,69.578947368,876,46.105263158,KY@1027@10073,,SY16-17,,83,0.553333333,,,,,,,,
Blessed Sacrament Elementary,10073,1028,Catholic School Bd. Of Covington,KY,KENTON COUNTY,FT MITCHELL,41017-2936,2407 DIXIE HWY,,,,N,,,,,1/1/2017,1,2017,569,,21,1,,166,16,3362,,0,0,0,,,0,19,,,,,,,,,KY,182,9.578947368,0,,KY@1028@10073,,SY16-17,,22,0.038664323,,,,,,,,
St Joseph Elem-Crescent Spring,10073,1029,Catholic School Bd. Of Covington,KY,KENTON COUNTY,CRESCENT SPRINGS,41017-1406,2474 LORRAINE CT,,,,N,,,,,1/1/2017,1,2017,285,,20,0,,262,0,2040,,0,0,0,,,0,19,,,,,,,,,KY,262,13.789473684,0,,KY@1029@10073,,SY16-17,,20,0.070175439,,,,,,,,
St Therese Elementary,10073,1031,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,SOUTHGATE,41071-3225,2516 ALEXANDRIA PIKE,,,,N,,,,,1/1/2017,1,2017,200,,31,6,,397,80,1649,,0,0,0,,,0,19,,,,,,,,,KY,477,25.105263158,0,,KY@1031@10073,,SY16-17,,37,0.185,,,,,,,,
St Henry High School,10073,1032,Catholic School Bd. Of Covington,KY,BOONE COUNTY,ERLANGER,41018-3597,3755 SCHEBEN DR,,,,N,,,,,1/1/2017,1,2017,560,,15,5,,234,73,6103,,0,0,0,,,0,19,,,,,,,,,KY,307,16.157894737,0,,KY@1032@10073,,SY16-17,,20,0.035714286,,,,,,,,
St Henry Elementary,10073,1033,Catholic School Bd. Of Covington,KY,KENTON COUNTY,ELSMERE,41018-1809,3825 DIXIE HWY,,,,N,,,,,1/1/2017,1,2017,338,,28,1,,331,19,2379,,0,0,0,,,0,19,,,,,,,,,KY,350,18.421052632,0,,KY@1033@10073,,SY16-17,,29,0.085798817,,,,,,,,
St Thomas Elementary,10073,1034,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,FORT THOMAS,41075-2217,428 S FORT THOMAS AVE,,,,N,,,,,1/1/2017,1,2017,180,,13,2,,169,33,1670,,0,0,0,,,0,20,,,,,,,,,KY,202,10.1,0,,KY@1034@10073,,SY16-17,,15,0.083333333,,,,,,,,
St Paul Elementary-Florence,10073,1035,Catholic School Bd. Of Covington,KY,BOONE COUNTY,FLORENCE,41042-2126,7303 DIXIE HWY,,,,N,,,,,1/1/2017,1,2017,372,,27,6,,318,100,2776,,3,0,170,,,17,17,,,,,,,,,KY,418,24.588235294,3,0.176470588,KY@1035@10073,,SY16-17,,33,0.088709677,,,,,,,,
Holy Trinity Jr High School,10073,1037,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,NEWPORT,41071-1946,840 WASHINGTON AVE,,,,N,,,,,1/1/2017,1,2017,49,,24,7,,389,140,245,,0,0,0,,,0,21,,,,,,,,,KY,529,25.190476190,0,,KY@1037@10073,,SY16-17,,31,0.632653061,,,,,,,,
Holy Cross Elementary and High School,10073,1038,Catholic School Bd. Of Covington,KY,KENTON COUNTY,Covington,41015,3617 Church Street,,,,N,,,,,1/1/2017,1,2017,572,,158,29,,1832,394,2848,,182,30,75,,,17,18,,,,,,,,,KY,2226,123.666666667,212,12.470588235,KY@1038@10073,,SY16-17,,187,0.326923077,,,,,,,,
Mary Queen Of Heaven Elementary,10073,1000,Catholic School Bd. Of Covington,KY,KENTON COUNTY,ERLANGER,41018-1048,1130 DONALDSON HWY,,,,N,,,,,2/1/2017,2,2017,203,,21,6,,268,90,1721,,0,0,0,,,0,17,,,,,,,,,KY,358,21.058823529,0,,KY@1000@10073,,SY16-17,,27,0.133004926,,,,,,,,
Covington Latin High,10073,1001,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41011-3103,21 E 11TH ST,,,,N,,,,,2/1/2017,2,2017,191,,14,4,,176,47,1175,,0,0,0,,,0,17,,,,,,,,,KY,223,13.117647059,0,,KY@1001@10073,,SY16-17,,18,0.094240838,,,,,,,,
St Peter and Paul Elementary,10073,1002,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,CALIFORNIA,41007-8810,2160 CALIFORNIA CROSS RD,,,,N,,,,,2/1/2017,2,2017,118,,7,0,,90,0,1228,,0,0,0,,,0,18,,,,,,,,,KY,90,5,0,,KY@1002@10073,,SY16-17,,7,0.059322034,,,,,,,,
St Catherine Of Siena Elementary,10073,1003,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,FORT THOMAS,41075-1207,23 ROSSFORD AVE,,,,N,,,,,2/1/2017,2,2017,166,,5,4,,65,65,1857,,0,0,0,,,0,18,,,,,,,,,KY,130,7.222222222,0,,KY@1003@10073,,SY16-17,,9,0.054216867,,,,,,,,
St Patrick's School,10073,1004,Catholic School Bd. Of Covington,KY,MASON COUNTY,MAYSVILLE,41056-1248,318 LIMESTONE ST,,,,N,,,,,2/1/2017,2,2017,208,,74,7,,955,80,831,,0,0,0,,,0,18,,,,,,,,,KY,1035,57.5,0,,KY@1004@10073,,SY16-17,,81,0.389423077,,,,,,,,
Immaculate Heart Of Mary Elementary,10073,1005,Catholic School Bd. Of Covington,KY,BOONE COUNTY,BURLINGTON,41005-8824,5876 VETERANS WAY,,,,N,,,,,2/1/2017,2,2017,528,,18,2,,231,1,3278,,0,0,0,,,0,18,,,,,,,,,KY,232,12.888888889,0,,KY@1005@10073,,SY16-17,,20,0.037878788,,,,,,,,
St Mary Elementary,10073,1006,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,ALEXANDRIA,41001-1315,9 S JEFFERSON ST,,,,N,,,,,2/1/2017,2,2017,436,,12,1,,173,14,4117,,0,0,0,,,0,18,,,,,,,,,KY,187,10.388888889,0,,KY@1006@10073,,SY16-17,,13,0.029816514,,,,,,,,
Bishop Brossart High,10073,1007,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,ALEXANDRIA,41001,4 GROVE ST,,,,N,,,,,2/1/2017,2,2017,253,,15,2,,171,31,2036,,0,0,0,,,0,18,,,,,,,,,KY,202,11.222222222,0,,KY@1007@10073,,SY16-17,,17,0.067193676,,,,,,,,
St Augustine Elementary,10073,1010,Catholic School Bd. Of Covington,KY,BRACKEN COUNTY,AUGUSTA,41002-1117,203 E 4TH ST,,,,N,,,,,2/1/2017,2,2017,48,,12,2,,189,34,280,,191,27,210,,,18,18,,,,,,,,,KY,223,12.388888889,218,12.111111111,KY@1010@10073,,SY16-17,,14,0.291666667,,,,,,,,
St Pius X Elementary,10073,1011,Catholic School Bd. Of Covington,KY,KENTON COUNTY,EDGEWOOD,41017-2609,348 DUDLEY PIKE,,,,N,,,,,2/1/2017,2,2017,646,,26,5,,332,61,4923,,0,0,0,,,0,17,,,,,,,,,KY,393,23.117647059,0,,KY@1011@10073,,SY16-17,,31,0.047987616,,,,,,,,
St Joseph Elementary-Cold Spring,10073,1013,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,COLD SPRING,41076-2023,4011 ALEXANDRIA PIKE,,,,N,,,,,2/1/2017,2,2017,386,,21,8,,240,120,3114,,0,0,0,,,0,18,,,,,,,,,KY,360,20,0,,KY@1013@10073,,SY16-17,,29,0.075129534,,,,,,,,
Prince Of Peace Elementary,10073,1014,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41011-2148,625 PIKE ST,,,,N,,,,,2/1/2017,2,2017,94,,15,2,,242,30,673,,87,18,95,,,18,19,,,,,,,,,KY,272,14.315789474,105,5.833333333,KY@1014@10073,,SY16-17,,17,0.180851064,,,,,,,,
St Edward Elementary,10073,1015,Catholic School Bd. Of Covington,KY,HARRISON COUNTY,CYNTHIANA,41031-1290,107 N WALNUT ST,,,,N,,,,,2/1/2017,2,2017,57,,10,2,,147,21,373,,72,8,182,,,18,18,,,,,,,,,KY,168,9.333333333,80,4.444444444,KY@1015@10073,,SY16-17,,12,0.210526316,,,,,,,,
St Agnes Elementary,10073,1016,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41011-2708,1322 SLEEPY HOLLOW RD,,,,N,,,,,2/1/2017,2,2017,388,,24,6,,245,20,2619,,0,0,0,,,0,17,,,,,,,,,KY,265,15.588235294,0,,KY@1016@10073,,SY16-17,,30,0.077319588,,,,,,,,
Covington Catholic High,10073,1017,Catholic School Bd. Of Covington,KY,KENTON COUNTY,PARK HILLS,41011-2702,1600 DIXIE HWY,,,,N,,,,,2/1/2017,2,2017,595,,29,3,,371,46,6247,,0,0,0,,,0,17,,,,,,,,,KY,417,24.529411765,0,,KY@1017@10073,,SY16-17,,32,0.053781513,,,,,,,,
Holy Trinity Elementary,10073,1018,Catholic School Bd. Of Covington,KY,CAMPBELL COUNTY,BELLEVUE,41073-1101,235 DIVISION ST,,,,N,,,,,2/1/2017,2,2017,77,,52,4,,696,33,198,,0,0,0,,,0,17,,,,,,,,,KY,729,42.882352941,0,,KY@1018@10073,,SY16-17,,56,0.727272727,,,,,,,,
Holy Family Elementary,10073,1019,Catholic School Bd. Of Covington,KY,KENTON COUNTY,COVINGTON,41014-1304,336 E 16TH ST,,,,N,,,,,2/1/2017,2,2017,66,,52,2,,821,36,49,,344,10,5,,,18,18,,,,,,,,,KY,857,47.611111111,354,19.666666667,KY@1019@10073,,SY16-17,,54,0.818181818,,,,,,,,
