BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,NCES ID,District ID,District Name,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Meals-Paid,Lunch Meals-Paid,Enrollment-Paid,Enrollment-Total,Claim Year,Claim Month,Claim Date,Universal Free (Y/N),Provision 3 (Y/N),Provision 2 (Y/N),Provision 1 (Y/N),CEP (Y/N),School Type-Original,School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,County,State-Physical,School Name,School ID,School Year,Operating Days-Breakfast Only,Operating Days-Lunch Only,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Lunch Meals-Free,Breakfast Meals-Reduced,Lunch Meals-Reduced,Enrollment-Free and Reduced,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced
,,,,,,,,,395,,,4902-000,MOUNT IDA,AR@000@4902-000,136.696629213,24332,253.539325843,45130,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,395,178,24332,45130
,,,,,,,,,1900,,,3201-000,BATESVILLE,AR@000@3201-000,781.887179487,152468,1285.164102564,250607,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1900,195,152468,250607
,,,,,,,,,488,,,5803-000,HECTOR,AR@000@5803-000,194.477272727,34228,278.369318182,48993,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,488,176,34228,48993
,,,,,,,,,905,,,0101-000,DEWITT,AR@000@0101-000,308.604519774,54623,664.841807910,117677,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,905,177,54623,117677
,,,,,,,,,47,,,3840-000,IMBODE CHARTER,AR@000@3840-000,23.111731844,4137,22.402234637,4010,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,47,179,4137,4010
,,,,,,,,,529,,,2402-000,CHARLESTON,AR@000@2402-000,197.960674157,35237,321.662921348,57256,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,529,178,35237,57256
,,,,,,,,,624,,,0505-000,VALLEY SPRINGS,AR@000@0505-000,137.921348315,24550,307.387640449,54715,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,624,178,24550,54715
,,,,,,,,,858,,,5802-000,DOVER,AR@000@5802-000,476.477528090,84813,672.533707865,119711,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,858,178,84813,119711
,,,,,,,,,660,,,1104-000,PIGGOTT,AR@000@1104-000,253.151685393,45061,402.174157303,71587,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,660,178,45061,71587
,,,,,,,,,238,,,1304-000,WOODLAWN,AR@000@1304-000,69.536723164,12308,148.355932203,26259,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,238,177,12308,26259
,,,,,,,,,154,,,6052-000,SIA TECH CHARTER,AR@000@6052-000,19.122222222,3442,18.272222222,3289,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,154,180,3442,3289
,,,,,,,,,695,,,6205-000,PALESTINE/WHEATLEY,AR@000@6205-000,145.348066298,26308,360.464088398,65244,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,695,181,26308,65244
,,,,,,,,,1437,,,3510-000,WHITE HALL,AR@000@3510-000,452.589887640,80561,923.578651685,164397,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1437,178,80561,164397
,,,,,,,,,1246,,,6401-000,WALDRON,AR@000@6401-000,636.814606742,113353,904.123595506,160934,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1246,178,113353,160934
,,,,,,,,,1650,,,3004-000,MALVERN SPECIAL,AR@000@3004-000,630.344632768,111571,1198.101694915,212064,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1650,177,111571,212064
,,,,,,,,,562,,,5903-000,HAZEN,AR@000@5903-000,219.231638418,38804,368.429378531,65212,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,562,177,38804,65212
,,,,,,,,,778,,,6703-000,HORATIO,AR@000@6703-000,240.745856354,43575,453.414364641,82068,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,778,181,43575,82068
,,,,,,,,,3361,,,2603-000,HOT SPRINGS,AR@000@2603-000,2131.707865169,379444,2292.421348315,408051,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,3361,178,379444,408051
,,,,,,,,,420,,,5008-000,NEVADA,AR@000@5008-000,131.214689266,23225,229.056497175,40543,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,420,177,23225,40543
,,,,,,,,,808,,,3804-000,HOXIE,AR@000@3804-000,299.401098901,54491,540.582417582,98386,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,808,182,54491,98386
,,,,,,,,,1237,,,0201-000,CROSSETT,AR@000@0201-000,532.310734463,94219,855.209039548,151372,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1237,177,94219,151372
,,,,,,,,,1182,,,1002-000,ARKADELPHIA,AR@000@1002-000,515.94,103188,727.175,145435,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1182,200,103188,145435
,,,,,,,,,655,,,1305-000,CLEVELAND COUNTY,AR@000@1305-000,291.530726257,52184,431.882681564,77307,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,655,179,52184,77307
,,,,,,,,,4324,,,4304-000,CABOT,AR@000@4304-000,2285.943820225,406898,3017.303370787,537080,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,4324,178,406898,537080
,,,,,,,,,913,,,2305-000,MAYFLOWER,AR@000@2305-000,371.129213483,66061,507.696629213,90370,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,913,178,66061,90370
,,,,,,,,,400,,,0901-000,DERMOTT,AR@000@0901-000,235.949152542,41763,291.423728814,51582,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,400,177,41763,51582
,,,,,,,,,1056,,,0803-000,GREEN FOREST,AR@000@0803-000,655.853107345,116086,819.203389831,144999,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1056,177,116086,144999
,,,,,,,,,467,,,7401-000,AUGUSTA,AR@000@7401-000,232.823863636,40977,310.022727273,54564,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,467,176,40977,54564
,,,,,,,,,671,,,6050-000,LIGHTHOUSE ACADEMICS,AR@000@6050-000,119.650793651,22614,302.888888889,57246,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,671,189,22614,57246
,,,,,,,,,747,,,5401-000,BARTON-LEXA,AR@000@5401-000,214.955801105,38907,454.303867403,82229,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,747,181,38907,82229
,,,,,,,,,359,,,3541-000,LIGHTHOUSE ACADEMIES,AR@000@3541-000,121.783068783,23017,216.497354497,40918,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,359,189,23017,40918
,,,,,,,,,353,,,7241-000,OZARK EDUCATION INC.,AR@000@7241-000,22.377659574,4207,63.739361702,11983,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,353,188,4207,11983
,,,,,,,,,816,,,2602-000,FOUNTAIN LAKE,AR@000@2602-000,185.331460674,32989,557.870786517,99301,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,816,178,32989,99301
,,,,,,,,,526,,,4901-000,CADDO HILLS,AR@000@4901-000,229.106741573,40781,387.471910112,68970,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,526,178,40781,68970
,,,,,,,,,298,,,0440-000,AR ARTS ACADEMY,AR@000@0440-000,43.219101124,7693,185.337078652,32990,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,298,178,7693,32990
,,,,,,,,,428,,,5901-000,DES ARC,AR@000@5901-000,200.859550562,35753,282.994382022,50373,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,428,178,35753,50373
,,,,,,,,,1316,,,5703-000,MENA,AR@000@5703-000,546.567415730,97289,904.955056180,161082,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1316,178,97289,161082
,,,,,,,,,175,,,6044-000,CITY OF FIRE COM DEV,AR@000@6044-000,192.551912568,35237,312.874316940,57256,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,175,183,35237,57256
,,,,,,,,,615,,,5303-000,PERRYVILLE,AR@000@5303-000,191.978378378,35516,372.762162162,68961,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,615,185,35516,68961
,,,,,,,,,609,,,2803-000,MARMADUKE,AR@000@2803-000,229.668539326,40881,400.764044944,71336,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,609,178,40881,71336
,,,,,,,,,958,,,1612-000,VALLEY VIEW,AR@000@1612-000,270.365168539,48125,551.146067416,98104,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,958,178,48125,98104
,,,,,,,,,343,,,7009-000,STRONG,AR@000@7009-000,203.365168539,36199,267.303370787,47580,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,343,178,36199,47580
,,,,,,,,,1945,,,0503-000,HARRISON,AR@000@0503-000,523.903954802,92731,987.124293785,174721,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1945,177,92731,174721
,,,,,,,,,1749,,,1507-000,SOUTH CONWAY,AR@000@1507-000,642.584269663,114380,1210.073033708,215393,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1749,178,114380,215393
,,,,,,,,,544,,,1703-000,MOUNTAINBURG,AR@000@1703-000,319.752808989,56916,389.780898876,69381,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,544,178,56916,69381
,,,,,,,,,459,,,7309-000,PANGBURN,AR@000@7309-000,229.668539326,40881,333.292134831,59326,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,459,178,40881,59326
,,,,,,,,,591,,,1203-000,QUITMAN,AR@000@1203-000,207.471910112,36930,287.325842697,51144,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,591,178,36930,51144
,,,,,,,,,1256,,,6901-000,MOUNTAIN VIEW,AR@000@6901-000,419.898876404,74742,894.140449438,159157,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1256,178,74742,159157
,,,,,,,,,2589,,,2808-000,PARAGOULD,AR@000@2808-000,956.131313131,189314,1452.065656566,287509,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2589,198,189314,287509
,,,,,,,,,681,,,3302-000,MELBOURNE,AR@000@3302-000,279.747191011,49795,400.640449438,71314,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,681,178,49795,71314
,,,,,,,,,2532,,,2903-000,HOPE,AR@000@2903-000,908.251396648,162577,1470.642458101,263245,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2532,179,162577,263245
,,,,,,,,,278,,,5503-000,KIRBY,AR@000@5503-000,92.971590909,16363,180.232954545,31721,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,278,176,16363,31721
,,,,,,,,,323,,,1505-000,WONDERVIEW,AR@000@1505-000,138.655367232,24542,210.361581921,37234,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,323,177,24542,37234
,,,,,,,,,1262,,,0203-000,HAMBURG,AR@000@0203-000,548.679775281,97665,964.741573034,171724,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1262,178,97665,171724
,,,,,,,,,313,,,1503-000,NEMO VISTA,AR@000@1503-000,129.398876404,23033,220,39160,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,313,178,23033,39160
,,,,,,,,,5845,,,1803-000,WEST MEMPHIS,AR@000@1803-000,3052.084269663,543271,4013.634831461,714427,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,5845,178,543271,714427
,,,,,,,,,991,,,0407-000,PEA RIDGE,AR@000@0407-000,398.848314607,70995,634.387640449,112921,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,991,178,70995,112921
,,,,,,,,,1271,,,3209-000,SOUTHSIDE,AR@000@3209-000,561.353932584,99921,899.191011236,160056,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1271,178,99921,160056
,,,,,,,,,365,,,2906-000,SPRING HILL,AR@000@2906-000,142.095505618,25293,206.966292135,36840,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,365,178,25293,36840
,,,,,,,,,566,,,6505-000,OZARK MOUNTAIN,AR@000@6505-000,383.466292135,68257,423.028089888,75299,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,566,178,68257,75299
,,,,,,,,,543,,,3606-000,WESTSIDE,AR@000@3606-000,319.702857143,55948,429.417142857,75148,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,543,175,55948,75148
,,,,,,,,,631,,,6053-000,RESPONSIVE ED SOLU,AR@000@6053-000,59.535135135,11014,123.664864865,22878,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,631,185,11014,22878
,,,,,,,,,713,,,4602-000,GENOA CENTRAL,AR@000@4602-000,195.073033708,34723,350.882022472,62457,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,713,178,34723,62457
,,,,,,,,,673,,,3810-000,LAWRENCE COUNTY,AR@000@3810-000,309.674157303,55122,416.561797753,74148,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,673,178,55122,74148
,,,,,,,,,1552,,,6602-000,GREENWOOD,AR@000@6602-000,482.752808989,85930,972.792134831,173157,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1552,178,85930,173157
,,,,,,,,,670,,,1003-000,GURDON,AR@000@1003-000,265.627118644,47016,428.841807910,75905,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,670,177,47016,75905
,,,,,,,,,478,,,3306-000,IZARD CONSOLIDATED,AR@000@3306-000,233.195530726,41742,337.787709497,60464,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,478,179,41742,60464
,,,,,,,,,240,,,6056-000,LIGHTHOUSE ACAD. CENT AR SD,AR@000@6056-000,126.768421053,24086,127.615789474,24247,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,240,190,24086,24247
,,,,,,,,,578,,,0402-000,DECATUR,AR@000@0402-000,328.123595506,58406,434.960674157,77423,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,578,178,58406,77423
,,,,,,,,,4975,,,0401-000,BENTONVILLE,AR@000@0401-000,1172.75,234550,2659.63,531926,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,4975,200,234550,531926
,,,,,,,,,461,,,2901-000,BLEVINS,AR@000@2901-000,203.224137931,35361,309.149425287,53792,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,461,174,35361,53792
,,,,,,,,,557,,,1901-000,CROSS COUNTY,AR@000@1901-000,270.713483146,48187,364.073033708,64805,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,557,178,48187,64805
,,,,,,,,,1084,,,7202-000,FARMINGTON,AR@000@7202-000,358.421348315,63799,729.966292135,129934,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1084,178,63799,129934
,,,,,,,,,554,,,6304-000,HARMONY GROVE,AR@000@6304-000,183.792134831,32715,355.230337079,63231,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,554,178,32715,63231
,,,,,,,,,663,,,5205-000,HARMONY-GROVE,AR@000@5205-000,242.954802260,43003,477.960451977,84599,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,663,177,43003,84599
,,,,,,,,,5864,,,2301-000,CONWAY,AR@000@2301-000,2476.426966292,440804,4195.511235955,746801,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,5864,178,440804,746801
,,,,,,,,,320,,,3005-000,OUACHITA,AR@000@3005-000,113.483146067,20200,211.213483146,37596,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,320,178,20200,37596
,,,,,,,,,845,,,6301-000,BAUXITE,AR@000@6301-000,477.342696629,84967,519.876404494,92538,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,845,178,84967,92538
,,,,,,,,,2289,,,0303-000,MOUNTAIN HOME,AR@000@0303-000,702.207865169,124993,1496.617977528,266398,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2289,178,124993,266398
,,,,,,,,,623,,,7304-000,WHITE COUNTY CENTRAL,AR@000@7304-000,359.813559322,63687,399.514124294,70714,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,623,177,63687,70714
,,,,,,,,,528,,,5301-000,EAST END,AR@000@5301-000,235.670391061,42185,293.346368715,52509,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,528,179,42185,52509
,,,,,,,,,556,,,4202-000,MAGAZINE,AR@000@4202-000,320.275280899,57009,400.280898876,71250,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,556,178,57009,71250
,,,,,,,,,647,,,6603-000,HACKETT,AR@000@6603-000,298.994382022,53221,434.466292135,77335,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,647,178,53221,77335
,,,,,,,,,366,,,3104-000,MINERAL SPRINGS,AR@000@3104-000,276.779661017,48990,290.508474576,51420,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,366,177,48990,51420
,,,,,,,,,783,,,3904-000,LEE COUNTY,AR@000@3904-000,456.533707865,81263,584.904494382,104113,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,783,178,81263,104113
,,,,,,,,,3605,,,4605-000,TEXARKANA,AR@000@4605-000,1704.938202247,303479,2510.623595506,446891,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,3605,178,303479,446891
,,,,,,,,,816,,,4603-000,FOUKE,AR@000@4603-000,315.741573034,56202,461.365168539,82123,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,816,178,56202,82123
,,,,,,,,,444,,,7104-000,SHIRLEY,AR@000@7104-000,101.455056180,18059,256.544943820,45665,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,444,178,18059,45665
,,,,,,,,,1171,,,1202-000,HEBER SPRINGS,AR@000@1202-000,399.971910112,71195,667.808988764,118870,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1171,178,71195,118870
,,,,,,,,,569,,,1408-000,EMERSON-TAYLOR,AR@000@1408-000,226,40002,403.384180791,71399,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,569,177,40002,71399
,,,,,,,,,2122,,,6701-000,DEQUEEN,AR@000@6701-000,916,163048,1522.769662921,271053,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2122,178,163048,271053
,,,,,,,,,483,,,4802-000,CLARENDON,AR@000@4802-000,261.129213483,46481,402.488764045,71643,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,483,178,46481,71643
,,,,,,,,,4788,,,4101-000,ASHDOWN,AR@000@4101-000,507.764044944,90382,663.898876404,118174,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,4788,178,90382,118174
,,,,,,,,,312,,,3301-000,CALICO ROCK,AR@000@3301-000,141.824858757,25103,240.158192090,42508,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,312,177,25103,42508
,,,,,,,,,560,,,3704-000,LAFAYETTE,AR@000@3704-000,314.398876404,55963,431.376404494,76785,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,560,178,55963,76785
,,,,,,,,,714,,,6502-000,SEARCY COUNTY,AR@000@6502-000,339.438202247,60420,485.741573034,86462,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,714,178,60420,86462
,,,,,,,,,1530,,,2303-000,GREENBRIER,AR@000@2303-000,485.185393258,86363,908.764044944,161760,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1530,178,86363,161760
,,,,,,,,,1256,,,0602-000,WARREN,AR@000@0602-000,575.662857143,100741,873.874285714,152928,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1256,175,100741,152928
,,,,,,,,,734,,,4501-000,FLIPPIN,AR@000@4501-000,227.455056180,40487,448.387640449,79813,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,734,178,40487,79813
,,,,,,,,,356,,,4102-000,FOREMAN,AR@000@4102-000,151.536312849,27125,251.217877095,44968,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,356,179,27125,44968
,,,,,,,,,1967,,,2307-000,VILONIA,AR@000@2307-000,662.733695652,121943,1074,197616,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1967,184,121943,197616
,,,,,,,,,2144,,,3601-000,CLARKSVILLE,AR@000@3601-000,771.185393258,137271,1396.994382022,248665,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2144,178,137271,248665
,,,,,,,,,2401,,,7311-000,SEARCY,AR@000@7311-000,859.044943820,152910,1717.292134831,305678,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2401,178,152910,305678
,,,,,,,,,621,,,1802-000,EARLE,AR@000@1802-000,445.222222222,80140,520.761111111,93737,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,621,180,80140,93737
,,,,,,,,,599,,,1702-000,CEDARVILLE,AR@000@1702-000,280.039325843,49847,517.988764045,92202,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,599,178,49847,92202
,,,,,,,,,947,,,7301-000,BALD KNOB,AR@000@7301-000,333.672222222,60061,614.194444444,110555,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,947,180,60061,110555
,,,,,,,,,1288,,,4301-000,LONOKE,AR@000@4301-000,578.764044944,103020,843.544943820,150151,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1288,178,103020,150151
,,,,,,,,,365,,,0304-000,NORFORK,AR@000@0304-000,230.502824859,40799,293.757062147,51995,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,365,177,40799,51995
,,,,,,,,,994,,,4201-000,BOONEVILLE,AR@000@4201-000,446.661016949,79059,691.299435028,122360,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,994,177,79059,122360
,,,,,,,,,4452,,,3505-000,PINE BLUFF,AR@000@3505-000,2139.519553073,382974,2718.458100559,486604,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,4452,179,382974,486604
,,,,,,,,,973,,,7206-000,PRAIRIE GROVE,AR@000@7206-000,387.876404494,69042,606.258426966,107914,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,973,178,69042,107914
,,,,,,,,,2326,,,2705-000,SHERIDAN,AR@000@2705-000,702.066666667,126372,1427.211111111,256898,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2326,180,126372,256898
,,,,,,,,,628,,,3212-000,CEDAR RIDGE,AR@000@3212-000,267.011235955,47528,427.308988764,76061,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,628,178,47528,76061
,,,,,,,,,1451,,,0104-000,STUTTGART,AR@000@0104-000,619.299435028,109616,899.824858757,159269,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1451,177,109616,159269
,,,,,,,,,1106,,,6802-000,CAVE CITY,AR@000@6802-000,592.921348315,105540,777.084269663,138321,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,1106,178,105540,138321
,,,,,,,,,2266,,,5204-000,CAMDEN-FAIRVIEW,AR@000@5204-000,1079.949438202,192231,1595.140449438,283935,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2266,178,192231,283935
,,,,,,,,,2421,,,6201-000,FORREST CITY,AR@000@6201-000,1503.865168539,267688,1920.028089888,341765,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SY15-16,,,,,,,,,2421,178,267688,341765
