School ID,School Name,District ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
4610,Westphalia Elementary School,D0365,Garnett,,Anderson,Westphalia,66093,,,,,N,,,,,1/1/2017,1,2017,79,,15,10,,244,116,0,,98,19,73,,19,19,19,,"Traditional,",,,,,,,KS,360,18.947368421,117,6.157894737,KS@4610@D0365,200645000768,SY16-17,,25,0.316455696,,,,,,Cafeteria,,
4610,Westphalia Elementary School,D0365,Garnett,,Anderson,Westphalia,66093,,,,,N,,,,,12/1/2016,12,2016,80,,16,10,,213,99,0,,86,14,62,,14,14,14,,"Traditional,",,,,,,,KS,312,22.285714286,100,7.142857143,KS@4610@D0365,200645000768,SY16-17,,26,0.325,,,,,,Cafeteria,,
4610,Westphalia Elementary School,D0365,Garnett,,Anderson,Westphalia,66093,,,,,N,,,,,11/1/2016,11,2016,81,,17,10,,279,126,0,,110,19,78,,19,19,19,,"Traditional,",,,,,,,KS,405,21.315789474,129,6.789473684,KS@4610@D0365,200645000768,SY16-17,,27,0.333333333,,,,,,Cafeteria,,
4610,Westphalia Elementary School,D0365,Garnett,,Anderson,Westphalia,66093,,,,,N,,,,,10/1/2016,10,2016,81,,18,10,,299,141,0,,114,20,98,,20,20,20,,"Traditional,",,,,,,,KS,440,22,134,6.7,KS@4610@D0365,200645000768,SY16-17,,28,0.345679012,,,,,,Cafeteria,,
4610,Westphalia Elementary School,D0365,Garnett,,Anderson,Westphalia,66093,,,,,N,,,,,9/1/2016,9,2016,82,,20,13,,387,181,0,,129,21,98,,21,21,21,,"Traditional,",,,,,,,KS,568,27.047619048,150,7.142857143,KS@4610@D0365,200645000768,SY16-17,,33,0.402439024,,,,,,Cafeteria,,
4610,Westphalia Elementary School,D0365,Garnett,,Anderson,Westphalia,66093,,,,,N,,,,,8/1/2016,8,2016,87,,22,14,,183,87,0,,39,12,33,,10,10,10,,"Traditional,",,,,,,,KS,270,27,51,5.1,KS@4610@D0365,200645000768,SY16-17,,36,0.413793103,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,5/1/2017,5,2017,290,,113,47,,1428,486,0,,823,160,185,,16,16,16,,"Traditional,",,,,,,,KS,1914,119.625,983,61.4375,KS@7598@D0475,200789001588,SY16-17,,160,0.551724138,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,4/1/2017,4,2017,293,,112,47,,1686,597,0,,863,168,212,,18,18,18,,"Traditional,",,,,,,,KS,2283,126.833333333,1031,57.277777778,KS@7598@D0475,200789001588,SY16-17,,159,0.542662116,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,3/1/2017,3,2017,296,,106,47,,1262,480,0,,694,197,195,,15,15,15,,"Traditional,",,,,,,,KS,1742,116.133333333,891,59.4,KS@7598@D0475,200789001588,SY16-17,,153,0.516891892,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,2/1/2017,2,2017,297,,105,47,,1696,669,0,,812,213,202,,19,19,19,,"Traditional,",,,,,,,KS,2365,124.473684211,1025,53.947368421,KS@7598@D0475,200789001588,SY16-17,,152,0.511784512,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,1/1/2017,1,2017,301,,104,50,,1726,771,0,,902,180,237,,20,20,20,,"Traditional,",,,,,,,KS,2497,124.85,1082,54.1,KS@7598@D0475,200789001588,SY16-17,,154,0.511627907,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,12/1/2016,12,2016,306,,103,51,,867,413,0,,476,118,116,,10,10,10,,"Traditional,",,,,,,,KS,1280,128,594,59.4,KS@7598@D0475,200789001588,SY16-17,,154,0.503267974,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,11/1/2016,11,2016,306,,102,51,,1499,702,0,,874,204,185,,18,18,18,,"Traditional,",,,,,,,KS,2201,122.277777778,1078,59.888888889,KS@7598@D0475,200789001588,SY16-17,,153,0.5,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,10/1/2016,10,2016,302,,94,49,,1294,629,0,,750,183,159,,17,17,17,,"Traditional,",,,,,,,KS,1923,113.117647059,933,54.882352941,KS@7598@D0475,200789001588,SY16-17,,143,0.473509934,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,9/1/2016,9,2016,309,,94,49,,1537,869,0,,845,291,128,,20,20,20,,"Traditional,",,,,,,,KS,2406,120.3,1136,56.8,KS@7598@D0475,200789001588,SY16-17,,143,0.462783172,,,,,,Cafeteria,,
7598,Eisenhower Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,8/1/2016,8,2016,296,,93,56,,872,463,0,,485,180,84,,12,12,12,,"Traditional,",,,,,,,KS,1335,111.25,665,55.416666667,KS@7598@D0475,200789001588,SY16-17,,149,0.503378378,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,5/1/2017,5,2017,375,,92,89,,1248,1190,0,,607,386,167,,16,16,16,,"Traditional,",,,,,,,KS,2438,152.375,993,62.0625,KS@7600@D0475,200789001257,SY16-17,,181,0.482666667,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,4/1/2017,4,2017,400,,94,103,,1427,1379,0,,620,442,177,,18,18,18,,"Traditional,",,,,,,,KS,2806,155.888888889,1062,59,KS@7600@D0475,200789001257,SY16-17,,197,0.4925,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,3/1/2017,3,2017,406,,93,109,,1087,1198,0,,494,365,157,,15,15,15,,"Traditional,",,,,,,,KS,2285,152.333333333,859,57.266666667,KS@7600@D0475,200789001257,SY16-17,,202,0.497536946,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,2/1/2017,2,2017,400,,92,107,,1408,1450,0,,620,409,218,,19,19,19,,"Traditional,",,,,,,,KS,2858,150.421052632,1029,54.157894737,KS@7600@D0475,200789001257,SY16-17,,199,0.4975,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,1/1/2017,1,2017,405,,95,105,,1519,1481,0,,608,387,252,,20,20,20,,"Traditional,",,,,,,,KS,3000,150,995,49.75,KS@7600@D0475,200789001257,SY16-17,,200,0.493827160,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,12/1/2016,12,2016,395,,87,99,,767,731,0,,352,206,168,,10,10,10,,"Traditional,",,,,,,,KS,1498,149.8,558,55.8,KS@7600@D0475,200789001257,SY16-17,,186,0.470886076,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,11/1/2016,11,2016,415,,93,105,,1428,1314,0,,668,411,270,,18,18,18,,"Traditional,",,,,,,,KS,2742,152.333333333,1079,59.944444444,KS@7600@D0475,200789001257,SY16-17,,198,0.477108434,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,10/1/2016,10,2016,419,,93,110,,1397,1239,0,,622,354,209,,17,17,17,,"Traditional,",,,,,,,KS,2636,155.058823529,976,57.411764706,KS@7600@D0475,200789001257,SY16-17,,203,0.484486874,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,9/1/2016,9,2016,432,,98,108,,1672,1470,0,,767,437,349,,20,20,20,,"Traditional,",,,,,,,KS,3142,157.1,1204,60.2,KS@7600@D0475,200789001257,SY16-17,,206,0.476851852,,,,,,Cafeteria,,
7600,Fort Riley Elementary School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,8/1/2016,8,2016,425,,100,108,,944,741,0,,428,203,174,,12,12,12,,"Traditional,",,,,,,,KS,1685,140.416666667,631,52.583333333,KS@7600@D0475,200789001257,SY16-17,,208,0.489411765,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,5/1/2017,5,2017,538,,131,132,,1697,1676,0,,579,260,245,,17,17,17,,"Traditional,",,,,,,,KS,3373,198.411764706,839,49.352941176,KS@7616@D0475,200789001265,SY16-17,,263,0.488847584,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,4/1/2017,4,2017,571,,135,137,,1925,1849,0,,617,255,296,,18,18,18,,"Traditional,",,,,,,,KS,3774,209.666666667,872,48.444444444,KS@7616@D0475,200789001265,SY16-17,,272,0.476357268,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,3/1/2017,3,2017,578,,139,136,,1734,1599,0,,569,287,262,,16,16,16,,"Traditional,",,,,,,,KS,3333,208.3125,856,53.5,KS@7616@D0475,200789001265,SY16-17,,275,0.475778547,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,2/1/2017,2,2017,585,,141,136,,2082,1972,0,,667,305,311,,19,19,19,,"Traditional,",,,,,,,KS,4054,213.368421053,972,51.157894737,KS@7616@D0475,200789001265,SY16-17,,277,0.473504274,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,1/1/2017,1,2017,583,,140,131,,2178,1989,0,,616,268,287,,20,20,20,,"Traditional,",,,,,,,KS,4167,208.35,884,44.2,KS@7616@D0475,200789001265,SY16-17,,271,0.464837050,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,12/1/2016,12,2016,593,,140,131,,1130,1040,0,,341,158,186,,10,10,10,,"Traditional,",,,,,,,KS,2170,217,499,49.9,KS@7616@D0475,200789001265,SY16-17,,271,0.456998314,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,11/1/2016,11,2016,593,,134,135,,2064,1847,0,,656,352,349,,18,18,18,,"Traditional,",,,,,,,KS,3911,217.277777778,1008,56,KS@7616@D0475,200789001265,SY16-17,,269,0.453625632,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,10/1/2016,10,2016,608,,146,142,,2095,1862,0,,718,350,397,,18,18,18,,"Traditional,",,,,,,,KS,3957,219.833333333,1068,59.333333333,KS@7616@D0475,200789001265,SY16-17,,288,0.473684211,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,9/1/2016,9,2016,622,,137,135,,2541,2434,0,,840,463,371,,21,21,21,,"Traditional,",,,,,,,KS,4975,236.904761905,1303,62.047619048,KS@7616@D0475,200789001265,SY16-17,,272,0.437299035,,,,,,Cafeteria,,
7616,Fort Riley Middle School,D0475,Geary County Schools,,Geary,Fort Riley,66442,,,,,N,,,,,8/1/2016,8,2016,621,,158,157,,1409,1350,0,,449,212,177,,12,12,12,,"Traditional,",,,,,,,KS,2759,229.916666667,661,55.083333333,KS@7616@D0475,200789001265,SY16-17,,315,0.507246377,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,5/1/2017,5,2017,190,,129,24,,1680,324,0,,1202,192,116,,16,16,16,,"Traditional,",,,,,,,KS,2004,125.25,1394,87.125,KS@7602@D0475,200789001258,SY16-17,,153,0.805263158,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,4/1/2017,4,2017,192,,130,25,,1999,358,0,,1364,229,99,,18,18,18,,"Traditional,",,,,,,,KS,2357,130.944444444,1593,88.5,KS@7602@D0475,200789001258,SY16-17,,155,0.807291667,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,3/1/2017,3,2017,193,,131,25,,1620,288,0,,1092,179,81,,15,15,15,,"Traditional,",,,,,,,KS,1908,127.2,1271,84.733333333,KS@7602@D0475,200789001258,SY16-17,,156,0.808290155,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,2/1/2017,2,2017,198,,134,26,,2100,361,0,,1364,222,73,,19,19,19,,"Traditional,",,,,,,,KS,2461,129.526315789,1586,83.473684211,KS@7602@D0475,200789001258,SY16-17,,160,0.808080808,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,1/1/2017,1,2017,199,,135,25,,2203,391,0,,1405,221,93,,20,20,20,,"Traditional,",,,,,,,KS,2594,129.7,1626,81.3,KS@7602@D0475,200789001258,SY16-17,,160,0.804020101,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,12/1/2016,12,2016,200,,133,27,,1119,210,0,,736,121,60,,10,10,10,,"Traditional,",,,,,,,KS,1329,132.9,857,85.7,KS@7602@D0475,200789001258,SY16-17,,160,0.8,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,11/1/2016,11,2016,200,,130,27,,1887,378,0,,1257,215,115,,18,18,18,,"Traditional,",,,,,,,KS,2265,125.833333333,1472,81.777777778,KS@7602@D0475,200789001258,SY16-17,,157,0.785,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,10/1/2016,10,2016,192,,124,26,,1706,333,0,,1114,182,120,,17,17,17,,"Traditional,",,,,,,,KS,2039,119.941176471,1296,76.235294118,KS@7602@D0475,200789001258,SY16-17,,150,0.78125,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,9/1/2016,9,2016,189,,116,27,,1932,438,0,,1366,270,98,,20,20,20,,"Traditional,",,,,,,,KS,2370,118.5,1636,81.8,KS@7602@D0475,200789001258,SY16-17,,143,0.756613757,,,,,,Cafeteria,,
7602,Franklin Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,8/1/2016,8,2016,183,,114,28,,1124,266,0,,782,175,60,,12,12,12,,"Traditional,",,,,,,,KS,1390,115.833333333,957,79.75,KS@7602@D0475,200789001258,SY16-17,,142,0.775956284,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,5/1/2017,5,2017,441,,166,73,,1890,810,0,,554,146,143,,17,17,17,,"Traditional,",,,,,,,KS,2700,158.823529412,700,41.176470588,KS@7599@D0475,,SY16-17,,239,0.541950113,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,4/1/2017,4,2017,452,,167,72,,2162,947,0,,655,117,158,,19,19,19,,"Traditional,",,,,,,,KS,3109,163.631578947,772,40.631578947,KS@7599@D0475,,SY16-17,,239,0.528761062,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,3/1/2017,3,2017,454,,168,74,,1975,876,0,,668,179,210,,17,17,17,,"Traditional,",,,,,,,KS,2851,167.705882353,847,49.823529412,KS@7599@D0475,,SY16-17,,242,0.533039648,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,2/1/2017,2,2017,450,,165,74,,2283,992,0,,972,257,377,,19,19,19,,"Traditional,",,,,,,,KS,3275,172.368421053,1229,64.684210526,KS@7599@D0475,,SY16-17,,239,0.531111111,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,1/1/2017,1,2017,451,,165,73,,2458,1085,0,,817,249,297,,20,20,20,,"Traditional,",,,,,,,KS,3543,177.15,1066,53.3,KS@7599@D0475,,SY16-17,,238,0.527716186,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,12/1/2016,12,2016,450,,166,71,,1202,577,0,,457,148,157,,10,10,10,,"Traditional,",,,,,,,KS,1779,177.9,605,60.5,KS@7599@D0475,,SY16-17,,237,0.526666667,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,11/1/2016,11,2016,453,,163,78,,2174,1078,0,,731,238,247,,18,18,18,,"Traditional,",,,,,,,KS,3252,180.666666667,969,53.833333333,KS@7599@D0475,,SY16-17,,241,0.532008830,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,10/1/2016,10,2016,459,,166,77,,2236,1061,0,,596,189,193,,19,19,19,,"Traditional,",,,,,,,KS,3297,173.526315789,785,41.315789474,KS@7599@D0475,,SY16-17,,243,0.529411765,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,9/1/2016,9,2016,458,,164,80,,2643,1338,0,,564,176,94,,21,21,21,,"Traditional,",,,,,,,KS,3981,189.571428571,740,35.238095238,KS@7599@D0475,,SY16-17,,244,0.532751092,,,,,,Cafeteria,,
7599,Freshman Success Academy,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,8/1/2016,8,2016,458,,166,97,,1508,802,0,,218,66,28,,12,12,12,,"Traditional,",,,,,,,KS,2310,192.5,284,23.666666667,KS@7599@D0475,,SY16-17,,263,0.574235808,,,,,,Cafeteria,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,5/1/2017,5,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,4/1/2017,4,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,3/1/2017,3,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,2/1/2017,2,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,1/1/2017,1,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,12/1/2016,12,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,11/1/2016,11,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,10/1/2016,10,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,9/1/2016,9,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
15207,Geary County Central Kitchen,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,8/1/2016,8,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,,,,KS,0,,0,,KS@15207@D0475,,SY16-17,,0,,,,,,,,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,5/1/2017,5,2017,107,,77,16,,1151,194,0,,705,98,68,,16,16,16,,"Traditional,",,,,,,,KS,1345,84.0625,803,50.1875,KS@7592@D0475,200789001255,SY16-17,,93,0.869158879,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,4/1/2017,4,2017,121,,87,13,,1380,185,0,,830,52,60,,18,18,18,,"Traditional,",,,,,,,KS,1565,86.944444444,882,49,KS@7592@D0475,200789001255,SY16-17,,100,0.826446281,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,3/1/2017,3,2017,121,,88,12,,1137,137,0,,763,34,42,,15,15,15,,"Traditional,",,,,,,,KS,1274,84.933333333,797,53.133333333,KS@7592@D0475,200789001255,SY16-17,,100,0.826446281,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,2/1/2017,2,2017,124,,90,12,,1460,196,0,,982,66,58,,19,19,19,,"Traditional,",,,,,,,KS,1656,87.157894737,1048,55.157894737,KS@7592@D0475,200789001255,SY16-17,,102,0.822580645,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,1/1/2017,1,2017,130,,92,15,,1561,237,0,,982,75,58,,20,20,20,,"Traditional,",,,,,,,KS,1798,89.9,1057,52.85,KS@7592@D0475,200789001255,SY16-17,,107,0.823076923,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,12/1/2016,12,2016,126,,85,16,,747,119,0,,478,29,49,,10,10,10,,"Traditional,",,,,,,,KS,866,86.6,507,50.7,KS@7592@D0475,200789001255,SY16-17,,101,0.801587302,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,11/1/2016,11,2016,125,,82,16,,1328,216,0,,827,57,95,,18,18,18,,"Traditional,",,,,,,,KS,1544,85.777777778,884,49.111111111,KS@7592@D0475,200789001255,SY16-17,,98,0.784,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,10/1/2016,10,2016,131,,87,17,,1283,212,0,,813,44,73,,17,17,17,,"Traditional,",,,,,,,KS,1495,87.941176471,857,50.411764706,KS@7592@D0475,200789001255,SY16-17,,104,0.793893130,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,9/1/2016,9,2016,127,,81,16,,1434,300,0,,950,90,109,,20,20,20,,"Traditional,",,,,,,,KS,1734,86.7,1040,52,KS@7592@D0475,200789001255,SY16-17,,97,0.763779528,,,,,,Cafeteria,,
7592,Grandview Elementary School,D0475,Geary County Schools,,Geary,Junction City,66441,,,,,N,,,,,8/1/2016,8,2016,131,,85,19,,802,168,0,,571,62,88,,12,12,12,,"Traditional,",,,,,,,KS,970,80.833333333,633,52.75,KS@7592@D0475,200789001255,SY16-17,,104,0.793893130,,,,,,Cafeteria,,
7604,Jefferson Elementary School,D0475,Geary County Schools,,Geary,Ft Riley,66442,,,,,N,,,,,5/1/2017,5,2017,218,,60,74,,822,833,0,,315,201,106,,16,16,16,,"Traditional,",,,,,,,KS,1655,103.4375,516,32.25,KS@7604@D0475,200789001259,SY16-17,,134,0.614678899,,,,,,Cafeteria,,
7604,Jefferson Elementary School,D0475,Geary County Schools,,Geary,Ft Riley,66442,,,,,N,,,,,4/1/2017,4,2017,238,,67,76,,947,921,0,,330,211,139,,18,18,18,,"Traditional,",,,,,,,KS,1868,103.777777778,541,30.055555556,KS@7604@D0475,200789001259,SY16-17,,143,0.600840336,,,,,,Cafeteria,,
7604,Jefferson Elementary School,D0475,Geary County Schools,,Geary,Ft Riley,66442,,,,,N,,,,,3/1/2017,3,2017,243,,68,77,,805,706,0,,276,143,126,,15,15,15,,"Traditional,",,,,,,,KS,1511,100.733333333,419,27.933333333,KS@7604@D0475,200789001259,SY16-17,,145,0.596707819,,,,,,Cafeteria,,
7604,Jefferson Elementary School,D0475,Geary County Schools,,Geary,Ft Riley,66442,,,,,N,,,,,2/1/2017,2,2017,246,,71,75,,1006,957,0,,360,172,167,,19,19,19,,"Traditional,",,,,,,,KS,1963,103.315789474,532,28,KS@7604@D0475,200789001259,SY16-17,,146,0.593495935,,,,,,Cafeteria,,
7604,Jefferson Elementary School,D0475,Geary County Schools,,Geary,Ft Riley,66442,,,,,N,,,,,1/1/2017,1,2017,247,,71,76,,1119,1030,0,,354,191,157,,20,20,20,,"Traditional,",,,,,,,KS,2149,107.45,545,27.25,KS@7604@D0475,200789001259,SY16-17,,147,0.595141700,,,,,,Cafeteria,,
