School ID,School Name,District ID,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,County
3603,St. Michael School (C),587,Lafayette Diocese,LA,Crowley,70526,805 East Norhtern Avenue,,[PK K 1-8],,N,,,,,,,,413,,16,6,,2505,1122,55097,,0,0,0,,,0,172,,,,,,,,,LA,3627,21.087209302,0,,LA@3603@587,,SY17-18,,22,0.053268765,Middle,,,,,,,,Acadia Parish
3613,St. Pius Elementary School,587,Lafayette Diocese,LA,Lafayette,70508,205 E Bayou Pkwy,,[PK K 1-8],,N,,,,,,,,693,,7,5,,996,863,102408,,0,0,0,,,0,170,,,,,,,,,LA,1859,10.935294118,0,,LA@3613@587,,SY17-18,,12,0.017316017,Middle,,,,,,,,Lafayette Parish
3745,St. Thomas More Catholic High School,587,Lafayette Diocese,LA,Lafayette,70508,450 East Farrel Road,,[9-12],,N,,,,,,,,1013,,12,4,,1012,363,63879,,0,0,0,,,0,171,,,,,,,,,LA,1375,8.040935673,0,,LA@3745@587,,SY17-18,,16,0.015794669,High,,,,,,,,Lafayette Parish
3629,Sts. Leo-Seton School (C),587,Lafayette Diocese,LA,Lafayette,70501,502 St. Leo Street,,[PK K 1-8],,N,,,,,,,,514,,39,19,,6224,3160,73364,,0,0,0,,,0,171,,,,,,,,,LA,9384,54.877192982,0,,LA@3629@587,,SY17-18,,58,0.112840467,Middle,,,,,,,,Lafayette Parish
3631,Teurlings Catholic High School(C),587,Lafayette Diocese,LA,Lafayette,70501,139 Teurlings Drive,,[9-12],,N,,,,,,,,784,,41,10,,3373,798,51628,,0,0,0,,,0,171,,,,,,,,,LA,4171,24.391812865,0,,LA@3631@587,,SY17-18,,51,0.065051020,High,,,,,,,,Lafayette Parish
3640,Vermillion Catholic High School (C),587,Lafayette Diocese,LA,Abbeville,70510,425 Park Avenue,,[9-12],,N,,,,,,,,245,,14,3,,1245,189,10312,,0,0,0,,,0,171,,,,,,,,,LA,1434,8.385964912,0,,LA@3640@587,,SY17-18,,17,0.069387755,High,,,,,,,,Vermilion Parish
3453,Lafayette Juvenile Detention Home,429,Lafayette Juvenile Detention Home,LA,Lafayette,70502-2399,1613 Surrey Street,,,,N,,,,,,,,20,,20,0,,5871,0,0,,5279,0,0,,,365,365,,,,,,,,,LA,5871,16.084931507,5279,14.463013699,LA@3453@429,,SY17-18,,20,1,,,,,,,,,Lafayette Parish
1034,Acadian Middle School,373,Lafayette Parish School System,LA,Lafayette,70507,4201 Moss St,,[5-8],,Y,,,,,,,,419,,411,0,,57502,0,1047,,27149,0,494,,,168,168,,,,,,,,,LA,57502,342.273809524,27149,161.601190476,LA@1034@373,,SY17-18,,411,0.982117543,Middle,,,,,,,,Lafayette Parish
1749,Acadiana High School,373,Lafayette Parish School System,LA,Lafayette,70506,315 Rue du Belier,,[8-12],,Y,,,,,,,,1684,,1654,0,,131345,0,2395,,30719,0,560,,,168,168,,,,,,,,,LA,131345,781.815476190,30719,182.851190476,LA@1749@373,,SY17-18,,1654,0.982092119,High,,,,,,,,Lafayette Parish
1016,Alice N. Boucher Elementary School,373,Lafayette Parish School System,LA,Lafayette,70501,400 Patterson St,,[PK K 1-5],,Y,,,,,,,,759,,745,0,,106844,0,1948,,92642,0,1689,,,166,166,,,,,,,,,LA,106844,643.638554217,92642,558.084337349,LA@1016@373,,SY17-18,,745,0.982094272,Primary,,,,,,,,Lafayette Parish
1726,Broadmoor Elementary School,373,Lafayette Parish School System,LA,Lafayette,70503,609 Broadmoor Blvd,,[PK K 1-4],,N,,,,,,,,651,,249,55,,33530,6652,26822,,15229,1897,5593,,,168,168,,,,,,,,,LA,40182,239.178571429,17126,101.940476190,LA@1726@373,,SY17-18,,304,0.466973886,Primary,,,,,,,,Lafayette Parish
1727,Broussard Middle School,373,Lafayette Parish School System,LA,Broussard,70518,1325 S Morgan Ave,,[4-8],,Y,,,,,,,,554,,544,0,,54095,0,987,,26018,0,475,,,168,168,,,,,,,,,LA,54095,321.994047619,26018,154.869047619,LA@1727@373,,SY17-18,,544,0.982081261,Primary/Middle,,,,,,,,Lafayette Parish
1033,Carencro Heights Elementary School,373,Lafayette Parish School System,LA,Carencro,70520,601 Tee Ma Rd,,[PK K 1-5],,Y,,,,,,,,637,,626,0,,86808,0,1581,,81986,0,1494,,,168,168,,,,,,,,,LA,86808,516.714285714,81986,488.011904762,LA@1033@373,,SY17-18,,626,0.982113159,Primary,,,,,,,,Lafayette Parish
1019,Carencro High School,373,Lafayette Parish School System,LA,Lafayette,70507,721 W Butcher Switch Rd,,[8-12],,Y,,,,,,,,1121,,1101,0,,99801,0,1819,,33456,0,611,,,166,166,,,,,,,,,LA,99801,601.210843373,33456,201.542168675,LA@1019@373,,SY17-18,,1101,0.982099980,High,,,,,,,,Lafayette Parish
1018,Carencro Middle School,373,Lafayette Parish School System,LA,Carencro,70520,4301 North University,,[4-8],,Y,,,,,,,,698,,686,0,,84266,0,1535,,37666,0,687,,,167,167,,,,,,,,,LA,84266,504.586826347,37666,225.544910180,LA@1018@373,,SY17-18,,686,0.982109766,Primary/Middle,,,,,,,,Lafayette Parish
1728,Charles M Burke Elementary School,373,Lafayette Parish School System,LA,Duson,70529,2845 Ridge Rd,,[PK K 1-5],,Y,,,,,,,,634,,623,0,,83934,0,1531,,42088,0,767,,,167,167,,,,,,,,,LA,83934,502.598802395,42088,252.023952096,LA@1728@373,,SY17-18,,623,0.982086234,Primary,,,,,,,,Lafayette Parish
5527,David Thibodaux STEM Magnet Academy,373,Lafayette Parish School System,LA,Lafayette,70501,805 Teurlings Drive,,[6-12],,N,,,,,,,,1171,,400,83,,42899,7100,38413,,16301,1785,4511,,,164,164,,,,,,,,,LA,49999,304.871951220,18086,110.280487805,LA@5527@373,,SY17-18,,483,0.412467976,Middle/High,,,,,,,,Lafayette Parish
1021,Duson Elementary School,373,Lafayette Parish School System,LA,Duson,70529,301 Fourth Street,,[PK K 1-5],,Y,,,,,,,,236,,232,0,,35061,0,641,,23300,0,424,,,168,168,,,,,,,,,LA,35061,208.696428571,23300,138.690476190,LA@1021@373,,SY17-18,,232,0.982045824,Primary,,,,,,,,Lafayette Parish
1772,Edgar Martin Middle School,373,Lafayette Parish School System,LA,Lafayette,70503,401 Broadmoor Blvd,,[4-8],,Y,,,,,,,,632,,621,0,,46423,0,845,,17331,0,315,,,166,166,,,,,,,,,LA,46423,279.656626506,17331,104.403614458,LA@1772@373,,SY17-18,,621,0.982123212,Primary/Middle,,,,,,,,Lafayette Parish
1763,Ernest Gallet Elementary School,373,Lafayette Parish School System,LA,Youngsville,70592,2901 E Milton Ave,,[PK K 1-5],,Y,,,,,,,,925,,908,0,,97838,0,1783,,42466,0,774,,,168,168,,,,,,,,,LA,97838,582.369047619,42466,252.773809524,LA@1763@373,,SY17-18,,908,0.982102167,Primary,,,,,,,,Lafayette Parish
1022,Evangeline Elementary School,373,Lafayette Parish School System,LA,Lafayette,70501,610 E Butcher Switch Rd,,[PK K 1-5],,Y,,,,,,,,617,,606,0,,88872,0,1618,,54415,0,992,,,168,168,,,,,,,,,LA,88872,529,54415,323.898809524,LA@1022@373,,SY17-18,,606,0.982119571,Primary,,,,,,,,Lafayette Parish
1770,Green T Lindon Elementary School,373,Lafayette Parish School System,LA,Youngsville,70592,603 Ave B,,[PK K 1-5],,Y,,,,,,,,796,,782,0,,82937,0,1512,,36875,0,672,,,166,166,,,,,,,,,LA,82937,499.620481928,36875,222.138554217,LA@1770@373,,SY17-18,,782,0.982095703,Primary,,,,,,,,Lafayette Parish
1023,J W Faulk Elementary School,373,Lafayette Parish School System,LA,Lafayette,70501,711 E Willow St,,[PK K 1-5],,Y,,,,,,,,548,,538,0,,79834,0,1455,,60294,0,1100,,,166,166,,,,,,,,,LA,79834,480.927710843,60294,363.216867470,LA@1023@373,,SY17-18,,538,0.982100899,Primary,,,,,,,,Lafayette Parish
1764,J. Wallace James Elementary School,373,Lafayette Parish School System,LA,Lafayette,70583-5303,1500 West Willow Street,,[PK K 1-5],,Y,,,,,,,,927,,910,0,,122028,0,2223,,55899,0,1017,,,168,168,,,,,,,,,LA,122028,726.357142857,55899,332.732142857,LA@1764@373,,SY17-18,,910,0.982108796,Primary,,,,,,,,Lafayette Parish
1765,Judice Middle School,373,Lafayette Parish School System,LA,Duson,70529,2645 S Fieldspan Rd,,[5-8],,Y,,,,,,,,454,,446,0,,42513,0,775,,21907,0,400,,,168,168,,,,,,,,,LA,42513,253.053571429,21907,130.398809524,LA@1765@373,,SY17-18,,446,0.982096655,Middle,,,,,,,,Lafayette Parish
1758,Katharine Drexel Elementary School,373,Lafayette Parish School System,LA,Broussard,70518,409 St dePorres Ave,,[PK K 1-4],,Y,,,,,,,,725,,712,0,,93953,0,1711,,39096,0,711,,,168,168,,,,,,,,,LA,93953,559.244047619,39096,232.714285714,LA@1758@373,,SY17-18,,712,0.982114484,Primary,,,,,,,,Lafayette Parish
1766,L Leo Judice Elementary School,373,Lafayette Parish School System,LA,Scott,70583,5801 Cameron St,,[PK K 1-5],,Y,,,,,,,,378,,371,0,,47246,0,862,,16327,0,297,,,167,167,,,,,,,,,LA,47246,282.910179641,16327,97.766467066,LA@1766@373,,SY17-18,,371,0.982081982,Primary,,,,,,,,Lafayette Parish
1767,Lafayette High School,373,Lafayette Parish School System,LA,Lafayette,70506,3000 W Congress St,,[8-12],,N,,,,,,,,2427,,815,101,,60296,5739,17258,,16293,1074,1410,,,168,168,,,,,,,,,LA,66035,393.065476190,17367,103.375,LA@1767@373,,SY17-18,,916,0.377420684,High,,,,,,,,Lafayette Parish
1025,Lafayette Middle School,373,Lafayette Parish School System,LA,Lafayette,70506,1301 W University,,[4-9],,Y,,,,,,,,515,,506,0,,70263,0,1281,,18734,0,340,,,168,168,,,,,,,,,LA,70263,418.232142857,18734,111.511904762,LA@1025@373,,SY17-18,,506,0.982094935,Primary/Middle,,,,,,,,Lafayette Parish
1046,Live Oak Elementary School,373,Lafayette Parish School System,LA,Lafayette,70506,3020 N University Ave,,[PK K 1-5],,Y,,,,,,,,712,,699,0,,98060,0,1787,,89866,0,1638,,,166,166,,,,,,,,,LA,98060,590.722891566,89866,541.361445783,LA@1046@373,,SY17-18,,699,0.982102617,Primary,,,,,,,,Lafayette Parish
1750,LJ Alleman Middle School,373,Lafayette Parish School System,LA,Lafayette,70503,600 Roselawn Blvd,,[4-8],,Y,,,,,,,,1114,,1094,0,,112511,0,2051,,32036,0,584,,,168,168,,,,,,,,,LA,112511,669.708333333,32036,190.690476190,LA@1750@373,,SY17-18,,1094,0.982097030,Primary/Middle,,,,,,,,Lafayette Parish
1773,Milton Elementary School,373,Lafayette Parish School System,LA,Milton,70558,222 W. Milton Avenue,,[PK K 1-8],,N,,,,,,,,1009,,213,63,,24990,6200,44656,,9037,1541,7439,,,168,168,,,,,,,,,LA,31190,185.654761905,10578,62.964285714,LA@1773@373,,SY17-18,,276,0.273538157,Middle,,,,,,,,Lafayette Parish
1031,Myrtle Place Elementary School,373,Lafayette Parish School System,LA,Lafayette,70506,1100 Myrtle Pl Blvd,,[PK K 1-5],,Y,,,,,,,,336,,330,0,,35557,0,647,,13504,0,245,,,166,166,,,,,,,,,LA,35557,214.198795181,13504,81.349397590,LA@1031@373,,SY17-18,,330,0.982129047,Primary,,,,,,,,Lafayette Parish
6007,N.P. Moss Preparatory Academy,373,Lafayette Parish School System,LA,Lafayette,70501,801 Mudd Avenue,,[K 1-12],,Y,,,,,,,,153,,150,0,,21345,0,388,,19649,0,359,,,168,168,,,,,,,,,LA,21345,127.053571429,19649,116.958333333,LA@6007@373,,SY17-18,,150,0.982146965,Other,,,,,,,,Lafayette Parish
1664,Northside High School,373,Lafayette Parish School System,LA,Lafayette,70501,301 Dunand St,,[8-12],,Y,,,,,,,,728,,715,0,,61637,0,1124,,17762,0,325,,,166,166,,,,,,,,,LA,61637,371.307228916,17762,107,LA@1664@373,,SY17-18,,715,0.982090789,High,,,,,,,,Lafayette Parish
1757,O Comeaux High School,373,Lafayette Parish School System,LA,Lafayette,70508,100 W Bluebird Dr,,[8-12],,Y,,,,,,,,1599,,1570,0,,101492,0,1849,,20387,0,371,,,168,168,,,,,,,,,LA,101492,604.119047619,20387,121.351190476,LA@1757@373,,SY17-18,,1570,0.982107779,High,,,,,,,,Lafayette Parish
1668,Ossun Elementary School,373,Lafayette Parish School System,LA,Lafayette,70507,400 Rue Scholastique,,[PK K 1-5],,Y,,,,,,,,554,,544,0,,78512,0,1430,,57333,0,1044,,,168,168,,,,,,,,,LA,78512,467.333333333,57333,341.267857143,LA@1668@373,,SY17-18,,544,0.982112031,Primary,,,,,,,,Lafayette Parish
1753,Paul Breaux Middle School,373,Lafayette Parish School System,LA,Lafayette,70501,1400 S Orange St,,[5-8],,Y,,,,,,,,998,,980,0,,78027,0,1423,,46179,0,842,,,168,168,,,,,,,,,LA,78027,464.446428571,46179,274.875,LA@1753@373,,SY17-18,,980,0.982089364,Middle,,,,,,,,Lafayette Parish
1027,Plantation Elementary School,373,Lafayette Parish School System,LA,Lafayette,70508,1801 Kaliste Saloom Rd,,[PK K 1-5],,Y,,,,,,,,713,,700,0,,82735,0,1507,,37127,0,677,,,166,166,,,,,,,,,LA,82735,498.403614458,37127,223.656626506,LA@1027@373,,SY17-18,,700,0.982111061,Primary,,,,,,,,Lafayette Parish
1695,Prairie Elementary School,373,Lafayette Parish School System,LA,Lafayette,70506,2910 Ambassador Caffery Parkway,,[PK K 1-5],,Y,,,,,,,,753,,740,0,,92937,0,1695,,37714,0,687,,,168,168,,,,,,,,,LA,92937,553.196428571,37714,224.488095238,LA@1695@373,,SY17-18,,740,0.982088511,Primary,,,,,,,,Lafayette Parish
1715,Ridge Elementary School,373,Lafayette Parish School System,LA,Duson,70529,2901 S Fieldspan Rd,,[PK K 1-5],,Y,,,,,,,,597,,586,0,,78963,0,1440,,36659,0,668,,,168,168,,,,,,,,,LA,78963,470.017857143,36659,218.208333333,LA@1715@373,,SY17-18,,586,0.982090221,Primary,,,,,,,,Lafayette Parish
1028,Scott Middle School,373,Lafayette Parish School System,LA,Scott,70583,116 Marie St,,[5-8],,Y,,,,,,,,863,,848,0,,109142,0,1989,,64979,0,1184,,,168,168,,,,,,,,,LA,109142,649.654761905,64979,386.779761905,LA@1028@373,,SY17-18,,848,0.982102204,Middle,,,,,,,,Lafayette Parish
1775,SJ Montgomery Elementary School,373,Lafayette Parish School System,LA,Lafayette,70506,600 Foreman Dr,,[PK K 1-5],,Y,,,,,,,,830,,815,0,,116273,0,2119,,64573,0,1178,,,168,168,,,,,,,,,LA,116273,692.101190476,64573,384.363095238,LA@1775@373,,SY17-18,,815,0.982101831,Primary,,,,,,,,Lafayette Parish
11002,Southside High School,373,Lafayette Parish School System,LA,Youngsville,70592,312 Almonaster Road,,[9-12],,N,,,,,,,,681,,173,39,,18129,3546,22883,,5493,816,3104,,,168,168,,,,,,,,,LA,21675,129.017857143,6309,37.553571429,LA@11002@373,,SY17-18,,212,0.311306902,High,,,,,,,,Lafayette Parish
203,Truman Elementary School,373,Lafayette Parish School System,LA,Lafayette,70501,200 Clara St,,[PK],,Y,,,,,,,,487,,478,0,,67545,0,1232,,68627,0,1251,,,163,163,,,,,,,,,LA,67545,414.386503067,68627,421.024539877,LA@203@373,,SY17-18,,478,0.982087035,Primary,,,,,,,,Lafayette Parish
1759,Woodvale Elementary School,373,Lafayette Parish School System,LA,Lafayette,70503,100 Leon Dr,,[PK K 1-4],,Y,,,,,,,,662,,650,0,,79298,0,1445,,37371,0,681,,,168,168,,,,,,,,,LA,79298,472.011904762,37371,222.446428571,LA@1759@373,,SY17-18,,650,0.982103712,Primary,,,,,,,,Lafayette Parish
1774,Youngsville Middle School,373,Lafayette Parish School System,LA,Youngsville,70592,600 Church Street,,[5-8],,N,,,,,,,,896,,284,81,,31230,8114,31264,,16575,2417,6897,,,168,168,,,,,,,,,LA,39344,234.190476190,18992,113.047619048,LA@1774@373,,SY17-18,,365,0.407366071,Middle,,,,,,,,Lafayette Parish
1781,Bayou Blue Elementary School,374,Lafourche Parish School Board,LA,Houma,70364,1916 Byu Blue Rd,,[PK K 1-4],,N,,,,,,,,739,,377,48,,55564,7203,33491,,33439,3881,11775,,,170,170,,,,,,,,,LA,62767,369.217647059,37320,219.529411765,LA@1781@374,,SY17-18,,425,0.575101488,Primary,,,,,,,,Terrebonne Parish
4348,Bayou Blue Middle School,374,Lafourche Parish School Board,LA,Houma,70364,196 Mazerac Street,,[4-8],,N,,,,,,,,464,,251,36,,31146,4242,16491,,16492,1953,3756,,,170,170,,,,,,,,,LA,35388,208.164705882,18445,108.5,LA@4348@374,,SY17-18,,287,0.618534483,Primary/Middle,,,,,,,,Terrebonne Parish
1782,Bayou Boeuf Elementary School,374,Lafourche Parish School Board,LA,Thibodaux,70301,4138 Hwy 307,,[PK K 1-5],,N,,,,,,,,294,,137,24,,19041,3378,15659,,12989,2014,7965,,,170,170,,,,,,,,,LA,22419,131.876470588,15003,88.252941176,LA@1782@374,,SY17-18,,161,0.547619048,Primary,,,,,,,,Lafourche Parish
5479,Bayou Community Academy Charter School,374,Lafourche Parish School Board,LA,Thibodaux,70301,802 East 7th Street,,[PK K 1-8],,N,,,,,,,,485,,101,46,,13434,5458,19903,,2096,468,1632,,,170,170,,,,,,,,,LA,18892,111.129411765,2564,15.082352941,LA@5479@374,,SY17-18,,147,0.303092784,Middle,,,,,,,,Lafourche Parish
1783,Central Lafourche High School,374,Lafourche Parish School Board,LA,Raceland,70394,4820 Hwy 1,,[8-12],,N,,,,,,,,1337,,577,119,,65865,12224,45225,,26551,2556,2994,,,170,170,,,,,,,,,LA,78089,459.347058824,29107,171.217647059,LA@1783@374,,SY17-18,,696,0.520568437,High,,,,,,,,Lafourche Parish
1779,Chackbay Elementary School,374,Lafourche Parish School Board,LA,Thibodaux,70301,101 School Ln,,[PK K 1-5],,N,,,,,,,,370,,136,25,,19789,3594,26112,,7853,1470,5983,,,170,170,,,,,,,,,LA,23383,137.547058824,9323,54.841176471,LA@1779@374,,SY17-18,,161,0.435135135,Primary,,,,,,,,Lafourche Parish
1780,Cut Off Elementary School,374,Lafourche Parish School Board,LA,Cut Off,70345,177 West 55th Street,,[PK K 1-5],,N,,,,,,,,490,,280,41,,38495,4463,16092,,14138,1342,3074,,,170,170,,,,,,,,,LA,42958,252.694117647,15480,91.058823529,LA@1780@374,,SY17-18,,321,0.655102041,Primary,,,,,,,,Lafourche Parish
1788,East Thibodaux Middle School,374,Lafourche Parish School Board,LA,Thibodaux,70301,802 E Seventh St,,[6-8],,N,,,,,,,,373,,270,23,,31771,2353,8220,,13874,575,695,,,170,170,,,,,,,,,LA,34124,200.729411765,14449,84.994117647,LA@1788@374,,SY17-18,,293,0.785522788,Middle,,,,,,,,Lafourche Parish
1789,Galliano Elementary School,374,Lafourche Parish School Board,LA,Galliano,70354,148 W. 158th Street,,[PK K 1-5],,N,,,,,,,,441,,293,29,,39143,3724,10153,,17895,1310,3860,,,170,170,,,,,,,,,LA,42867,252.158823529,19205,112.970588235,LA@1789@374,,SY17-18,,322,0.730158730,Primary,,,,,,,,Lafourche Parish
1791,Golden Meadow Lower Elementary School,374,Lafourche Parish School Board,LA,Golden Meadow,70357,118 Alcide St,,[PK K 1-2],,N,,,,,,,,219,,148,23,,21620,2936,4676,,11138,1384,1729,,,170,170,,,,,,,,,LA,24556,144.447058824,12522,73.658823529,LA@1791@374,,SY17-18,,171,0.780821918,Primary,,,,,,,,Lafourche Parish
1792,Golden Meadow Middle School,374,Lafourche Parish School Board,LA,Golden Meadow,70357,630 South Bayou Drive,,[6-8],,N,,,,,,,,363,,223,36,,27220,4163,8477,,10885,762,1241,,,170,170,,,,,,,,,LA,31383,184.605882353,11647,68.511764706,LA@1792@374,,SY17-18,,259,0.713498623,Middle,,,,,,,,Lafourche Parish
3276,Golden Meadow Upper Elementary School,374,Lafourche Parish School Board,LA,Golden Meadow,70357,124 North Third Street,,[3-5],,N,,,,,,,,256,,181,25,,26181,3393,5089,,9385,796,440,,,170,170,,,,,,,,,LA,29574,173.964705882,10181,59.888235294,LA@3276@374,,SY17-18,,206,0.8046875,Primary,,,,,,,,Lafourche Parish
1796,Larose-Cut Off Middle School,374,Lafourche Parish School Board,LA,Cut Off,70345,13356 West Main Street,,[6-8],,N,,,,,,,,520,,258,38,,30679,3746,15849,,10286,605,1297,,,170,170,,,,,,,,,LA,34425,202.5,10891,64.064705882,LA@1796@374,,SY17-18,,296,0.569230769,Middle,,,,,,,,Lafourche Parish
1798,Lockport Lower Elementary School,374,Lafourche Parish School Board,LA,Lockport,70374,1421 Crescent Ave,,[PK K 1-2],,N,,,,,,,,452,,213,23,,29996,2948,23273,,13129,802,5608,,,170,170,,,,,,,,,LA,32944,193.788235294,13931,81.947058824,LA@1798@374,,SY17-18,,236,0.522123894,Primary,,,,,,,,Lafourche Parish
1797,Lockport Middle School,374,Lafourche Parish School Board,LA,Lockport,70374,720 Main St,,[6-8],,N,,,,,,,,383,,186,29,,23932,3304,16507,,7784,338,757,,,170,170,,,,,,,,,LA,27236,160.211764706,8122,47.776470588,LA@1797@374,,SY17-18,,215,0.561357702,Middle,,,,,,,,Lafourche Parish
1799,Lockport Upper Elementary School,374,Lafourche Parish School Board,LA,Lockport,70374,201 School St,,[3-5],,N,,,,,,,,395,,202,27,,29800,3890,21955,,11266,792,2352,,,170,170,,,,,,,,,LA,33690,198.176470588,12058,70.929411765,LA@1799@374,,SY17-18,,229,0.579746835,Primary,,,,,,,,Lafourche Parish
1794,North Larose Elementary School,374,Lafourche Parish School Board,LA,Lockport,70374,175 Richardel Drive,,[PK K 1-5],,N,,,,,,,,290,,136,26,,18231,4058,13265,,10006,1915,3912,,,170,170,,,,,,,,,LA,22289,131.111764706,11921,70.123529412,LA@1794@374,,SY17-18,,162,0.558620690,Primary,,,,,,,,Lafourche Parish
1801,Raceland Lower Elementary School,374,Lafourche Parish School Board,LA,Raceland,70394,4101 Hwy 308 South,,[PK K 1-2],,N,,,,,,,,427,,326,23,,49305,3294,10001,,37465,2146,6030,,,170,170,,,,,,,,,LA,52599,309.405882353,39611,233.005882353,LA@1801@374,,SY17-18,,349,0.817330211,Primary,,,,,,,,Lafourche Parish
1800,Raceland Middle School,374,Lafourche Parish School Board,LA,Raceland,70394,3737 Hwy 308,,[6-8],,N,,,,,,,,329,,218,32,,32628,3922,9798,,12282,1057,1386,,,170,170,,,,,,,,,LA,36550,215,13339,78.464705882,LA@1800@374,,SY17-18,,250,0.759878419,Middle,,,,,,,,Lafourche Parish
1802,Raceland Upper Elementary School,374,Lafourche Parish School Board,LA,Raceland,70394,3759 Hwy 308,,[3-5],,N,,,,,,,,383,,279,32,,42036,4616,9473,,24348,2006,2103,,,170,170,,,,,,,,,LA,46652,274.423529412,26354,155.023529412,LA@1802@374,,SY17-18,,311,0.812010444,Primary,,,,,,,,Lafourche Parish
1785,Sixth Ward Middle School,374,Lafourche Parish School Board,LA,Thibodaux,70301,795 Choctaw Rd,,[6-8],,N,,,,,,,,247,,85,16,,11671,2248,16854,,3189,765,1499,,,170,170,,,,,,,,,LA,13919,81.876470588,3954,23.258823529,LA@1785@374,,SY17-18,,101,0.408906883,Middle,,,,,,,,Lafourche Parish
1786,South Lafourche High School,374,Lafourche Parish School Board,LA,Galliano,70354,16911 East Main Street,,[8-12],,N,,,,,,,,1050,,461,68,,50544,7742,35683,,18885,1819,3885,,,170,170,,,,,,,,,LA,58286,342.858823529,20704,121.788235294,LA@1786@374,,SY17-18,,529,0.503809524,High,,,,,,,,Lafourche Parish
3277,South Larose Elementary School,374,Lafourche Parish School Board,LA,Cut Off,70345,13360 West Main Street,,[PK K 1-5],,N,,,,,,,,377,,206,28,,31337,3538,13129,,17350,1740,4712,,,170,170,,,,,,,,,LA,34875,205.147058824,19090,112.294117647,LA@3277@374,,SY17-18,,234,0.620689655,Primary,,,,,,,,Lafourche Parish
1787,South Thibodaux Elementary School,374,Lafourche Parish School Board,LA,Thibodaux,70301,200 Iris St,,[4-5],,N,,,,,,,,472,,381,22,,55879,2683,8694,,30191,882,1251,,,170,170,,,,,,,,,LA,58562,344.482352941,31073,182.782352941,LA@1787@374,,SY17-18,,403,0.853813559,Primary,,,,,,,,Lafourche Parish
1784,St. Charles Elementary School,374,Lafourche Parish School Board,LA,Thibodaux,70301,1690 Hwy 1,,[PK K 1-5],,N,,,,,,,,198,,89,19,,13011,2593,8266,,9736,1788,4881,,,170,170,,,,,,,,,LA,15604,91.788235294,11524,67.788235294,LA@1784@374,,SY17-18,,108,0.545454545,Primary,,,,,,,,Lafourche Parish
1805,Thibodaux Elementary School,374,Lafourche Parish School Board,LA,Thibodaux,70301,700 E Seventh St,,[PK K 1],,N,,,,,,,,625,,454,48,,66877,6337,13917,,48879,4616,9607,,,170,170,,,,,,,,,LA,73214,430.670588235,53495,314.676470588,LA@1805@374,,SY17-18,,502,0.8032,Primary,,,,,,,,Lafourche Parish
1806,Thibodaux High School,374,Lafourche Parish School Board,LA,Thibodaux,70301,1355 Tiger Dr,,[8-12],,N,,,,,,,,1441,,778,99,,88883,8478,31529,,39408,1331,3219,,,170,170,,,,,,,,,LA,97361,572.711764706,40739,239.641176471,LA@1806@374,,SY17-18,,877,0.608605135,High,,,,,,,,Lafourche Parish
1793,W.S. Lafargue Elementary School,374,Lafourche Parish School Board,LA,Thibodaux,70301,700 Plantation Rd,,[2-3],,N,,,,,,,,462,,355,21,,53934,3013,9255,,27827,1475,2299,,,170,170,,,,,,,,,LA,56947,334.982352941,29302,172.364705882,LA@1793@374,,SY17-18,,376,0.813852814,Primary,,,,,,,,Lafourche Parish
1807,West Thibodaux Middle School,374,Lafourche Parish School Board,LA,Thibodaux,70301,1111 E Twelfth St,,[6-8],,N,,,,,,,,404,,287,46,,43458,5799,8718,,15200,1055,965,,,170,170,,,,,,,,,LA,49257,289.747058824,16255,95.617647059,LA@1807@374,,SY17-18,,333,0.824257426,Middle,,,,,,,,Lafourche Parish
