Unique ID,District Name,School ID,District ID,School Name,BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Claim Date,Universal Free (Y/N),School Type-Original,Street Address-Line 2,State-Physical,Enrollment-Reduced,Enrollment-Free,Enrollment-Total,School Year,School Level-Original,Street Address-Line 1,City,Zip Code,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Operating Days-Lunch Only,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,NCES ID,County
GA@9015@377,KIPP METRO ATLANTA COLLABORATIVE IN,9015,377,KIPP South Fulton Academy,,,,,,,,,,,,100.963350785,19284,225.335078534,43039,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,1286 East Washington Avenue,East Point,30344,N,,N,,191,191,4206,17007,2277,11319,37392,5647,,
GA@9016@377,KIPP METRO ATLANTA COLLABORATIVE IN,9016,377,KIPP Vision Primary,,,,,,,,,0.967035052,,,337.873684211,64196,323.619047619,61164,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,660 McWilliams Road SE,Atlanta,30315,Y,N,N,N,189,190,2191,64196,0,2085,61164,0,,
GA@9017@377,KIPP METRO ATLANTA COLLABORATIVE IN,9017,377,KIPP WAYS Primary,,,,,,,,,0.967012159,,,215.329842932,41128,254.005235602,48515,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,350 Temple Street,Atlanta,30314,Y,N,N,N,191,191,1403,41128,0,1655,48515,0,,
GA@9010@378,THE MAIN STREET ACADEMY LLC,9010,378,The Main Street Academy,,,,,,,,,,,,129.614525140,23201,341.195530726,61074,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,2861 Lake Shore Drive,College Park,30337,N,,N,,179,179,3716,19171,4030,23974,49283,11791,,
GA@9011@436, MOHAMMED SCHOOLS OF ATLANTA LTD,9011,436,Mohammed Schools of Atlanta LTD,,,,,,,,,,,,35.034090909,6166,94.403409091,16615,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,735 Fayetteville Road S.E.,Atlanta,30316,N,N,Y,N,176,176,0,6006,160,22,16615,0,,
GA@0001@457,MUSEUM SCHOOL AVONDALE ESTATES,0001,457,The Museum School of Avondale Estates,,,,,,,,,,,,,0,38.752808989,6898,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,,3191 Covington Hwy,Avondale Estates,30002,N,,N,,178,0,0,0,0,11269,5725,1173,,
GA@0103@601,Appling County,0103,601,Appling County High School,,,,,,,,High,0.649390244,639,,91.819209040,16252,381.610169492,67545,GA,,,,,,,,,,,,,,,,,,,,,45,594,984,SY16-17,High,482 Blackshear Hwy,Baxley,31513-6708,N,,N,,177,177,1023,15477,775,27369,62148,5397,130006000010,Appling County
GA@0195@601,Appling County,0195,601,Appling County Middle School,,,,,,,,Middle,0.719275550,556,,141.966101695,25128,381.169491525,67467,GA,,,,,,,,,,,,,,,,,,,,,46,510,773,SY16-17,Middle,2997 Blackshear Hwy,Baxley,31513-4303,N,,N,,177,177,1242,23503,1625,12318,62512,4955,130006000009,Appling County
GA@0277@601,Appling County,0277,601,Appling County Primary School,,,,,,,,Primary,0.832347140,422,,500.259887006,88546,870.785310734,154129,GA,,,,,,,,,,,,,,,,,,,,,19,403,507,SY16-17,Elementary,678 Blackshear Hwy,Baxley,31513-6709,N,,N,,177,177,7383,86697,1849,13554,149175,4954,130006000006,Appling County
GA@1050@601,Appling County,1050,601,Altamaha Elementary School,,,,,,,,Primary,0.698060942,252,,168.129943503,29759,236.045197740,41780,GA,,,,,,,,,,,,,,,,,,,,,33,219,361,SY16-17,Elementary,344 Altamaha School Rd,Baxley,31513-2670,N,,N,,177,177,3512,28003,1756,9971,37870,3910,130006000011,Appling County
GA@5050@601,Appling County,5050,601,Fourth District Elementary School,,,,,,,,Primary,0.696629213,124,,65.045197740,11513,110.101694915,19488,GA,,,,,,,,,,,,,,,,,,,,,17,107,178,SY16-17,Elementary,13396 Blackshear Hwy,Surrency,31563-3114,N,,N,,177,177,2088,10565,948,5833,17246,2242,130006000008,Appling County
GA@0103@602,Atkinson County,0103,602,Atkinson County High School,,,,,,,,High,0.802061856,389,,216.814606742,38593,512.123595506,91158,GA,,,,,,,,,,,,,,,,,,,,,54,335,485,SY16-17,High,145 Rebel Ln,Pearson,31642-5535,N,N,Y,N,178,178,4049,34115,4478,16341,77614,13544,130009000015,Atkinson County
GA@0187@602,Atkinson County,0187,602,Willacoochee Elementary School,,,,,,,,Primary,0.899441341,161,,129.269662921,23010,167.617977528,29836,GA,,,,,,,,,,,,,,,,,,,,,14,147,179,SY16-17,Elementary,430 Vickers St S,Willacoochee,31650-2313,N,N,Y,N,178,178,1496,21689,1321,3500,27403,2433,130009001965,Atkinson County
GA@0190@602,Atkinson County,0190,602,Pearson Elementary School,,,,,,,,Primary,0.858319605,521,,382.146067416,68022,548.207865169,97581,GA,,,,,,,,,,,,,,,,,,,,,58,463,607,SY16-17,Elementary,563 King St N,Pearson,31642-7444,N,N,Y,N,178,178,8320,61304,6718,16151,87232,10349,130009000013,Atkinson County
GA@0102@603,Bacon County,0102,603,Bacon County Primary School,,,,,,,,Primary,0.864979382,414,,321.954022989,56020,437.614942529,76145,GA,,,,,,,,,,,,,,,,,,,,,0,414,479,SY16-17,Elementary,251 Cumberland Rd,Alma,31510-1680,Y,N,N,N,174,174,8750,56020,0,11886,76145,0,130015000153,Bacon County
GA@0302@603,Bacon County,0302,603,Bacon County High School,,,,,,,,High,0.555357143,311,,200.045977011,34808,461.902298851,80371,GA,,,,,,,,,,,,,,,,,,,,,38,273,560,SY16-17,High,1190 US Highway 1 S,Alma,31510-3737,N,N,Y,N,174,174,6124,32300,2508,31617,71782,8589,130015002357,Bacon County
GA@3050@603,Bacon County,3050,603,Bacon County Elementary School,,,,,,,,Primary,0.864930233,443,,273.212643678,47539,400.775862069,69735,GA,,,,,,,,,,,,,,,,,,,,,0,443,513,SY16-17,Elementary,523 E 16th St,Alma,31510-3013,Y,N,N,N,174,174,7418,47539,0,10890,69735,0,130015000151,Bacon County
GA@0105@604,Baker County,0105,604,Baker County K12 School,,,,,,,,Other,1,281,,174.932584270,31138,270.449438202,48140,GA,,,,,,,,,,,,,,,,,,,,,0,281,281,SY16-17,PreK 12 / Other,260 Ga Highway 37 Newton,Newton,39870-8212,Y,N,N,N,178,178,0,31138,0,0,48140,0,130018001867,Baker County
GA@0100@605,Baldwin County,0100,605,Oak Hill MS,,,,,,,,Middle,0.897905759,1029,,572.826815642,102536,740.502793296,132550,GA,,,,,,,,,,,,,,,,,,,,,106,923,1146,SY16-17,Middle,356 Blandy Rd Milledgeville,Milledgeville,31061-8927,N,N,Y,N,179,179,11394,93536,9000,24687,121073,11477,130021002347,Baldwin County
GA@0104@605,Baldwin County,0104,605,Eagle Ridge Elementary School,,,,,,,,Primary,0.903794038,667,,607.424581006,108729,655.072625698,117258,GA,,,,,,,,,,,,,,,,,,,,,44,623,738,SY16-17,Elementary,220 N Abc Dr,Milledgeville,31061-1500,N,N,Y,N,179,179,6695,104112,4617,9918,110009,7249,130021003283,Baldwin County
GA@0189@605,Baldwin County,0189,605,Baldwin High School,,,,,,,,High,0.753184713,946,,700.340782123,125361,928.709497207,166239,GA,,,,,,,,,,,,,,,,,,,,,103,843,1256,SY16-17,High,155 Ga Highway 49 W,Milledgeville,31061-3600,N,N,Y,N,179,179,21024,115183,10178,45902,150998,15241,130021000158,Baldwin County
GA@0194@605,Baldwin County,0194,605,Midway Elementary School,,,,,,,,Primary,0.909604520,483,,313.223463687,56067,419.340782123,75062,GA,,,,,,,,,,,,,,,,,,,,,40,443,531,SY16-17,Elementary,101 Carl Vinson Rd SE,Milledgeville,31061-9781,N,N,Y,N,179,179,3770,53793,2274,9947,70130,4932,130021000224,Baldwin County
GA@0195@605,Baldwin County,0195,605,Blandy Hills Elementary School,,,,,,,,Primary,0.837037037,565,,288.039106145,51559,497.256983240,89009,GA,,,,,,,,,,,,,,,,,,,,,50,515,675,SY16-17,Elementary,375 Blandy Rd Milledgeville,Milledgeville,31061-8926,N,N,Y,N,179,179,6048,49140,2419,15584,81479,7530,130021000781,Baldwin County
GA@0199@605,Baldwin County,0199,605,Creekside Elementary School,,,,,,,,Primary,0.712656784,625,,585.614525140,104825,509.016759777,91114,GA,,,,,,,,,,,,,,,,,,,,,78,547,877,SY16-17,Elementary,372 Blandy Rd Milledgeville,Milledgeville,31061-8927,N,N,Y,N,179,179,15251,94377,10448,29727,80358,10756,130021002291,Baldwin County
GA@6104@605,Baldwin County,6104,605,Baldwin Child & Family Development Center,,,,,,,,Other,,,,243.128491620,43520,248.541899441,44489,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,PreK 12 / Other,100 Abc Dr,Milledgeville,31061-4906,N,N,Y,N,179,179,1766,42071,1449,1757,43010,1479,,Baldwin County
GA@0105@606,Banks County,0105,606,Banks County Middle School,,,,,,,,Middle,0.598705502,370,,203.854748603,36490,292.273743017,52317,GA,,,,,,,,,,,,,,,,,,,,,47,323,618,SY16-17,Middle,712 Thompson St,Homer,30547-3116,N,,N,,179,179,5855,32847,3643,15952,46734,5583,130024002015,Banks County
GA@0107@606,Banks County,0107,606,Banks County Elementary School,,,,,,,,Primary,0.682316119,436,,205.692737430,36819,380.910614525,68183,GA,,,,,,,,,,,,,,,,,,,,,55,381,639,SY16-17,Elementary,180 Highway 51 S,Homer,30547-2529,N,,N,,179,179,3826,33866,2953,14982,60244,7939,130024003545,Banks County
GA@0199@606,Banks County,0199,606,Banks County High School,,,,,,,,High,0.560344828,520,,166.016759777,29717,405.061452514,72506,GA,,,,,,,,,,,,,,,,,,,,,105,415,928,SY16-17,High,1486A Historic Homer Hwy,Homer,30547-3112,N,,N,,179,179,2625,26632,3085,23028,61838,10668,130024000169,Banks County
GA@0205@606,Banks County,0205,606,Banks County Primary School,,,,,,,,Primary,0.624137931,362,,230.206703911,41207,299.229050279,53562,GA,,,,,,,,,,,,,,,,,,,,,53,309,580,SY16-17,Elementary,266 Highway 51 S,Homer,30547-2514,N,,N,,179,179,11216,36081,5126,18051,46082,7480,130024000170,Banks County
GA@0101@607,Barrow County,0101,607,Apalachee High School,,,,,,,,High,0.508551881,892,,710.369318182,125025,636.244318182,111979,GA,,,,,,,,,,,,,,,,,,,,,176,716,1754,SY16-17,High,940 Haymon Morris Rd,Winder,30680-7889,N,N,Y,N,176,176,64457,105913,19112,58016,94271,17708,130029002350,Barrow County
GA@0105@607,Barrow County,0105,607,County Line Elementary School,,,,,,,,Primary,0.720818291,599,,556,97856,517.494318182,91079,GA,,,,,,,,,,,,,,,,,,,,,68,531,831,SY16-17,Elementary,334 Rockwell Church Rd Winder,Winder,30680-2923,N,N,Y,N,176,176,51316,82642,15214,28427,81007,10072,130029000174,Barrow County
GA@0106@607,Barrow County,0106,607,Haymon-Morris Middle School,,,,,,,,Middle,0.507170795,389,,195.147727273,34346,352.1875,61985,GA,,,,,,,,,,,,,,,,,,,,,80,309,767,SY16-17,Middle,1008 Haymon Morris Rd,Winder,30680-7840,N,N,Y,N,176,176,18010,29006,5340,40822,50443,11542,130029003285,Barrow County
GA@0113@607,Barrow County,0113,607,Snodon Preparatory School,,,,,,,,High,,,,,0,,0,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,High,54 Star St W,Bethlehem,30620-2203,N,N,Y,N,0,0,0,0,0,0,0,0,130029004043,Barrow County
GA@0114@607,Barrow County,0114,607,Bear Creek Middle School,,,,,,,,Middle,0.574390244,471,,200.4375,35277,411.443181818,72414,GA,,,,,,,,,,,,,,,,,,,,,91,380,820,SY16-17,Middle,228 Jefferson St,Statham,30666-1707,N,N,Y,N,176,176,18497,29793,5484,34708,60970,11444,130029000175,Barrow County
GA@0189@607,Barrow County,0189,607,Kennedy Elementary School,,,,,,,,Primary,0.742281879,553,,411.25,72380,481.301136364,84709,GA,,,,,,,,,,,,,,,,,,,,,99,454,745,SY16-17,Elementary,200 Matthews School Rd,Winder,30680-3984,N,N,Y,N,176,176,37956,61127,11253,25901,71630,13079,130029002016,Barrow County
GA@0193@607,Barrow County,0193,607,Bramlett Elementary School,,,,,,,,Primary,0.416193182,293,,254.732954545,44833,245.426136364,43195,GA,,,,,,,,,,,,,,,,,,,,,54,239,704,SY16-17,Elementary,622 Freeman Brock Rd,Auburn,30011-2610,N,N,Y,N,176,176,23510,37863,6970,40006,36761,6434,130029000134,Barrow County
GA@0198@607,Barrow County,0198,607,Westside Middle School,,,,,,,,Middle,0.648493544,452,,389.340909091,68524,426.6875,75097,GA,,,,,,,,,,,,,,,,,,,,,69,383,697,SY16-17,Middle,240 Matthews School Rd,Winder,30680-3984,N,N,Y,N,176,176,35931,57870,10654,30191,64164,10933,130029001913,Barrow County
GA@0205@607,Barrow County,0205,607,Bethlehem Elementary School,,,,,,,,Primary,0.611034483,443,,408.346590909,71869,411.25,72380,GA,,,,,,,,,,,,,,,,,,,,,70,373,725,SY16-17,Elementary,47 McElhannon Rd Bethlehem,Bethlehem,30620-2717,N,N,Y,N,176,176,37689,60694,11175,33046,62545,9835,130029000176,Barrow County
GA@0289@607,Barrow County,0289,607,Russell Middle School,,,,,,,,Middle,0.547305389,457,,225.630681818,39711,395.977272727,69692,GA,,,,,,,,,,,,,,,,,,,,,71,386,835,SY16-17,Middle,364 W Candler St,Winder,30680,N,N,Y,N,176,176,20824,33536,6175,38670,58950,10742,130029002017,Barrow County
GA@0298@607,Barrow County,0298,607,Yargo Elementary School,,,,,,,,Primary,0.524344569,420,,463.517045455,81579,392.255681818,69037,GA,,,,,,,,,,,,,,,,,,,,,104,316,801,SY16-17,Elementary,1000 Haymon Morris Rd,Winder,30680-7840,N,N,Y,N,176,176,42778,68895,12684,40362,54935,14102,130029002293,Barrow County
GA@1050@607,Barrow County,1050,607,Auburn Elementary School,,,,,,,,Primary,0.755186722,546,,367.352272727,64654,437.096590909,76929,GA,,,,,,,,,,,,,,,,,,,,,106,440,723,SY16-17,Elementary,1334 6th Ave,Auburn,30011-3281,N,N,Y,N,176,176,33906,54601,10053,20459,63418,13511,130029000178,Barrow County
GA@3052@607,Barrow County,3052,607,Winder-Barrow High School,,,,,,,,High,0.492871690,968,,509.1875,89617,654.267045455,115151,GA,,,,,,,,,,,,,,,,,,,,,177,791,1964,SY16-17,High,272 N 5th Ave,Winder,30680-4501,N,N,Y,N,176,176,45784,76040,13577,60437,97647,17504,130029000173,Barrow County
GA@4050@607,Barrow County,4050,607,Holsenbeck Elementary School,,,,,,,,Primary,0.649651972,560,,485.164772727,85389,497.8125,87615,GA,,,,,,,,,,,,,,,,,,,,,67,493,862,SY16-17,Elementary,445 Holsenbeck School Rd,Winder,30680-3749,N,N,Y,N,176,176,43204,72578,12811,31024,77713,9902,130029000172,Barrow County
GA@5050@607,Barrow County,5050,607,Statham Elementary School,,,,,,,,Primary,0.609865471,544,,534.636363636,94096,442.579545455,77894,GA,,,,,,,,,,,,,,,,,,,,,106,438,892,SY16-17,Elementary,1970 Broad St,Statham,30666-1700,N,N,Y,N,176,176,49342,79465,14631,33569,64740,13154,130029000171,Barrow County
GA@6900@607,Barrow County,6900,607,Sims Academy of Innovation and Technology Program,,,,,,,,High,,,,91.150289017,15769,112.798850575,19627,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,High,985 Austin Rd,Winder,30680-4704,N,N,Y,N,174,173,8265,13316,2453,12507,15160,4467,,Barrow County
GA@0101@608,Bartow County,0101,608,Woodland Middle School at Euharlee,,,,,,,,Middle,0.515345269,403,,170.396648045,30501,321.547486034,57557,GA,,,,,,,,,,,,,,,,,,,,,81,322,782,SY16-17,Middle,1061 Euharlee Rd,Euharlee,30145-2807,N,N,Y,N,179,179,13259,26868,3633,30385,47206,10351,130033002294,Bartow County
GA@0104@608,Bartow County,0104,608,Clear Creek Elementary School,,,,,,,,Primary,0.536764706,292,,120.787709497,21621,244.703910615,43802,GA,,,,,,,,,,,,,,,,,,,,,57,235,544,SY16-17,Elementary,50 Pleasant Valley Rd Cartersville,Cartersville,30121-4337,N,N,Y,N,179,179,13709,18018,3603,18887,36316,7486,130033003287,Bartow County
GA@0105@608,Bartow County,0105,608,Adairsville High School,,,,,,,,High,0.453237410,441,,115.837988827,20735,286.335195531,51254,GA,,,,,,,,,,,,,,,,,,,,,90,351,973,SY16-17,High,519 Old Highway 41 Adairsville,Adairsville,30103-5346,N,N,Y,N,179,179,12494,16448,4287,26889,42112,9142,130033002352,Bartow County
GA@0106@608,Bartow County,0106,608,Pine Log Elementary,,,,,,,,Primary,0.602857143,211,,123.072625698,22030,196.765363128,35221,GA,,,,,,,,,,,,,,,,,,,,,41,170,350,SY16-17,Elementary,1095 Cass Pine Log Rd,Rydal,30171-1407,N,N,Y,N,179,179,8484,17636,4394,14229,28997,6224,130033003586,Bartow County
GA@0107@608,Bartow County,0107,608,Euharlee Elementary School,,,,,,,,Primary,0.539256198,261,,166.754189944,29849,238.938547486,42770,GA,,,,,,,,,,,,,,,,,,,,,57,204,484,SY16-17,Elementary,1058 Euharlee Rd,Euharlee,30145-2806,N,N,Y,N,179,179,16938,24796,5053,17952,34522,8248,130033002464,Bartow County
GA@0114@608,Bartow County,0114,608,Cass High School,,,,,,,,High,0.543959519,860,,160.592178771,28746,545.391061453,97625,GA,,,,,,,,,,,,,,,,,,,,,140,720,1581,SY16-17,High,1000 Colonel Way NE,White,30184-2619,N,N,Y,N,179,179,4837,25521,3225,33190,82904,14721,130033000181,Bartow County
GA@0115@608,Bartow County,0115,608,Cloverleaf Elementary,,,,,,,,Primary,0.684133916,470,,288.055865922,51562,413.737430168,74059,GA,,,,,,,,,,,,,,,,,,,,,55,415,687,SY16-17,Elementary,291 Highway 20 Spur,Cartersville,30121,N,N,Y,N,179,179,10188,46622,4940,17293,65645,8414,130033000180,Bartow County
GA@0175@608,Bartow County,0175,608,White Elementary School,,,,,,,,Primary,0.615789474,351,,222.821229050,39885,301.044692737,53887,GA,,,,,,,,,,,,,,,,,,,,,55,296,570,SY16-17,Elementary,505 Colonel Way,White,30184-2614,N,N,Y,N,179,179,7430,33357,6528,17945,46274,7613,130033000186,Bartow County
GA@0177@608,Bartow County,0177,608,Adairsville Elementary School,,,,,,,,Primary,0.547799697,361,,223.921787709,40082,306.005586592,54775,GA,,,,,,,,,,,,,,,,,,,,,70,291,659,SY16-17,Elementary,118 N Franklin St,Adairsville,30103,N,N,Y,N,179,179,16215,32483,7599,19851,45378,9397,130033000185,Bartow County
GA@0186@608,Bartow County,0186,608,Mission Road Elementary School,,,,,,,,Primary,0.559734513,253,,152.994413408,27386,220.625698324,39492,GA,,,,,,,,,,,,,,,,,,,,,53,200,452,SY16-17,Elementary,1100 Mission Rd Cartersville,Cartersville,30120-5779,N,N,Y,N,179,179,9475,23590,3796,16199,32500,6992,130033001940,Bartow County
GA@0190@608,Bartow County,0190,608,South Central Middle School,,,,,,,,Middle,0.723004695,462,,145.100558659,25973,365.910614525,65498,GA,,,,,,,,,,,,,,,,,,,,,73,389,639,SY16-17,Middle,224 Old Alabama Rd SE,Emerson,30137-2910,N,N,Y,N,179,179,5282,23942,2031,13312,56046,9452,130033002060,Bartow County
GA@0195@608,Bartow County,0195,608,Cass Middle School,,,,,,,,Middle,0.602754237,569,,218.178770950,39054,471.525139665,84403,GA,,,,,,,,,,,,,,,,,,,,,74,495,944,SY16-17,Middle,195 Fire Tower Rd Cartersville,Cartersville,30120-4648,N,N,Y,N,179,179,7772,34557,4497,30375,74200,10203,130033001868,Bartow County
GA@0196@608,Bartow County,0196,608,Allatoona Elementary School,,,,,,,,Primary,0.799031477,330,,179.932960894,32208,293.698324022,52572,GA,,,,,,,,,,,,,,,,,,,,,34,296,413,SY16-17,Elementary,4150 New Hope Church Rd SE,Acworth,30102-2726,N,N,Y,N,179,179,5594,29826,2382,6099,47918,4654,130033001078,Bartow County
GA@0198@608,Bartow County,0198,608,Woodland High School,,,,,,,,High,0.481550969,770,,221.178770950,39591,506.519553073,90667,GA,,,,,,,,,,,,,,,,,,,,,146,624,1599,SY16-17,High,800 Old Alabama Rd SE,Cartersville,30120-6883,N,N,Y,N,179,179,17294,33277,6314,44691,74965,15702,130033001914,Bartow County
GA@0296@608,Bartow County,0296,608,Kingston Elementary School,,,,,,,,Primary,0.818947368,389,,234.765363128,42023,348.536312849,62388,GA,,,,,,,,,,,,,,,,,,,,,59,330,475,SY16-17,Elementary,240 Hardin Bridge Rd,Kingston,30145-2668,N,N,Y,N,179,179,6057,37791,4232,8395,54113,8275,130033000189,Bartow County
GA@0301@608,Bartow County,0301,608,Adairsville Middle School,,,,,,,,Middle,0.542328042,410,,109.435754190,19589,327.988826816,58710,GA,,,,,,,,,,,,,,,,,,,,,88,322,756,SY16-17,Middle,485 Old Highway 41 Adairsville,Adairsville,30103-5387,N,N,Y,N,179,179,7543,16659,2930,26397,46987,11723,130033002351,Bartow County
GA@0377@608,Bartow County,0377,608,Hamilton Crossing Elementary School,,,,,,,,Primary,0.542694497,286,,141.905027933,25401,258.307262570,46237,GA,,,,,,,,,,,,,,,,,,,,,32,254,527,SY16-17,Elementary,116 Hamilton Crossing Rd Cartersville,Cartersville,30120-4884,N,N,Y,N,179,179,11413,22898,2503,17169,41326,4911,130033000183,Bartow County
GA@0396@608,Bartow County,0396,608,Taylorsville Elementary School,,,,,,,,Primary,0.577380952,291,,141.256983240,25285,240.910614525,43123,GA,,,,,,,,,,,,,,,,,,,,,59,232,504,SY16-17,Elementary,1502 Old Alabama Rd,Taylorsville,30178-1505,N,N,Y,N,179,179,10530,21382,3903,20116,35178,7945,130033000187,Bartow County
GA@2052@608,Bartow County,2052,608,Emerson Elementary School,,,,,,,,Primary,0.758354756,295,,163.726256983,29307,261.983240223,46895,GA,,,,,,,,,,,,,,,,,,,,,33,262,389,SY16-17,Elementary,220 Old Alabama Rd SE,Emerson,30137-2910,N,N,Y,N,179,179,7464,27285,2022,8831,42079,4816,130033000179,Bartow County
GA@0111@609,Ben Hill County,0111,609,Ben Hill Elementary School,,,,,,,,Primary,0.984997079,770,,222.773684211,42327,585.7,111283,GA,,,,,,,,,,,,,,,,,,,,,0,770,782,SY16-17,Elementary,328 Lobinger Ave,Fitzgerald,31750-8124,Y,N,N,N,190,190,644,42327,0,1695,111283,0,130036000190,Ben Hill County
GA@0196@609,Ben Hill County,0196,609,Ben Hill County Primary School,,,,,,,,Primary,0.984999222,778,,321.275280899,57187,604.617977528,107622,GA,,,,,,,,,,,,,,,,,,,,,0,778,790,SY16-17,Elementary,221 Jc Hunter Rd,Fitzgerald,31750-6924,Y,N,N,N,178,178,872,57187,0,1639,107622,0,130036002148,Ben Hill County
GA@0291@609,Ben Hill County,0291,609,Fitzgerald High School,,,,,,,,High,0.984996355,819,,164.329896907,31880,501.515463918,97294,GA,,,,,,,,,,,,,,,,,,,,,0,819,831,SY16-17,High,601 W Cypress St,Fitzgerald,31750-3265,Y,N,N,N,194,194,486,31880,0,1482,97294,0,130036000931,Ben Hill County
GA@0296@609,Ben Hill County,0296,609,Ben Hill County Middle School,,,,,,,,Middle,0.985003946,650,,178.849740933,34518,504.373056995,97344,GA,,,,,,,,,,,,,,,,,,,,,0,650,660,SY16-17,Middle,134 Jc Hunter Rd,Fitzgerald,31750-6901,Y,N,N,N,193,193,524,34518,0,1482,97344,0,130036002149,Ben Hill County
GA@6196@609,Ben Hill County,6196,609,PreK Center,,,,,,,,Other,0.985008372,,,165.747191011,29503,142.112359551,25296,GA,,,,,,,,,,,,,,,,,,,,,,,,SY16-17,PreK 12 / Other,406 W Suwanee St,Fitzgerald,31750-2048,Y,N,N,N,178,178,449,29503,0,385,25296,0,,Ben Hill County
GA@0101@610,Berrien County,0101,610,Berrien High School,,,,,,,,High,0.837371505,666,,199.893854749,35781,486.938547486,87162,GA,,,,,,,,,,,,,,,,,,,,,0,666,797,SY16-17,High,500 E Smith Ave,Nashville,31639-1258,Y,N,N,N,179,179,6871,35781,0,16928,87162,0,130039000192,Berrien County
GA@0194@610,Berrien County,0194,610,Berrien Middle School,,,,,,,,Middle,0.835102306,615,,126.675977654,22675,444.391061453,79546,GA,,,,,,,,,,,,,,,,,,,,,0,615,736,SY16-17,Middle,800 Tifton Hwy,Nashville,31639-8704,Y,N,N,N,179,179,4473,22675,0,15707,79546,0,130039000228,Berrien County
GA@0195@610,Berrien County,0195,610,Berrien Elementary School,,,,,,,,Primary,0.835406957,616,,223.340782123,39978,484.648044693,86752,GA,,,,,,,,,,,,,,,,,,,,,0,616,738,SY16-17,Elementary,802 Middle School Cir,Nashville,31639-5656,Y,N,N,N,179,179,7862,39978,0,17092,86752,0,130039000787,Berrien County
GA@5050@610,Berrien County,5050,610,Berrien Primary School,,,,,,,,Primary,0.841726679,574,,438.949720670,78572,560.251396648,100285,GA,,,,,,,,,,,,,,,,,,,,,0,574,688,SY16-17,Elementary,1427 N Davis St,Nashville,31639-3926,Y,N,N,N,179,179,14711,78572,0,18857,100285,0,130039000195,Berrien County
GA@0103@611,Bibb County,0103,611,Skyview Elementary School,,,,,,,,Primary,0.991004872,450,,220.178770950,39412,377.290502793,67535,GA,,,,,,,,,,,,,,,,,,,,,0,450,454,SY16-17,Elementary,5700 Fulton Mill Rd,Lizella,31052-5112,Y,N,N,N,179,179,357,39412,0,613,67535,0,130042002473,Bibb County
GA@0104@611,Bibb County,0104,611,Burdell Elementary School,,,,,,,,Primary,0.991012148,486,,448.061452514,80203,450.284916201,80601,GA,,,,,,,,,,,,,,,,,,,,,0,486,490,SY16-17,Elementary,972 Fort Hill St,Macon,31217-6404,Y,N,N,N,179,179,727,80203,0,731,80601,0,130042002604,Bibb County
GA@0105@611,Bibb County,0105,611,Howard High School,,,,,,,,High,0.990992871,1245,,279,49941,795.977653631,142480,GA,,,,,,,,,,,,,,,,,,,,,0,1245,1256,SY16-17,High,6400 Forsyth Rd,Macon,31210-1424,Y,N,N,N,179,179,452,49941,0,1295,142480,0,130042003726,Bibb County
GA@0108@611,Bibb County,0108,611,Ballard Hudson Middle School,,,,,,,,Middle,0.991012469,749,,321.793296089,57601,615.391061453,110155,GA,,,,,,,,,,,,,,,,,,,,,0,749,756,SY16-17,Middle,1070 Anthony Rd,Macon,31204-6210,Y,N,N,N,179,179,523,57601,0,999,110155,0,130042003667,Bibb County
GA@0109@611,Bibb County,0109,611,Bruce Elementary School,,,,,,,,Primary,0.990999973,441,,259.162011173,46390,410.916201117,73554,GA,,,,,,,,,,,,,,,,,,,,,0,441,445,SY16-17,Elementary,3660 Houston Ave,Macon,31206-2414,Y,N,N,N,179,179,420,46390,0,668,73554,0,130042003744,Bibb County
