Claim Year,Claim Month,Street Address-Line 1,Zip Code,Operating Days-Lunch Only,Claim Date,County,ISP,School Level-Original,State-Physical,City,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free,Enrollment-Total,Enrollment-Free,Operating Days,School Name,School ID,District ID,District Name,CEP (Y/N),Lunch Meals-Reduced,Lunch Meals-Free,Lunch Meals-Paid,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,Street Address-Line 2,NCES ID,Enrollment-Reduced,Enrollment-Paid
2019,03,805 Long Hollow PIKE,37066,16,3/1/2019,,,"K,1,2,3,4,5",TN,Gallatin,215,646,2136,578,266,16,Howard Elementary,0050,00830,Sumner County,,481,3411,2178,,,,,,,,,16,,,,,,,,,TN,3892,243.25,2351,146.9375,TN@0050@00830,SY18-19,,301,,Primary,,,,,,,,,470402001663,35,277
2019,03,2101 New Hope RD,37075,16,3/1/2019,,,"6,7,8",TN,Hendersonville,88,239,537,641,122,16,T. W. Hunter Middle,0051,00830,Sumner County,,271,1376,2845,,,,,,,,,16,,,,,,,,,TN,1647,102.9375,625,39.0625,TN@0051@00830,SY18-19,,147,,Middle,,,,,,,,,470402001664,25,494
2019,03,505  Indian  Lake RD,37075,16,3/1/2019,,,"K,1,2,3,4,5",TN,Hendersonville,,,,582,34,16,Indian Lake Elementary,0052,00830,Sumner County,,87,353,4163,,,,,,,,,16,,,,,,,,,TN,440,27.5,,,TN@0052@00830,SY18-19,,44,,Primary,,,,,,,,,470402001864,10,538
2019,03,128  Township  DR,37075,16,3/1/2019,,,"K,1,2,3,4,5,6,7,8,9,10,11,12",TN,Hendersonville,,,,649,16,16,Merrol Hyde Magnet,0053,00830,Sumner County,,19,126,2324,,,,,,,,,16,,,,,,,,,TN,145,9.0625,,,TN@0053@00830,SY18-19,,22,,Other,,,,,,,,,470402001665,6,627
2019,03,922 South Broadway,37148,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Portland,400,288,2287,484,269,16,J.W. Wiseman Elementary,0054,00830,Sumner County,,608,3379,916,,,,,,,,,16,,,,,,,,,TN,3987,249.1875,2687,167.9375,TN@0054@00830,SY18-19,,318,,Primary,,,,,,,,,470402000975,49,166
2019,03,204  Dolphus  DR,37075,16,3/1/2019,,,"K,1,2,3,4,5",TN,Hendersonville,99,361,518,325,98,16,Lakeside Park Elementary,0055,00830,Sumner County,,280,1102,1527,,,,,,,,,16,,,,,,,,,TN,1382,86.375,617,38.5625,TN@0055@00830,SY18-19,,124,,Primary,,,,,,,,,470402001666,26,201
2019,03,281 Big Station Camp BLVD,37066,16,3/1/2019,,,"6,7,8",TN,Gallatin,104,487,411,949,86,16,Station Camp Middle,0056,00830,Sumner County,,284,983,4536,,,,,,,,,16,,,,,,,,,TN,1267,79.1875,515,32.1875,TN@0056@00830,SY18-19,,108,,Middle,,,,,,,,,470402002048,22,841
2019,03,1040  Madison  Creek RD,37072,16,3/1/2019,,,"K,1,2,3,4,5",TN,Goodlettsville,123,289,630,656,122,16,Madison Creek Elementary,0057,00830,Sumner County,,340,1397,3388,,,,,,,,,16,,,,,,,,,TN,1737,108.5625,753,47.0625,TN@0057@00830,SY18-19,,152,,Primary,,,,,,,,,470402000978,30,504
2019,03,1248  Louisville  HWY,37072,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Goodlettsville,207,126,1504,268,181,16,Millersville Elementary,0060,00830,Sumner County,,341,2409,464,,,,,,,,,16,,,,,,,,,TN,2750,171.875,1711,106.9375,TN@0060@00830,SY18-19,,207,,Primary,,,,,,,,,470402001667,26,61
2019,03,138 Indian Lake RD,37075,16,3/1/2019,,,"K,1,2,3,4,5",TN,Hendersonville,213,436,934,554,140,16,Nannie Berry Elementary,0065,00830,Sumner County,,373,1717,2503,,,,,,,,,16,,,,,,,,,TN,2090,130.625,1147,71.6875,TN@0065@00830,SY18-19,,172,,Primary,,,,,,,,,470402001668,32,382
2019,03,300  Gibson  ST,37148,16,3/1/2019,,,"K,1,2,3,4,5",TN,Portland,310,243,1677,403,178,16,Watt Hardison Elementary,0070,00830,Sumner County,,579,2287,1163,,,,,,,,,16,,,,,,,,,TN,2866,179.125,1987,124.1875,TN@0070@00830,SY18-19,,231,,Primary,,,,,,,,,470402001865,53,172
2019,03,1485 North Sumner RD,37022,16,3/1/2019,,,"K,1,2,3,4,5",TN,Bethpage,174,211,663,207,85,16,North Sumner Elementary,0075,00830,Sumner County,,316,1092,772,,,,,,,,,16,,,,,,,,,TN,1408,88,837,52.3125,TN@0075@00830,SY18-19,,110,,Primary,,,,,,,,,470402001670,25,97
2019,03,3323  Highway  76,37048,16,3/1/2019,,,"K,1,2,3,4,5",TN,Cottontown,43,136,509,137,59,16,Oakmont Elementary,0080,00830,Sumner County,,172,773,484,,,,,,,,,16,,,,,,,,,TN,945,59.0625,552,34.5,TN@0080@00830,SY18-19,,73,,Primary,,,,,,,,,470402001671,14,64
2019,03,600  College  ST,37148,16,3/1/2019,,,"9,10,11,12",TN,Portland,252,281,2347,951,385,16,Portland Senior High,0085,00830,Sumner County,,752,4045,2088,,,,,,,,,16,,,,,,,,,TN,4797,299.8125,2599,162.4375,TN@0085@00830,SY18-19,,459,,High,,,,,,,,,470402001672,74,492
2019,03,604 South Broadway,37148,16,3/1/2019,,,"6,7,8",TN,Portland,130,309,1792,392,207,16,Portland East Middle,0090,00830,Sumner County,,326,2673,993,,,,,,,,,16,,,,,,,,,TN,2999,187.4375,1922,120.125,TN@0090@00830,SY18-19,,237,,Middle,,,,,,,,,470402001673,30,155
2019,03,695 E Main St RD,37066,18.5,3/1/2019,,,,TN,Gallatin,,,,,,,E. B. Wilson,0093,00830,Sumner County,,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0093@00830,SY18-19,,,,,,,,,,,,,470402000863,,
2019,03,211 Fountain Head RD,37148,16,3/1/2019,,,"K,1,2,3,4,5",TN,Portland,151,347,998,244,105,16,Clyde Riggs Elementary,0095,00830,Sumner County,,216,1347,899,,,,,,,,,16,,,,,,,,,TN,1563,97.6875,1149,71.8125,TN@0095@00830,SY18-19,,122,,Primary,,,,,,,,,470402001674,17,122
2019,03,240 Albert Gallatin BLVD,37066,16,3/1/2019,,,"6,7,8",TN,Gallatin,170,261,1598,649,324,16,Joseph Shafer Middle,0097,00830,Sumner County,,476,4178,2093,,,,,,,,,16,,,,,,,,,TN,4654,290.875,1768,110.5,TN@0097@00830,SY18-19,,367,,Middle,,,,,,,,,470402001213,43,282
2019,03,350  Hancock  ST,37066,16,3/1/2019,,,"6,7,8",TN,Gallatin,154,162,1958,788,471,16,Rucker Stewart Middle,0100,00830,Sumner County,,442,5630,1974,,,,,,,,,16,,,,,,,,,TN,6072,379.5,2112,132,TN@0100@00830,SY18-19,,514,,Middle,,,,,,,,,470402001677,43,274
2019,03,1020 Bison TRL,37066,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Gallatin,67,1766,499,1056,103,16,Station Camp Elementary,0101,00830,Sumner County,,262,1026,5836,,,,,,,,,16,,,,,,,,,TN,1288,80.5,566,35.375,TN@0101@00830,SY18-19,,125,,Primary,,,,,,,,,470402002155,22,931
2019,03,1040 Bison TRL,37066,16,3/1/2019,,,"9,10,11,12",TN,Gallatin,127,501,835,1357,146,16,Station Camp High School,0102,00830,Sumner County,,350,1122,2936,,,,,,,,,16,,,,,,,,,TN,1472,92,962,60.125,TN@0102@00830,SY18-19,,184,,High,,,,,,,,,470402001943,38,1173
2019,03,1030 Union School RD,37066,16,3/1/2019,,,"K,1,2,3,4,5",TN,Gallatin,458,603,3253,683,398,16,Benny Bills Elementary,0104,00830,Sumner County,,659,5381,2133,,,,,,,,,16,,,,,,,,,TN,6040,377.5,3711,231.9375,TN@0104@00830,SY18-19,,454,,Primary,,,,,,,,,470402001944,56,229
2019,03,516  Carson  ST,37066,16,3/1/2019,,,"K,1,2,3,4,5",TN,Gallatin,105,501,350,555,75,16,Union Year Round,0105,00830,Sumner County,,280,880,3395,,,,,,,,,16,,,,,,,,,TN,1160,72.5,455,28.4375,TN@0105@00830,SY18-19,,98,,Primary,,,,,,,,,470402001676,23,457
2019,03,487 A. Walton Ferry RD,37075,16,3/1/2019,,,"6,7,8",TN,Hendersonville,80,338,676,465,150,16,V. G. Hawkins Middle,0107,00830,Sumner County,,282,1859,2121,,,,,,,,,16,,,,,,,,,TN,2141,133.8125,756,47.25,TN@0107@00830,SY18-19,,173,,Middle,,,,,,,,,470402001678,23,292
2019,03,780  Hart  ST,37066,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Gallatin,404,509,5159,685,509,16,Vena Stuart Elementary,0109,00830,Sumner County,,654,6885,1086,,,,,,,,,16,,,,,,,,,TN,7539,471.1875,5563,347.6875,TN@0109@00830,SY18-19,,562,,Primary,,,,,,,,,470402001215,53,123
2019,03,455 North Boyers,37066,16,3/1/2019,,,"5,6,7,8,9,10,11,12",TN,Gallatin,61,281,924,135,97,16,R. T. Fisher (Alternative School),0110,00830,Sumner County,,60,892,341,,,,,,,,,16,,,,,,,,,TN,952,59.5,985,61.5625,TN@0110@00830,SY18-19,,104,,Other,,,,,,,,,470402001225,7,31
2019,03,732 Walton Ferry RD,37075,16,3/1/2019,,,"K,1,2,3,4,5",TN,Hendersonville,229,426,1125,443,159,16,Walton Ferry Elementary,0112,00830,Sumner County,,408,1826,2094,,,,,,,,,16,,,,,,,,,TN,2234,139.625,1354,84.625,TN@0112@00830,SY18-19,,196,,Primary,,,,,,,,,470402001680,37,247
2019,03,140  Scotch  ST,37075,16,3/1/2019,,,"K,1,2,3,4,5",TN,Hendersonville,188,552,1501,381,193,16,Whitten Elementary,0113,00830,Sumner County,,279,2458,1697,,,,,,,,,16,,,,,,,,,TN,2737,171.0625,1689,105.5625,TN@0113@00830,SY18-19,,217,,Primary,,,,,,,,,470402001681,24,164
2019,03,4178 Hawkins DR,37186,16,3/1/2019,,,"K,1,2,3,4,5",TN,Westmoreland,195,261,2077,518,286,16,Westmoreland Elementary,0115,00830,Sumner County,,675,3806,1466,,,,,,,,,16,,,,,,,,,TN,4481,280.0625,2272,142,TN@0115@00830,SY18-19,,339,,Primary,,,,,,,,,470402001682,53,179
2019,03,4128 Hawkins DR,37186,16,3/1/2019,,,"6,7,8",TN,Westmoreland,184,298,1227,413,178,16,Westmoreland Middle,0117,00830,Sumner County,,492,2418,2070,,,,,,,,,16,,,,,,,,,TN,2910,181.875,1411,88.1875,TN@0117@00830,SY18-19,,216,,Middle,,,,,,,,,470402001989,38,197
2019,03,4300 Hawkins DR,37186,16,3/1/2019,,,"9,10,11,12",TN,Westmoreland,128,111,733,428,157,16,Westmoreland High School,0120,00830,Sumner County,,392,1728,1650,,,,,,,,,16,,,,,,,,,TN,2120,132.5,861,53.8125,TN@0120@00830,SY18-19,,197,,High,,,,,,,,,470402001683,40,231
2019,03,508 Tyree Springs RD,37188,16,3/1/2019,,,"9,10,11,12",TN,White House,179,366,920,765,193,16,White House Senior,0125,00830,Sumner County,,512,2092,2775,,,,,,,,,16,,,,,,,,,TN,2604,162.75,1099,68.6875,TN@0125@00830,SY18-19,,247,,High,,,,,,,,,470402001684,54,518
2019,03,2020 Highway 31 West,37188,16,3/1/2019,,,"5,6,7,8",TN,White House,321,965,1563,751,196,16,White House Middle,0130,00830,Sumner County,,692,2479,3804,,,,,,,,,16,,,,,,,,,TN,3171,198.1875,1884,117.75,TN@0130@00830,SY18-19,,253,,Middle,,,,,,,,,470402001685,57,498
2019,03,1338 Drakes Creek RD,37075,16,3/1/2019,,,"6,7,8",TN,Hendersonville,150,321,644,598,161,16,Knox Doss at Drakes Creek,0135,00830,Sumner County,,434,1765,2659,,,,,,,,,16,,,,,,,,,TN,2199,137.4375,794,49.625,TN@0135@00830,SY18-19,,198,,Middle,,,,,,,,,470402002203,37,400
2019,03,110 Nolan Private DR,37148,16,3/1/2019,,,"6,7,8",TN,Portland,321,396,1671,544,250,16,Portland West Middle,0140,00830,Sumner County,,792,3280,1985,,,,,,,,,16,,,,,,,,,TN,4072,254.5,1992,124.5,TN@0140@00830,SY18-19,,312,,Middle,,,,,,,,,470402002205,62,232
2019,03,115 South Palmer Chapel RD,37188,16,3/1/2019,,,"K,1,2,3,4",TN,White House,141,749,902,659,156,16,H.B. Williams Elementary,0150,00830,Sumner County,,407,1639,3002,,,,,,,,,16,,,,,,,,,TN,2046,127.875,1043,65.1875,TN@0150@00830,SY18-19,,193,,Primary,,,,,,,,,470402001945,37,466
2019,03,1098 Gateview DR,37148,16,3/1/2019,,,"K,1,2,3,4,5",TN,Portland,362,525,1630,518,226,16,Portland Gateview,0152,00830,Sumner County,,685,2696,1598,,,,,,,,,16,,,,,,,,,TN,3381,211.3125,1992,124.5,TN@0152@00830,SY18-19,,293,,Primary,,,,,,,,,470402002219,67,225
2019,03,1480 Nashville PIKE,37066,18.5,3/1/2019,,,,TN,Gallatin,,,,,,,Middle College High @ Volunteer State,0155,00830,Sumner County,,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0155@00830,SY18-19,,,,,,,,,,,,,470402002408,,
2019,03,1336 Drakes Creek RD,37075,16,3/1/2019,,,"K,1,2,3,4,5",TN,Hendersonville,120,605,342,571,61,16,Dr. William Burrus Elementary,0160,00830,Sumner County,,169,663,2961,,,,,,,,,16,,,,,,,,,TN,832,52,462,28.875,TN@0160@00830,SY18-19,,74,,Primary,,,,,,,,,470402002427,13,497
2019,03,604 South Broadway,37148,18.5,3/1/2019,,,,TN,Portland,,,,,,,Middle Technical College High,1010,00830,Sumner County,,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@1010@00830,SY18-19,,,,,,,,,,,,,470402002433,,
2019,03,474 Academic DR,38019,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Covington,336,544,2479,460,270,16,Austin Peay Elementary School,0002,00840,Tipton County,,476,3414,1307,,,,,,,,,16,,,,,,,,,TN,3890,243.125,2815,175.9375,TN@0002@00840,SY18-19,,315,,Primary,,,,,,,,,470408002094,45,145
2019,03,870 Rosemark RD,38004,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Atoka,388,1352,1743,856,230,16,Atoka Elementary School,0004,00840,Tipton County,,788,2582,3517,,,,,,,,,16,,,,,,,,,TN,3370,210.625,2131,133.1875,TN@0004@00840,SY18-19,,302,,Primary,,,,,,,,,470408002159,72,554
2019,03,1201 Old Highway 51 South,38011,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Brighton,642,1078,3365,732,396,16,Brighton Elementary,0007,00840,Tipton County,,898,4787,1874,,,,,,,,,16,,,,,,,,,TN,5685,355.3125,4007,250.4375,TN@0007@00840,SY18-19,,475,,Primary,,,,,,,,,470408001689,79,257
2019,03,8045 Hwy  51 South,38011,16,3/1/2019,,,"9,10,11,12",TN,Brighton,220,367,2286,1167,386,16,Brighton High School,0011,00840,Tipton County,,965,3870,3369,,,,,,,,,16,,,,,,,,,TN,4835,302.1875,2506,156.625,TN@0011@00840,SY18-19,,483,,High,,,,,,,,,470408000505,97,684
2019,03,7785  Hwy  51 South,38011,16,3/1/2019,,,"6,7,8",TN,Brighton,570,1066,3045,887,350,16,Brighton Middle School,0012,00840,Tipton County,,684,3565,2455,,,,,,,,,16,,,,,,,,,TN,4249,265.5625,3615,225.9375,TN@0012@00840,SY18-19,,424,,Middle,,,,,,,,,470408001228,74,463
2019,03,201 Mark A. Walker BLVD,38019,16,3/1/2019,,,"6,7,8",TN,Covington,284,299,3119,491,317,16,Crestview Middle School,0013,00840,Tipton County,,472,4025,1018,,,,,,,,,16,,,,,,,,,TN,4497,281.0625,3403,212.6875,TN@0013@00840,SY18-19,,362,,Middle,,,,,,,,,470408000043,45,129
2019,03,760 Bert Johnston AVE,38019,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Covington,267,132,3259,497,421,16,Covington Integrated Arts Academy,0014,00840,Tipton County,,568,5876,283,,,,,,,,,16,,,,,,,,,TN,6444,402.75,3526,220.375,TN@0014@00840,SY18-19,,462,,Other,,,,,,,,,470408002049,41,35
2019,03,803 South College,38019,16,3/1/2019,,,"9,10,11,12",TN,Covington,218,254,3614,784,510,16,Covington High School,0015,00840,Tipton County,,582,5476,1408,,,,,,,,,16,,,,,,,,,TN,6058,378.625,3832,239.5,TN@0015@00840,SY18-19,,579,,High,,,,,,,,,470408001692,69,205
2019,03,151 Mark A. Walker BLVD,38019,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Covington,259,487,5246,838,588,16,Crestview Elementary,0017,00840,Tipton County,,542,7592,1170,,,,,,,,,16,,,,,,,,,TN,8134,508.375,5505,344.0625,TN@0017@00840,SY18-19,,645,,Primary,,,,,,,,,470408001892,57,193
2019,03,5068 Drummonds RD,38023,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Drummonds,514,856,2912,672,361,16,Drummonds Elementary,0020,00840,Tipton County,,795,4201,1311,,,,,,,,,16,,,,,,,,,TN,4996,312.25,3426,214.125,TN@0020@00840,SY18-19,,439,,Primary,,,,,,,,,470408001693,78,233
2019,03,1200  McLaughlin  DR,38058,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Munford,702,704,2378,742,317,16,Munford Elementary,0045,00840,Tipton County,,1169,3463,1848,,,,,,,,,16,,,,,,,,,TN,4632,289.5,3080,192.5,TN@0045@00840,SY18-19,,418,,Primary,,,,,,,,,470408001699,101,324
2019,03,100  Education  AVE,38058,16,3/1/2019,,,"6,7,8",TN,Munford,447,665,2061,860,323,16,Munford Middle,0048,00840,Tipton County,,840,2965,1802,,,,,,,,,16,,,,,,,,,TN,3805,237.8125,2508,156.75,TN@0048@00840,SY18-19,,426,,Middle,,,,,,,,,470408000046,103,434
2019,03,1080  McLaughlin  DR,38058,16,3/1/2019,,,"9,10,11,12",TN,Munford,479,539,2187,1170,373,16,Munford High School,0050,00840,Tipton County,,1214,4156,3447,,,,,,,,,16,,,,,,,,,TN,5370,335.625,2666,166.625,TN@0050@00840,SY18-19,,512,,High,,,,,,,,,470408001700,139,658
2019,03,800 Bert Johnston AVE,38019,18.5,3/1/2019,,,,TN,Covington,,,,,,,Alternative Learning Center,0060,00840,Tipton County,,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0060@00840,SY18-19,,,,,,,,,,,,,470408010410,,
2019,03,115 Lock Six RD,37074,15,3/1/2019,,,"HS,PK,K,1,2,3,4,5",TN,Hartsville,0,1961,5624,611,453,15,Trousdale County Elementary,0005,00850,Trousdale County,Y,0,5624,1962,,,,,,,,,15,,,,,,,,,TN,5624,374.933333333,5624,374.933333333,TN@0005@00850,SY18-19,,453,0.741365674,Primary,,,,,,,,,470417001708,0,158
2019,03,262 Mc Murry Blvd West,37074,15,3/1/2019,,,"9,10,11,12",TN,Hartsville,0,1242,3560,357,265,15,Trousdale County High,0010,00850,Trousdale County,Y,0,3047,1063,,,,,,,,,15,,,,,,,,,TN,3047,203.133333333,3560,237.333333333,TN@0010@00850,SY18-19,,265,0.741362530,High,,,,,,,,,470417001709,0,92
2019,03,210 Damascus AVE,37074,15,3/1/2019,,,"6,7,8",TN,Hartsville,0,1199,3439,329,244,15,Jim Satterfield Middle School,0015,00850,Trousdale County,Y,0,3112,1085,,,,,,,,,15,,,,,,,,,TN,3112,207.466666667,3439,229.266666667,TN@0015@00850,SY18-19,,244,0.741482011,Middle,,,,,,,,,470417000508,0,85
2019,03,600 South Mohawk DR,37650,20,3/1/2019,,,"PK,6,7,8",TN,Erwin,797,2816,5228,584,343,20,Unicoi County Middle,0005,00860,Unicoi County,,902,5222,1825,,,,,,,,,20,,,,,,,,,TN,6124,306.2,6025,301.25,TN@0005@00860,SY18-19,,402,,Middle,,,,,,,,,470423000047,59,182
2019,03,600 S. Mohawk DR,37650,20,3/1/2019,,,"K,1,2,3,4,5",TN,Erwin,294,969,2808,348,212,20,Love Chapel Elementary,0015,00860,Unicoi County,,256,3389,777,,,,,,,,,20,,,,,,,,,TN,3645,182.25,3102,155.1,TN@0015@00860,SY18-19,,236,,Primary,,,,,,,,,470423001719,24,112
2019,03,1121  E  Erwin RD,37650,20,3/1/2019,,,"K,1,2,3,4,5",TN,Erwin,184,422,1009,192,108,20,Rock Creek Elementary,0025,00860,Unicoi County,,244,1592,595,,,,,,,,,20,,,,,,,,,TN,1836,91.8,1193,59.65,TN@0025@00860,SY18-19,,125,,Primary,,,,,,,,,470423001721,17,67
2019,03,797 Old Highway RD,37650,20,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Erwin,133,326,1050,112,71,20,Temple Hill Elementary,0030,00860,Unicoi County,,159,1116,235,,,,,,,,,20,,,,,,,,,TN,1275,63.75,1183,59.15,TN@0030@00860,SY18-19,,86,,Primary,,,,,,,,,470423001722,15,26
2019,03,700 South Mohawk DR,37650,20,3/1/2019,,,"9,10,11,12",TN,Erwin,657,1848,3341,674,373,20,Unicoi High School,0035,00860,Unicoi County,,866,4536,1737,,,,,,,,,20,,,,,,,,,TN,5402,270.1,3998,199.9,TN@0035@00860,SY18-19,,443,,High,,,,,,,,,470423001723,70,231
2019,03,404 Massachusetts AVE,37692,20,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Unicoi,182,606,2022,309,202,20,Unicoi Elementary,0040,00860,Unicoi County,,262,2930,622,,,,,,,,,20,,,,,,,,,TN,3192,159.6,2204,110.2,TN@0040@00860,SY18-19,,224,,Primary,,,,,,,,,470423001724,22,85
2019,03,3420  Hickory  Val RD,37807,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Maynardville,0,0,1438,212,212,16,Big Ridge Elementary,0005,00870,Union County,Y,0,2397,0,,,,,,,,,16,,,,,,,,,TN,2397,149.8125,1438,89.875,TN@0005@00870,SY18-19,,212,1,Primary,,,,,,,,,470429001731,0,0
2019,03,435 Main ST,37807,16,3/1/2019,,,"6,7,8",TN,Maynardville,0,0,3171,646,646,16,Horace Maynard Middle,0025,00870,Union County,Y,0,7780,0,,,,,,,,,16,,,,,,,,,TN,7780,486.25,3171,198.1875,TN@0025@00870,SY18-19,,646,1,Middle,,,,,,,,,470429001732,0,0
2019,03,241  Tazewell  PIKE,37779,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Luttrell,0,0,1818,314,314,16,Luttrell Elementary,0035,00870,Union County,Y,0,4163,0,,,,,,,,,16,,,,,,,,,TN,4163,260.1875,1818,113.625,TN@0035@00870,SY18-19,,314,1,Primary,,,,,,,,,470429001733,0,0
2019,03,615 Main ST,37807,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Maynardville,0,0,3001,376,376,16,Maynardville Elementary,0040,00870,Union County,Y,0,5242,0,,,,,,,,,16,,,,,,,,,TN,5242,327.625,3001,187.5625,TN@0040@00870,SY18-19,,376,1,Primary,,,,,,,,,470429001734,0,0
2019,03,1550 Sharps Chapel RD,37866,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Sharps Chapel,0,0,1362,143,143,16,Sharps Chapel Elementary,0045,00870,Union County,Y,0,2054,0,,,,,,,,,16,,,,,,,,,TN,2054,128.375,1362,85.125,TN@0045@00870,SY18-19,,143,1,Primary,,,,,,,,,470429001735,0,0
2019,03,115 Wilson LN,37807,18.5,3/1/2019,,,,TN,Maynardville,,,,,,,Union County ALC,0053,00870,Union County,Y,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0053@00870,SY18-19,,,,,,,,,,,,,470429001362,,
2019,03,150 Main ST,37807,16,3/1/2019,,,"9,10,11,12",TN,Maynardville,0,0,4120,753,753,16,Union County High School,0055,00870,Union County,Y,0,8754,0,,,,,,,,,16,,,,,,,,,TN,8754,547.125,4120,257.5,TN@0055@00870,SY18-19,,753,1,High,,,,,,,,,470429000870,0,0
2019,03,1001 Maynardville,37807,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Maynardville,0,0,3185,405,405,16,Paulette Elementary School,0057,00870,Union County,Y,0,5444,0,,,,,,,,,16,,,,,,,,,TN,5444,340.25,3185,199.0625,TN@0057@00870,SY18-19,,405,1,Primary,,,,,,,,,470429002279,0,0
2019,03,635 Main,37807,18.5,3/1/2019,,,,TN,Maynardville,,,,,,,EMAC,0065,00870,Union County,Y,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@0065@00870,SY18-19,,,,,,,,,,,,,470429002278,,
2019,03,311 Sparta Street,38585,21,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Spencer,0,1450,3629,364,260,21,Spencer Elementary School,0030,00880,Van Buren County,Y,0,4716,1884,,,,,,,,,21,,,,,,,,,TN,4716,224.571428571,3629,172.809523810,TN@0030@00880,SY18-19,,260,0.714545455,Primary,,,,,,,,,470432001737,0,104
2019,03,337 Sparta Street,38585,21,3/1/2019,,,"6,7,8,9,10,11,12",TN,Spencer,0,1251,3133,403,288,21,Van Buren County High School,0035,00880,Van Buren County,Y,0,4658,1861,,,,,,,,,21,,,,,,,,,TN,4658,221.809523810,3133,149.190476190,TN@0035@00880,SY18-19,,288,0.714526768,Other,,,,,,,,,470432001738,0,115
2019,03,376 Warrior BLVD,37110,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,McMinnville,0,1009,3316,514,394,16,Centertown Elementary,0010,00890,Warren County,Y,0,4853,1477,,,,,,,,,16,,,,,,,,,TN,4853,303.3125,3316,207.25,TN@0010@00890,SY18-19,,394,0.766666667,Other,,,,,,,,,470435001740,0,120
2019,03,1759 Mike Muncey RD,37110,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,McMinnville,0,1183,3887,441,338,16,Dibrell Elementary,0020,00890,Warren County,Y,0,4512,1373,,,,,,,,,16,,,,,,,,,TN,4512,282,3887,242.9375,TN@0020@00890,SY18-19,,338,0.766694987,Other,,,,,,,,,470435001741,0,103
2019,03,2121 Old Rock Island RD,38581,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Rock Island,0,1062,3489,398,305,16,Eastside Elementary,0030,00890,Warren County,Y,0,4186,1274,,,,,,,,,16,,,,,,,,,TN,4186,261.625,3489,218.0625,TN@0030@00890,SY18-19,,305,0.766666667,Other,,,,,,,,,470435001742,0,93
2019,03,270  Pioneer  LN,37110,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,McMinnville,0,1309,4303,628,481,16,Hickory Creek School,0038,00890,Warren County,Y,0,6086,1852,,,,,,,,,16,,,,,,,,,TN,6086,380.375,4303,268.9375,TN@0038@00890,SY18-19,,481,0.766691862,Primary,,,,,,,,,470435000204,0,147
