Unique ID,School ID,District ID,State-Reporting,County,School Name,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,Operating Days-Lunch Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Claim Date
NV@SD306@GD385,SD306,GD385,NV,,Priest Safekey,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD307@GD385,SD307,GD385,NV,,Scott Safekey,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD308@GD385,SD308,GD385,NV,,Simmons Safekey,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD309@GD385,SD309,GD385,NV,,Tartan Safekey,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD310@GD385,SD310,GD385,NV,,Triggs ES Sitekey,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD311@GD385,SD311,GD385,NV,,Watson Safekey,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD312@GD385,SD312,GD385,NV,,Wilhelm Safekey,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD313@GD385,SD313,GD385,NV,,Wolfe Safekey,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD314@GD386,SD314,GD386,NV,,Batterman Elementary School,CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD315@GD386,SD315,GD386,NV,,"Beatty, John Elementary School",CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD318@GD386,SD318,GD386,NV,,"Fine, Mark L Elementary School",CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD319@GD386,SD319,GD386,NV,,Forbuss Elementary School,CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD321@GD386,SD321,GD386,NV,,Frias Elementary School,CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD322@GD386,SD322,GD386,NV,,Goolsby Elementary School,CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD324@GD386,SD324,GD386,NV,,Ober. D'Vorre Elementary School,CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD325@GD386,SD325,GD386,NV,,"Reedom,Carolyn Elementary School",CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD326@GD386,SD326,GD386,NV,,Ries Elementary School,CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD328@GD386,SD328,GD386,NV,,Steele Elementary School,CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@SD330@GD386,SD330,GD386,NV,,Wright Elementary School,CLARK COUNTY PARKS & RECREATION - SAFEKEY,,,,,,,,,,,,,11,2016,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,11/1/2016
NV@002-093@002,002-093,002,NV,Clark,"100 Academy of Excellence ES, The (388)",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,391,,316,17,333,,2092,100,232,,,15,,,,,,,,,4093,272.866666667,2192,146.133333333,,SY16-17,,333,0.851662404,Primary,,,,,,,,15,3908,185,255,11/1/2016
NV@002-364@002,002-364,002,NV,Clark,"100 Academy of Excellence, Imagine (475)",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,117,,95,4,99,,394,22,23,,,15,,,,,,,,,1343,89.533333333,416,27.733333333,,SY16-17,,99,0.846153846,Middle,,,,,,,,15,1313,30,45,11/1/2016
NV@002-131@002,002-131,002,NV,Clark,Adams Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,517,,303,31,334,,3637,394,1910,,,15,,,,,,,,,3725,248.333333333,4031,268.733333333,,SY16-17,,334,0.646034816,Primary,,,,,,,,15,3367,358,883,11/1/2016
NV@002-231@002,002-231,002,NV,Clark,Adcock Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,Y,,,11,2016,663,,,,576,,3149,345,384,,,15,,,,,,,,,6735,449,3494,232.933333333,,SY16-17,,576,0.868778281,Primary,,,,,,,,15,5952,783,650,11/1/2016
NV@002-420@002,002-420,002,NV,Clark,Advanced Technologies Academy High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,1083,,350,133,483,,874,212,117,,,15,,,,,,,,,4370,291.333333333,1086,72.4,,SY16-17,,483,0.445983380,High,,,,,,,,15,3217,1153,1218,11/1/2016
NV@002-178@002,002-178,002,NV,Clark,Alamo Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,1047,,355,130,485,,1201,461,548,,,15,,,,,,,,,5126,341.733333333,1662,110.8,,SY16-17,,485,0.463228271,Primary,,,,,,,,15,3719,1407,2837,11/1/2016
NV@002-151@002,002-151,002,NV,Clark,Allen Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,633,,143,27,170,,430,69,173,,,15,,,,,,,,,1537,102.466666667,499,33.266666667,,SY16-17,,170,0.268562401,Primary,,,,,,,,15,1328,209,1150,11/1/2016
NV@SD331@002,SD331,002,NV,,Andre Agassi Elementary,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,,,,,,,11,2016,,,,,,,1112,112,86,,,15,,,,,,,,,4587,305.8,1224,81.6,,SY16-17,,,,,,,,,,,,15,4137,450,359,11/1/2016
NV@SD332@002,SD332,002,NV,,Andre Agassi Preparatory Academy,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,,,,,,,11,2016,,,,,,,2419,222,244,,,15,,,,,,,,,5371,358.066666667,2641,176.066666667,,SY16-17,,,,,,,,,,,,15,4920,451,447,11/1/2016
NV@002-140@002,002-140,002,NV,Clark,Antonello Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,612,,276,92,368,,1168,253,150,,,15,,,,,,,,,4230,282,1421,94.733333333,,SY16-17,,368,0.601307190,Primary,,,,,,,,15,3206,1024,993,11/1/2016
NV@002-618@002,002-618,002,NV,Clark,Arbor View High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,3088,,678,183,861,,1627,377,211,,,15,,,,,,,,,5100,340,2004,133.6,,SY16-17,,861,0.278821244,High,,,,,,,,15,3979,1121,1175,11/1/2016
NV@002-357@002,002-357,002,NV,Clark,Bailey Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,1365,,1057,111,1168,,9743,992,1247,,,15,,,,,,,,,13163,877.533333333,10735,715.666666667,,SY16-17,,1168,0.855677656,Middle,,,,,,,,15,11891,1272,544,11/1/2016
NV@002-095@002,002-095,002,NV,Clark,"Bailey, Roberts Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,1036,,,,870,,5107,0,845,,,15,,,,,,,,,10674,711.6,5107,340.466666667,,SY16-17,,870,0.858038585,Primary,,,,,,,,15,10674,0,1766,11/1/2016
NV@002-137@002,002-137,002,NV,Clark,Bartlett Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,768,,184,42,226,,497,93,178,,,15,,,,,,,,,2247,149.8,590,39.333333333,,SY16-17,,226,0.294270833,Primary,,,,,,,,15,1881,366,1841,11/1/2016
NV@002-406@002,002-406,002,NV,Clark,Basic High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,2506,,1066,169,1235,,3916,533,201,,,15,,,,,,,,,6644,442.933333333,4449,296.6,,SY16-17,,1235,0.492817239,High,,,,,,,,15,5789,855,427,11/1/2016
NV@002-280@002,002-280,002,NV,Clark,Bass Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,845,,361,99,460,,1362,316,406,,,15,,,,,,,,,4943,329.533333333,1678,111.866666667,,SY16-17,,460,0.544378698,Primary,,,,,,,,15,3879,1064,2144,11/1/2016
NV@002-193@002,002-193,002,NV,Clark,Batterman Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,1051,,301,69,370,,824,142,417,,,15,,,,,,,,,3662,244.133333333,966,64.4,,SY16-17,,370,0.352045671,Primary,,,,,,,,15,2931,731,2677,11/1/2016
NV@002-108@002,002-108,002,NV,Clark,Beatty Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,589,,,,268,,982,0,162,,,15,,,,,,,,,4085,272.333333333,982,65.466666667,,SY16-17,,268,0.858013022,Primary,,,,,,,,15,4085,0,676,11/1/2016
NV@002-327@002,002-327,002,NV,Clark,Becker Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,1380,,633,134,767,,2144,288,78,,,15,,,,,,,,,8500,566.666666667,2432,162.133333333,,SY16-17,,767,0.555797101,Middle,,,,,,,,15,7079,1421,1852,11/1/2016
NV@002-248@002,002-248,002,NV,Clark,Beckley Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,914,,689,70,759,,5148,539,1006,,,15,,,,,,,,,6526,435.066666667,5687,379.133333333,,SY16-17,,759,0.830415755,Primary,,,,,,,,15,5944,582,729,11/1/2016
NV@002-236@002,002-236,002,NV,Clark,Bell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,858,,,,858,,8184,0,1355,,,15,,,,,,,,,9274,618.266666667,8184,545.6,,SY16-17,,858,0.857988713,Primary,,,,,,,,15,9274,0,1535,11/1/2016
NV@002-138@002,002-138,002,NV,Clark,Bendorf Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,718,,315,88,403,,1093,293,210,,,15,,,,,,,,,4279,285.266666667,1386,92.4,,SY16-17,,403,0.561281337,Primary,,,,,,,,15,3397,882,2000,11/1/2016
NV@002-292@002,002-292,002,NV,Clark,Bennett Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,347,,,,258,,2849,0,471,,,15,,,,,,,,,3133,208.866666667,2849,189.933333333,,SY16-17,,258,0.858121063,Primary,,,,,,,,15,3133,0,518,11/1/2016
NV@002-271@002,002-271,002,NV,Clark,Bilbray Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,825,,,,276,,1908,0,316,,,15,,,,,,,,,5021,334.733333333,1908,127.2,,SY16-17,,276,0.857997266,Primary,,,,,,,,15,5021,0,831,11/1/2016
NV@002-101@002,002-101,002,NV,Clark,Blue Diamond Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,Y,,,11,2016,45,,,,12,,13,32,119,,,15,,,,,,,,,136,9.066666667,45,3,,SY16-17,,12,0.266666667,Primary,,,,,,,,15,63,73,291,11/1/2016
NV@002-411@002,002-411,002,NV,Clark,Bonanza High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,2072,,1018,174,1192,,2822,516,134,,,15,,,,,,,,,9388,625.866666667,3338,222.533333333,,SY16-17,,1192,0.575289575,High,,,,,,,,15,7925,1463,626,11/1/2016
NV@002-157@002,002-157,002,NV,Clark,Bonner Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,914,,132,26,158,,249,51,175,,,15,,,,,,,,,1380,92,300,20,,SY16-17,,158,0.172866521,Primary,,,,,,,,15,1159,221,2026,11/1/2016
NV@002-211@002,002-211,002,NV,Clark,Booker Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,541,,,,529,,6355,0,1052,,,15,,,,,,,,,5729,409.214285714,6355,423.666666667,,SY16-17,,529,0.858020069,Primary,,,,,,,,14,5729,0,948,11/1/2016
NV@002-601@002,002-601,002,NV,Clark,Boulder City High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,591,,109,26,135,,230,37,37,,,15,,,,,,,,,1245,83,267,17.8,,SY16-17,,135,0.228426396,High,,,,,,,,15,990,255,644,11/1/2016
NV@002-279@002,002-279,002,NV,Clark,"Bowler, G Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,664,,124,29,153,,454,114,113,,,15,,,,,,,,,1389,92.6,568,37.866666667,,SY16-17,,153,0.230421687,Primary,,,,,,,,15,1129,260,1514,11/1/2016
NV@002-159@002,002-159,002,NV,Clark,"Bowler, J. Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,549,,328,72,400,,4075,864,1718,,,15,,,,,,,,,4103,273.533333333,4939,329.266666667,,SY16-17,,400,0.728597450,Primary,,,,,,,,15,3551,552,373,11/1/2016
NV@002-081@002,002-081,002,NV,Clark,Bozarth Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,976,,115,74,189,,309,310,392,,,15,,,,,,,,,1694,112.933333333,619,41.266666667,,SY16-17,,189,0.193647541,Primary,,,,,,,,15,963,731,2664,11/1/2016
NV@002-246@002,002-246,002,NV,Clark,Bracken Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,533,,257,55,312,,810,174,269,,,15,,,,,,,,,3523,234.866666667,984,65.6,,SY16-17,,312,0.585365854,Primary,,,,,,,,15,2852,671,1199,11/1/2016
NV@002-307@002,002-307,002,NV,Clark,Bridger Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,1450,,1116,136,1252,,7334,797,942,,,15,,,,,,,,,11353,756.866666667,8131,542.066666667,,SY16-17,,1252,0.863448276,Middle,,,,,,,,15,10145,1208,575,11/1/2016
NV@002-306@002,002-306,002,NV,Clark,Brinley Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,931,,734,68,802,,4763,365,407,,,15,,,,,,,,,8711,580.733333333,5128,341.866666667,,SY16-17,,802,0.861439313,Middle,,,,,,,,15,7947,764,323,11/1/2016
NV@002-179@002,002-179,002,NV,Clark,Brookman Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,788,,381,99,480,,814,194,279,,,15,,,,,,,,,5361,357.4,1008,67.2,,SY16-17,,480,0.609137056,Primary,,,,,,,,15,4343,1018,1598,11/1/2016
NV@002-319@002,002-319,002,NV,Clark,Brown Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,Y,,N,,,11,2016,1074,,,,657,,4076,0,675,,,15,,,,,,,,,11212,747.466666667,4076,271.733333333,,SY16-17,,657,0.857973676,Middle,,,,,,,,15,11212,0,1856,11/1/2016
NV@002-147@002,002-147,002,NV,Clark,Bruner Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,733,,473,70,543,,4719,634,1676,,,15,,,,,,,,,6102,406.8,5353,356.866666667,,SY16-17,,543,0.740791269,Primary,,,,,,,,15,5277,825,1255,11/1/2016
NV@002-148@002,002-148,002,NV,Clark,"Bryan, Richard H. Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,576,,205,54,259,,700,53,83,,,15,,,,,,,,,2451,163.4,753,50.2,,SY16-17,,259,0.449652778,Primary,,,,,,,,15,2051,400,1227,11/1/2016
NV@002-156@002,002-156,002,NV,Clark,"Bryan, Roger M. Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,726,,335,75,410,,903,240,178,,,15,,,,,,,,,4464,297.6,1143,76.2,,SY16-17,,410,0.564738292,Primary,,,,,,,,15,3611,853,1908,11/1/2016
NV@002-163@002,002-163,002,NV,Clark,Bunker Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,823,,522,113,635,,5719,1122,1750,,,15,,,,,,,,,7398,493.2,6841,456.066666667,,SY16-17,,635,0.771567436,Primary,,,,,,,,15,6213,1185,1092,11/1/2016
NV@002-922@002,002-922,002,NV,Clark,Burk Horizon SW,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,Y,,N,,,11,2016,114,,,,55,,250,0,41,,,15,,,,,,,,,788,52.533333333,250,16.666666667,,SY16-17,,55,0.858387800,High,,,,,,,,15,788,0,130,11/1/2016
NV@002-313@002,002-313,002,NV,Clark,Burkholder Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,661,,352,80,432,,1076,170,64,,,15,,,,,,,,,5096,339.733333333,1246,83.066666667,,SY16-17,,432,0.653555219,Middle,,,,,,,,15,4183,913,711,11/1/2016
NV@002-348@002,002-348,002,NV,Clark,Cadwaller Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,1588,,378,129,507,,986,417,370,,,15,,,,,,,,,4930,328.666666667,1403,93.533333333,,SY16-17,,507,0.319269521,Middle,,,,,,,,15,3631,1299,2050,11/1/2016
NV@002-225@002,002-225,002,NV,Clark,Cahlan Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,917,,,,917,,9060,0,1499,,,15,,,,,,,,,10402,693.466666667,9060,604,,SY16-17,,917,0.857967667,Primary,,,,,,,,15,10402,0,1722,11/1/2016
NV@002-155@002,002-155,002,NV,Clark,Cambeiro Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,666,,,,666,,6196,0,1025,,,15,,,,,,,,,7194,479.6,6196,413.066666667,,SY16-17,,666,0.857960644,Primary,,,,,,,,15,7194,0,1191,11/1/2016
NV@002-349@002,002-349,002,NV,Clark,Canarelli Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,1903,,623,233,856,,1573,430,347,,,15,,,,,,,,,9012,600.8,2003,133.533333333,,SY16-17,,856,0.449816080,Middle,,,,,,,,15,6619,2393,3074,11/1/2016
NV@002-316@002,002-316,002,NV,Clark,Cannon Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,943,,697,81,778,,3853,447,555,,,15,,,,,,,,,9238,615.866666667,4300,286.666666667,,SY16-17,,778,0.825026511,Middle,,,,,,,,15,8285,953,750,11/1/2016
NV@002-429@002,002-429,002,NV,Clark,Canyon Springs High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,2932,,2019,221,2240,,11272,1080,1933,,,15,,,,,,,,,15542,1036.133333333,12352,823.466666667,,SY16-17,,2240,0.763983629,High,,,,,,,,15,14085,1457,386,11/1/2016
NV@002-171@002,002-171,002,NV,Clark,Carl Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,817,,384,49,433,,1205,41,236,,,15,,,,,,,,,4391,292.733333333,1246,83.066666667,,SY16-17,,433,0.529987760,Primary,,,,,,,,15,4017,374,1540,11/1/2016
NV@002-219@002,002-219,002,NV,Clark,Carson Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,11,2016,407,,,,343,,4577,0,757,,,15,,,,,,,,,3997,266.466666667,4577,305.133333333,,SY16-17,,343,0.858093602,Primary,,,,,,,,15,3997,0,661,11/1/2016
NV@002-158@002,002-158,002,NV,Clark,Cartwright Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,681,,280,62,342,,663,127,64,,,15,,,,,,,,,3526,235.066666667,790,52.666666667,,SY16-17,,342,0.502202643,Primary,,,,,,,,15,2899,627,1310,11/1/2016
NV@002-304@002,002-304,002,NV,Clark,Cashman Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,11,2016,1541,,1123,94,1217,,8537,586,1363,,,15,,,,,,,,,12088,805.866666667,9123,608.2,,SY16-17,,1217,0.789746918,Middle,,,,,,,,15,11296,792,732,11/1/2016
NV@002-607@002,002-607,002,NV,Clark,Centennial High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,Y,,N,,,11,2016,3247,,,,1025,,5285,0,875,,,15,,,,,,,,,12616,841.066666667,5285,352.333333333,,SY16-17,,1025,0.857997824,High,,,,,,,,15,12616,0,2088,11/1/2016
NV@002-409@002,002-409,002,NV,Clark,Chaparral High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,2501,,1564,200,1764,,11921,1572,2728,,,15,,,,,,,,,13346,889.733333333,13493,899.533333333,,SY16-17,,1764,0.705317873,High,,,,,,,,15,11783,1563,478,11/1/2016
NV@002-415@002,002-415,002,NV,Clark,Cheyenne High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,2240,,1314,221,1535,,6356,968,1429,,,15,,,,,,,,,10543,702.866666667,7324,488.266666667,,SY16-17,,1535,0.685267857,High,,,,,,,,15,8934,1609,546,11/1/2016
NV@002-109@002,002-109,002,NV,Clark,Christensen Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,617,,260,45,305,,694,135,197,,,15,,,,,,,,,3059,203.933333333,829,55.266666667,,SY16-17,,305,0.494327391,Primary,,,,,,,,15,2579,480,1174,11/1/2016
NV@002-414@002,002-414,002,NV,Clark,Cimarron Memorial High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,2553,,1402,244,1646,,5098,678,190,,,15,,,,,,,,,13036,869.066666667,5776,385.066666667,,SY16-17,,1646,0.644731688,High,,,,,,,,15,11185,1851,695,11/1/2016
NV@002-401@002,002-401,002,NV,Clark,Clark High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,11,2016,3179,,1753,244,1997,,5070,679,213,,,15,,,,,,,,,15374,1024.933333333,5749,383.266666667,,SY16-17,,1997,0.628184964,High,,,,,,,,15,13488,1886,661,11/1/2016
NV@002-184@002,002-184,002,NV,Clark,Conners Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,11,2016,774,,250,64,314,,1081,427,422,,,15,,,,,,,,,3933,262.2,1508,100.533333333,,SY16-17,,314,0.405684755,Primary,,,,,,,,15,3053,880,2272,11/1/2016
