Provision 2 (Y/N),Claim Date,ISP,School Level-Original,Enrollment-Total,Enrollment-Free and Reduced,Enrollment-Free,Enrollment-Reduced,School Year,Claim Year,Unique ID,School ID,District ID,State-Physical,Street Address-Line 1,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Enrollment-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,School Name,City,Zip Code,County,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,CEP (Y/N),Claim Month,Operating Days-Lunch Only
,4/1/2014,,,,,,,SY13-14,2014,NV@1507@1043,1507,1043,,,,,,,,,,2634,118,118,,,19,,,,,,,,,NV,11588,609.894736842,2752,144.842105263,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Ronzone Elementary School,,,Clark,10858,730,514,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3205@1043,3205,1043,,,,,,,,,,7284,333,758,,,19,,,,,,,,,NV,9313,490.157894737,7617,400.894736842,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Roundy, C Elementary School",,,Clark,8932,381,504,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1508@1043,1508,1043,,,,,,,,,,2469,133,180,,,19,,,,,,,,,NV,9111,479.526315789,2602,136.947368421,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Rowe Elementary School,,,Clark,8615,496,598,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1509@1043,1509,1043,,,,,,,,,,8842,1078,929,,,19,,,,,,,,,NV,11619,611.526315789,9920,522.105263158,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Rundle Elementary School,,,Clark,10422,1197,777,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1510@1043,1510,1043,,,,,,,,,,508,32,26,,,16,,,,,,,,,NV,899,56.1875,540,33.75,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Sandy Valley Elementary School,,,Clark,828,71,113,N,4,16
,4/1/2014,,,,,,,SY13-14,2014,NV@102@1043,102,1043,,,,,,,,,,363,9,29,,,16,,,,,,,,,NV,795,49.6875,372,23.25,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Sandy Valley MS,,,Clark,790,5,96,N,4,16
,4/1/2014,,,,,,,SY13-14,2014,NV@2946@1043,2946,1043,,,,,,,,,,1776,634,675,,,19,,,,,,,,,NV,6987,367.736842105,2410,126.842105263,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Saville Middle School,,,Clark,5096,1891,3759,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1511@1043,1511,1043,,,,,,,,,,2366,390,147,,,19,,,,,,,,,NV,13980,735.789473684,2756,145.052631579,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Sawyer Middle School,,,Clark,11605,2375,1890,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2947@1043,2947,1043,,,,,,,,,,1191,256,448,,,19,,,,,,,,,NV,2741,144.263157895,1447,76.157894737,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Scherkenbach Elementary School,,,Clark,2164,577,2253,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2453@1043,2453,1043,,,,,,,,,,2165,292,242,,,19,,,,,,,,,NV,7929,417.315789474,2457,129.315789474,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Schofield Middle School,,,Clark,6408,1521,1424,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3166@1043,3166,1043,,,,,,,,,,1808,431,786,,,19,,,,,,,,,NV,5853,308.052631579,2239,117.842105263,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Schorr, Steven Elementary School",,,Clark,4354,1499,4019,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@20@1043,20,1043,,,,,,,,,,2969,345,188,,,19,,,,,,,,,NV,10537,554.578947368,3314,174.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Scott Elementary School,,,Clark,9119,1418,1395,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2454@1043,2454,1043,,,,,,,,,,4928,377,84,,,19,,,,,,,,,NV,16276,856.631578947,5305,279.210526316,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Sedway Middle School,,,Clark,14673,1603,486,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1512@1043,1512,1043,,,,,,,,,,3797,467,481,,,19,,,,,,,,,NV,9147,481.421052632,4264,224.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Sewell Elementary School,,,Clark,8149,998,1668,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2948@1043,2948,1043,,,,,,,,,,2562,523,384,,,19,,,,,,,,,NV,7917,416.684210526,3085,162.368421053,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Shadow Ridge High School,,,Clark,6243,1674,1593,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3031@1043,3031,1043,,,,,,,,,,2338,664,240,,,19,,,,,,,,,NV,8313,437.526315789,3002,158,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Sierra Vista High School,,,Clark,6294,2019,1193,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3090@1043,3090,1043,,,,,,,,,,1666,431,306,,,19,,,,,,,,,NV,6187,325.631578947,2097,110.368421053,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Silverado High School,,,Clark,4953,1234,468,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1513@1043,1513,1043,,,,,,,,,,1577,305,172,,,19,,,,,,,,,NV,11314,595.473684211,1882,99.052631579,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Silvestri Middle School,,,Clark,9121,2193,2179,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2963@1043,2963,1043,,,,,,,,,,2147,403,353,,,19,,,,,,,,,NV,7038,370.421052632,2550,134.210526316,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Simmons Elementary School,,,Clark,5811,1227,2106,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3208@1043,3208,1043,,,,,,,,,,449,142,237,,,19,,,,,,,,,NV,1713,90.157894737,591,31.105263158,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Smalley,J Elementary School",,,Clark,1283,430,2106,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1514@1043,1514,1043,,,,,,,,,,4305,263,157,,,19,,,,,,,,,NV,12082,635.894736842,4568,240.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Smith, Hal Elementary School",,,Clark,11124,958,707,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2349@1043,2349,1043,,,,,,,,,,1840,199,224,,,19,,,,,,,,,NV,5347,281.421052632,2039,107.315789474,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Smith, Helen Elementary School",,,Clark,4698,649,958,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1515@1043,1515,1043,,,,,,,,,,3195,220,49,,,19,,,,,,,,,NV,11488,604.631578947,3415,179.736842105,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Smith, JD Middle School",,,Clark,10760,728,233,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2455@1043,2455,1043,,,,,,,,,,9909,801,1491,,,19,,,,,,,,,NV,12726,669.789473684,10710,563.684210526,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Snyder Elementary School,,,Clark,11723,1003,1245,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@4030@1043,4030,1043,,,,,,,,,,181,50,6,,,19,,,,,,,,,NV,337,17.736842105,231,12.157894737,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,South Continuation Jr./Sr. High School,,,Clark,282,55,26,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2966@1043,2966,1043,,,,,,,,,,2822,552,178,,,19,,,,,,,,,NV,10778,567.263157895,3374,177.578947368,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,South East Career Technical Academy (SECTA),,,Clark,8235,2543,1086,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@106@1043,106,1043,,,,,,,,,,323,37,30,,,19,,,,,,,,,NV,426,22.421052632,360,18.947368421,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Southwest Behavior Program,,,Clark,385,41,6,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@48@1043,48,1043,,,,,,,,,,1025,491,179,,,19,,,,,,,,,NV,6108,321.473684211,1516,79.789473684,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Southwest Career & Technical Academy- SWCTA,,,Clark,4027,2081,1540,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2964@1043,2964,1043,,,,,,,,,,3230,556,206,,,19,,,,,,,,,NV,10285,541.315789474,3786,199.263157895,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Spring Valley High School,,,Clark,8307,1978,628,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1516@1043,1516,1043,,,,,,,,,,4152,126,77,,,19,,,,,,,,,NV,13046,686.631578947,4278,225.157894737,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Squires Elementary School,,,Clark,12432,614,156,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1517@1043,1517,1043,,,,,,,,,,2103,181,74,,,19,,,,,,,,,NV,8544,449.684210526,2284,120.210526316,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Stanford Elementary School,,,Clark,7501,1043,576,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2350@1043,2350,1043,,,,,,,,,,267,10,162,,,19,,,,,,,,,NV,1823,95.947368421,277,14.578947368,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Staton Elementary School,,,Clark,1272,551,3316,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3167@1043,3167,1043,,,,,,,,,,1198,281,339,,,19,,,,,,,,,NV,4566,240.315789474,1479,77.842105263,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Steele, Judi Elementary School",,,Clark,3520,1046,3545,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1518@1043,1518,1043,,,,,,,,,,1395,121,302,,,19,,,,,,,,,NV,1480,77.894736842,1516,79.789473684,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Stewart, Helen Elementary School",,,Clark,1364,116,389,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@4026@1043,4026,1043,,,,,,,,,,1288,193,618,,,19,,,,,,,,,NV,4046,212.947368421,1481,77.947368421,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Stuckey, Evelyn ES",,,Clark,3141,905,3250,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1519@1043,1519,1043,,,,,,,,,,8882,0,0,,,19,,,,,,,,,NV,14981,788.473684211,8882,467.473684211,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Sunrise Acres Elementary School,,,Clark,14981,0,0,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@45@1043,45,1043,,,,,,,,,,7853,841,78,,,19,,,,,,,,,NV,18309,963.631578947,8694,457.578947368,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Sunrise Mountain High School,,,Clark,16229,2080,311,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1520@1043,1520,1043,,,,,,,,,,3002,561,91,,,19,,,,,,,,,NV,13276,698.736842105,3563,187.526315789,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Swainston Middle School,,,Clark,11041,2235,1018,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2965@1043,2965,1043,,,,,,,,,,2388,453,239,,,19,,,,,,,,,NV,8414,442.842105263,2841,149.526315789,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Tanaka Elementary School,,,Clark,6793,1621,3067,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3172@1043,3172,1043,,,,,,,,,,1802,403,306,,,19,,,,,,,,,NV,10231,538.473684211,2205,116.052631579,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Tarkanian,L Middle School",,,Clark,7725,2506,5644,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2351@1043,2351,1043,,,,,,,,,,1628,163,157,,,19,,,,,,,,,NV,4794,252.315789474,1791,94.263157895,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Tarr Elementary School,,,Clark,4059,735,1906,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3091@1043,3091,1043,,,,,,,,,,2965,312,297,,,19,,,,,,,,,NV,7486,394,3277,172.473684211,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Tartan Elementary School,,,Clark,6369,1117,1093,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1521@1043,1521,1043,,,,,,,,,,9842,787,307,,,19,,,,,,,,,NV,12188,641.473684211,10629,559.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Tate Elementary School,,,Clark,11224,964,325,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1523@1043,1523,1043,,,,,,,,,,5376,387,940,,,19,,,,,,,,,NV,7429,391,5763,303.315789474,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Taylor Elementary School,,,Clark,7007,422,722,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2861@1043,2861,1043,,,,,,,,,,800,142,420,,,19,,,,,,,,,NV,2296,120.842105263,942,49.578947368,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Taylor, Glen Elementary School",,,Clark,1848,448,3236,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3093@1043,3093,1043,,,,,,,,,,7061,927,989,,,19,,,,,,,,,NV,9645,507.631578947,7988,420.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Thiriot Elementary School,,,Clark,8681,964,722,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1524@1043,1524,1043,,,,,,,,,,10200,410,753,,,19,,,,,,,,,NV,12354,650.210526316,10610,558.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Thomas Elementary School,,,Clark,11852,502,625,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3162@1043,3162,1043,,,,,,,,,,1081,198,350,,,19,,,,,,,,,NV,3778,198.842105263,1279,67.315789474,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Thompson, Sandra Elementary School",,,Clark,3011,767,2727,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1525@1043,1525,1043,,,,,,,,,,1560,310,235,,,19,,,,,,,,,NV,8442,444.315789474,1870,98.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Thorpe Elementary School,,,Clark,6925,1517,2118,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1526@1043,1526,1043,,,,,,,,,,2333,299,102,,,19,,,,,,,,,NV,6829,359.421052632,2632,138.526315789,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Tobler Elementary School,,,Clark,5954,875,927,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1527@1043,1527,1043,,,,,,,,,,1211,295,205,,,19,,,,,,,,,NV,6001,315.842105263,1506,79.263157895,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Tomiyasu Elementary School,,,Clark,4974,1027,1846,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1528@1043,1528,1043,,,,,,,,,,2176,464,345,,,19,,,,,,,,,NV,8011,421.631578947,2640,138.947368421,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Treem Elementary School,,,Clark,6182,1829,2064,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@4027@1043,4027,1043,,,,,,,,,,657,235,378,,,19,,,,,,,,,NV,3133,164.894736842,892,46.947368421,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Triggs ES,,,Clark,2377,756,2784,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1529@1043,1529,1043,,,,,,,,,,6804,461,605,,,19,,,,,,,,,NV,10202,536.947368421,7265,382.368421053,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Twin Lakes Elementary School,,,Clark,9560,642,437,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2456@1043,2456,1043,,,,,,,,,,501,209,403,,,19,,,,,,,,,NV,2251,118.473684211,710,37.368421053,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Twitchell Elementary School,,,Clark,1635,616,3820,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1530@1043,1530,1043,,,,,,,,,,8243,931,911,,,19,,,,,,,,,NV,10851,571.105263158,9174,482.842105263,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Ullom Elementary School,,,Clark,9849,1002,573,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2862@1043,2862,1043,,,,,,,,,,7592,870,94,,,19,,,,,,,,,NV,21076,1109.263157895,8462,445.368421053,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Valley High School,,,Clark,19007,2069,244,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1531@1043,1531,1043,,,,,,,,,,231,68,258,,,19,,,,,,,,,NV,1029,54.157894737,299,15.736842105,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Vanderburg Elementary School,,,Clark,786,243,2564,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1532@1043,1532,1043,,,,,,,,,,253,31,210,,,19,,,,,,,,,NV,298,15.684210526,284,14.947368421,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Variety-Elementary School,,,Clark,263,35,177,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@103@1043,103,1043,,,,,,,,,,907,154,202,,,19,,,,,,,,,NV,1189,62.578947368,1061,55.842105263,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Variety-Secondary,,,Clark,1009,180,147,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1533@1043,1533,1043,,,,,,,,,,6067,408,1076,,,18,,,,,,,,,NV,7928,417.263157895,6475,359.722222222,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Vegas Verdes Elementary School,,,Clark,7380,548,1188,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@49@1043,49,1043,,,,,,,,,,2006,592,242,,,19,,,,,,,,,NV,5997,333.166666667,2598,136.736842105,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Veterans Tribute Career & Technical Academy,,,Clark,4467,1530,725,N,4,18
,4/1/2014,,,,,,,SY13-14,2014,NV@1534@1043,1534,1043,,,,,,,,,,2075,473,251,,,19,,,,,,,,,NV,6286,330.842105263,2548,134.105263158,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Virgin Valley Elementary School,,,Clark,5101,1185,1119,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1535@1043,1535,1043,,,,,,,,,,1473,203,157,,,19,,,,,,,,,NV,2356,124,1676,88.210526316,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Virgin Valley High School,,,Clark,2032,324,154,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1536@1043,1536,1043,,,,,,,,,,3925,203,24,,,19,,,,,,,,,NV,15142,796.947368421,4128,217.263157895,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Von Tobel Middle School,,,Clark,14153,989,105,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2631@1043,2631,1043,,,,,,,,,,588,164,648,,,19,,,,,,,,,NV,2256,118.736842105,752,39.578947368,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Walker Elementary School,,,Clark,1672,584,3229,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@4028@1043,4028,1043,,,,,,,,,,167,49,150,,,19,,,,,,,,,NV,1212,63.789473684,216,11.368421053,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Wallin ES,,,Clark,877,335,3695,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1537@1043,1537,1043,,,,,,,,,,8534,555,746,,,19,,,,,,,,,NV,11772,619.578947368,9089,478.368421053,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Ward Elementary School,,,Clark,11057,715,490,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3165@1043,3165,1043,,,,,,,,,,803,147,396,,,19,,,,,,,,,NV,2480,130.526315789,950,50,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Ward, Kitty Elementary School",,,Clark,1930,550,3839,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1538@1043,1538,1043,,,,,,,,,,2902,242,104,,,19,,,,,,,,,NV,9875,519.736842105,3144,165.473684211,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Warren Elementary School,,,Clark,8956,919,719,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1539@1043,1539,1043,,,,,,,,,,2478,96,158,,,19,,,,,,,,,NV,7415,390.263157895,2574,135.473684211,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Wasden Elementary School,,,Clark,6666,749,755,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3139@1043,3139,1043,,,,,,,,,,398,10,7,,,19,,,,,,,,,NV,649,34.157894737,408,21.473684211,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Washington Continuation,,,Clark,621,28,18,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@2457@1043,2457,1043,,,,,,,,,,4037,387,373,,,19,,,,,,,,,NV,8192,431.157894737,4424,232.842105263,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Watson Elementary School,,,Clark,7258,934,1119,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@3075@1043,3075,1043,,,,,,,,,,1147,301,464,,,19,,,,,,,,,NV,5118,269.368421053,1448,76.210526316,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,"Webb, Dell Middle School",,,Clark,3825,1293,4071,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1540@1043,1540,1043,,,,,,,,,,2121,312,151,,,19,,,,,,,,,NV,8005,421.315789474,2433,128.052631579,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Wengert Elementary School,,,Clark,6682,1323,1041,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@4029@1043,4029,1043,,,,,,,,,,522,208,107,,,19,,,,,,,,,NV,2258,118.842105263,730,38.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,West Career & Technical Academy,,,Clark,1674,584,882,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1541@1043,1541,1043,,,,,,,,,,3622,306,33,,,19,,,,,,,,,NV,17304,910.736842105,3928,206.736842105,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,West Prep at West Hall,,,Clark,15844,1460,432,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@19@1043,19,1043,,,,,,,,,,1904,169,78,,,19,,,,,,,,,NV,6221,327.421052632,2073,109.105263158,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,West Preparatory Elementary School,,,Clark,5682,539,361,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1542@1043,1542,1043,,,,,,,,,,7874,805,135,,,19,,,,,,,,,NV,21742,1144.315789474,8679,456.789473684,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Western High School,,,Clark,19819,1923,384,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1543@1043,1543,1043,,,,,,,,,,2744,439,396,,,19,,,,,,,,,NV,11628,612,3183,167.526315789,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,White Middle School,,,Clark,9491,2137,2559,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1544@1043,1544,1043,,,,,,,,,,6386,595,535,,,19,,,,,,,,,NV,7954,418.631578947,6981,367.421052632,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Whitney Elementary School,,,Clark,7317,637,445,N,4,19
,4/1/2014,,,,,,,SY13-14,2014,NV@1545@1043,1545,1043,,,,,,,,,,1267,240,385,,,19,,,,,,,,,NV,5061,266.368421053,1507,79.315789474,,,,,,,,,,,,,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,Wiener Elementary School,,,Clark,4098,963,2173,N,4,19
